university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,Academic Reputation Score,Employer Reputation Score,citations_score,publications_count,Citations_Count,Citations per Faculty Score,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,Enrollment,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio,Teaching,Research Environment,Research Quality,international_student_percentage,global_ranking_score,research_impact_score,academic_reputation_score
U0281,University of Bordeaux,2024,454.0,22.0,24.7,France,Europe,Talence,Public,30.2,5.3,,519.0,460.0,21.4,100.0,75.92,General,52643.0,14%,3.195,0.0001,60:40:00,60.0,40.0,Undergraduate & Postgraduate,-1.0,373.0,9,58.0,54.703833333333336,38.41111111111111,207.0,,37.2,29.9,72.5,14,54.52,59.61,30.2
U0282,University of Sharjah,2024,999.0,999.0,24.7,United Arab Emirates,Asia,Unknown,Private,16.7,18.8,,,0.0,13.5,75.0,37.5,General,12848.0,51%,678,0.0528,67:33:00,67.0,33.0,Undergraduate & Postgraduate,-1.0,399.2,5,229.0,49.6779,18.2,,,20.7,25.7,93.8,51,0.0,46.45,16.7
U0283,Illinois Institute of Technology,2024,750.0,179.0,24.6,United States,North America,Chicago,Private,14.2,15.6,50.3,1001.0,541.0,48.5,100.0,100.0,"Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Sociology,Languages, Literature & Linguistics,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Law,General Engineering,Mathematics & Statistics,Computer Science,Education,Communication & Media Studies,Architecture,Civil Engineering,Accounting & Finance,Chemistry,Electrical & Electronic Engineering,Psychology,Business & Management,Biological Sciences",6107.0,36%,402,0.0658,37 : 63,37.0,63.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,42.6,26.9,67.8,36,24.8,69.46,14.2
U0284,Hiroshima University,2024,377.0,13.0,24.5,Japan,Asia,Higashihiroshima City,Public,23.6,14.0,20.1,312.0,541.0,9.6,100.0,65.58,"Archaeology,Medicine & Dentistry,Other Health,Agriculture & Forestry,Mathematics & Statistics,Architecture,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Law,Psychology,Business & Management,Mechanical & Aerospace Engineering,Physics & Astronomy,Accounting & Finance,General Engineering,Communication & Media Studies,Computer Science,Sport Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Chemical Engineering,History, Philosophy & Theology,Education,Veterinary Science,Languages, Literature & Linguistics,Biological Sciences,Sociology,Electrical & Electronic Engineering,Geography,Chemistry",14590.0,10%,2.366,0.0002,38 : 62,38.0,62.0,Undergraduate & Postgraduate,-1.0,1011.972972972973,37,29.0,35.23782432432433,24.98108108108108,567.8518518518518,,39.6,26.4,44.7,10,62.25,47.86,23.6
U0285,Kobe University,2024,286.0,11.0,24.3,Japan,Asia,Kobe City,Public,28.5,38.8,24.3,369.0,327.0,11.6,100.0,68.43,"Education,Mechanical & Aerospace Engineering,Civil Engineering,History, Philosophy & Theology,Chemistry,Medicine & Dentistry,Physics & Astronomy,Law,Business & Management,Architecture,Computer Science,Sport Science,Art, Performing Arts & Design,Communication & Media Studies,Agriculture & Forestry,Accounting & Finance,General Engineering,Economics & Econometrics,Psychology,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemical Engineering,Other Health,Geography,Sociology,Biological Sciences",15333.0,7%,1.986,0.0001,35 : 65,35.0,65.0,Undergraduate & Postgraduate,-1.0,1011.972972972973,37,29.0,35.23782432432433,24.98108108108108,567.8518518518518,,39.5,27.2,48.1,7,71.39,49.5,28.5
U0286,Missouri University of Science and Technology,2024,977.0,209.0,24.0,United States,North America,Rolla,Public,4.6,4.8,,916.0,1001.0,85.1,100.0,95.75,General,7271.0,9%,369,0.0507,24 : 76,24.0,76.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,33.2,28.7,69.6,9,2.01,85.09,4.6
U0287,Bangor University,2024,738.0,50.0,23.9,United Kingdom,Europe,Unknown,Public,8.8,5.3,48.0,866.0,673.0,39.7,100.0,93.26,"Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Psychology,Computer Science,Sociology,Art, Performing Arts & Design,Law,Education,History, Philosophy & Theology,Sport Science,Business & Management,Agriculture & Forestry,Accounting & Finance,Biological Sciences,Other Health,Communication & Media Studies,Archaeology,Economics & Econometrics,Geography",8130.0,23%,740,0.091,61:39:00,61.0,39.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,27.6,25.3,72.7,23,26.0,65.48,8.8
U0288,Leibniz University Hannover,2024,999.0,999.0,23.9,Germany,Europe,Hanover,Public,21.3,33.2,21.7,,0.0,14.8,100.0,50.0,"Economics & Econometrics,Education,Mechanical & Aerospace Engineering,Sociology,General Engineering,Civil Engineering,Geography,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Art, Performing Arts & Design,History, Philosophy & Theology,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Computer Science,Architecture,Biological Sciences,Physics & Astronomy,Chemistry,Accounting & Finance,Electrical & Electronic Engineering",19807.0,15%,2.540,0.0001,44:56:00,44.0,56.0,Undergraduate & Postgraduate,-1.0,234.0,9,31.0,59.47188888888888,32.65555555555556,257.5,,38.3,41.5,62.1,15,0.0,50.26,21.3
U0289,Satbayev University,2024,999.0,999.0,23.9,Kazakhstan,Asia,Almaty,Public,23.3,36.0,,,0.0,1.2,100.0,50.0,General,8114.0,5%,1.281,0.0002,44:56:00,44.0,56.0,Undergraduate & Postgraduate,-1.0,1542.0,2,1381.0,21.78675,37.35,,,22.7,10.8,8.5,5,0.0,51.53,23.3
U0290,University of Electronic Science and Technology of China,2024,484.0,32.0,23.7,China (Mainland),Asia,Chengdu,Public,4.3,3.0,,291.0,673.0,96.4,100.0,64.54,General,37498.0,3%,2.032,0.0001,30 : 70,30.0,70.0,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,34.8,35.2,80.9,3,51.51,89.61,4.3
U0291,University of Guelph,2024,326.0,16.0,23.7,Canada,North America,Guelph,Public,13.5,20.9,38.6,360.0,200.0,47.5,100.0,67.98,"Communication & Media Studies,Mathematics & Statistics,Economics & Econometrics,History, Philosophy & Theology,Sociology,Politics & International Studies (incl Development Studies),General Engineering,Chemistry,Physics & Astronomy,Psychology,Business & Management,Biological Sciences,Veterinary Science,Geography,Accounting & Finance,Art, Performing Arts & Design,Languages, Literature & Linguistics,Computer Science,Sport Science,Agriculture & Forestry,Electrical & Electronic Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering",22936.0,10%,1.102,0.0,59:41:00,59.0,41.0,Undergraduate & Postgraduate,-1.0,315.2173913043478,23,21.0,55.883456521739134,32.3,294.85714285714283,,32.6,36.2,66.2,10,67.37,66.72,13.5
U0292,Dalian University of Technology,2024,346.0,22.0,23.5,China (Mainland),Asia,Dalian,Public,9.1,3.2,,176.0,405.0,79.8,100.0,58.79,General,37389.0,3%,2.906,0.0001,50:50,,,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,37.0,35.0,68.1,3,65.36,82.97,9.1
U0293,University of Iowa,2024,134.0,59.0,23.5,United States,North America,Iowa City,Public,19.9,11.2,54.8,148.0,151.0,20.9,100.0,57.39,"Other Health,Biological Sciences,Education,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Computer Science,General Engineering,Geography,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Business & Management,Civil Engineering,Physics & Astronomy,Economics & Econometrics,Law,Sociology,Languages, Literature & Linguistics,Chemical Engineering,Psychology,Accounting & Finance,Chemistry,Art, Performing Arts & Design,Sport Science,Communication & Media Studies",28583.0,6%,2.924,0.0001,55:45:00,55.0,45.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,46.1,37.0,79.9,6,86.65,59.32,19.9
U0294,Rensselaer Polytechnic Institute,2024,430.0,124.0,23.4,United States,North America,Troy,Private,8.3,7.0,64.9,664.0,254.0,70.7,100.0,83.17,"History, Philosophy & Theology,Chemical Engineering,Psychology,Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Accounting & Finance,General Engineering,Electrical & Electronic Engineering,Architecture,Computer Science,Physics & Astronomy,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering",7496.0,20%,639,0.0852,31 : 69,31.0,69.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,34.1,30.3,60.9,20,56.93,81.26,8.3
U0295,Ewha Womans University,2024,538.0,14.0,23.2,South Korea,Asia,Seoul,Private,26.7,23.0,57.6,487.0,673.0,7.7,75.0,61.83,"Architecture,Economics & Econometrics,Sport Science,Sociology,Business & Management,Agriculture & Forestry,Physics & Astronomy,Languages, Literature & Linguistics,General Engineering,Geography,Accounting & Finance,Education,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Other Health,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mechanical & Aerospace Engineering,Psychology,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Chemistry,Chemical Engineering,Art, Performing Arts & Design,Law,Mathematics & Statistics,Medicine & Dentistry,Veterinary Science",13999.0,15%,2.436,0.0002,100:00:00,100.0,0.0,Undergraduate & Postgraduate,-1.0,667.5,18,62.0,43.17502777777778,24.98333333333333,605.0,,37.6,35.3,44.5,15,46.08,44.6,26.7
U0296,Ulster University,2024,910.0,58.0,23.2,United Kingdom,Europe,Coleraine,Public,8.4,13.0,,893.0,898.0,12.1,100.0,94.61,General,19825.0,10%,1.152,0.0001,56:44:00,56.0,44.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,21.3,22.4,62.0,10,8.73,55.89,8.4
U0297,University of Delaware,2024,288.0,101.0,23.2,United States,North America,Newark,Public,10.3,7.9,61.3,371.0,405.0,59.1,100.0,68.53,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Psychology,Other Health,Veterinary Science,Politics & International Studies (incl Development Studies),Business & Management,Biological Sciences,Mathematics & Statistics,Languages, Literature & Linguistics,Agriculture & Forestry,Architecture,Computer Science,Sport Science,Sociology,Economics & Econometrics,Physics & Astronomy,Mechanical & Aerospace Engineering,Chemical Engineering,Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,General Engineering,History, Philosophy & Theology,Education,Chemistry,Communication & Media Studies",21545.0,11%,1.272,0.0001,57:43:00,57.0,43.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,32.7,31.8,72.5,11,71.18,75.9,10.3
U0298,Bilkent University,2024,789.0,9.0,23.1,Turkey,Asia,Ankara,Private,22.2,44.9,95.7,967.0,460.0,12.9,100.0,98.3,"Art, Performing Arts & Design,Economics & Econometrics,Archaeology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Business & Management,Chemistry,Computer Science,Languages, Literature & Linguistics,Biological Sciences,Law,Mathematics & Statistics,Education,Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Other Health",9109.0,8%,770,0.0845,46:54:00,46.0,54.0,Undergraduate & Postgraduate,-1.0,965.9,10,382.0,34.57495,16.61,499.5,,27.8,26.0,48.8,8,20.88,64.3,22.2
U0299,University of Portsmouth,2024,710.0,48.0,23.1,United Kingdom,Europe,Portsmouth,Public,8.4,9.6,72.3,943.0,304.0,18.7,100.0,97.1,"Politics & International Studies (incl Development Studies),Law,Psychology,Languages, Literature & Linguistics,Computer Science,Communication & Media Studies,Physics & Astronomy,Economics & Econometrics,Geography,Sport Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Business & Management,General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Biological Sciences,Chemical Engineering,Sociology,Civil Engineering,History, Philosophy & Theology,Accounting & Finance,Architecture,Education,Mechanical & Aerospace Engineering",23625.0,29%,1.359,0.0001,47:53:00,47.0,53.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,20.0,20.0,84.5,29,28.82,61.94,8.4
U0300,Macau University of Science and Technology,2024,999.0,999.0,23.0,Macau SAR,Asia,Unknown,Private,4.2,4.2,,,0.0,47.8,100.0,50.0,General,14091.0,92%,486,0.0345,57:43:00,57.0,43.0,Undergraduate & Postgraduate,-1.0,248.5,2,196.0,56.01275,7.4,1001.0,,33.1,34.2,78.9,92,0.0,70.17,4.2
U0301,Sogang University,2024,961.0,34.0,22.9,South Korea,Asia,Seoul,Private,21.5,49.1,,838.0,1001.0,5.5,100.0,91.86,General,9688.0,19%,1.017,0.0001,47:53:00,47.0,53.0,Undergraduate & Postgraduate,-1.0,667.5,18,62.0,43.17502777777778,24.98333333333333,605.0,,27.2,30.6,39.8,19,3.61,53.25,21.5
U0302,University of Bayreuth,2024,477.0,38.0,22.9,Germany,Europe,Bayreuth,Public,10.3,19.3,72.1,667.0,327.0,27.0,100.0,83.32,"Business & Management,Sport Science,Art, Performing Arts & Design,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,General Engineering,Geography,Education,Chemistry,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Economics & Econometrics,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Law",8944.0,14%,892,0.0997,46:54:00,46.0,54.0,Undergraduate & Postgraduate,-1.0,234.0,9,31.0,59.47188888888888,32.65555555555556,257.5,,38.0,40.8,65.0,14,52.21,65.22,10.3
U0303,East China Normal University,2024,533.0,38.0,22.8,China (Mainland),Asia,Shanghai,Public,15.2,3.7,,383.0,1001.0,53.1,100.0,69.13,General,28787.0,8%,2.471,0.0001,64:36:00,64.0,36.0,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,42.7,35.1,76.3,8,46.59,72.29,15.2
U0304,Boğaziçi University,2024,999.0,999.0,22.7,Turkey,Unknown,Unknown,Unknown,23.0,58.4,45.7,,0.0,14.3,,50.0,"Sociology,Mathematics & Statistics,Accounting & Finance,Civil Engineering,Education,Physics & Astronomy,Electrical & Electronic Engineering,Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Psychology,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences",12877.0,2%,0,0.0,45:55:00,45.0,55.0,Undergraduate & Postgraduate,-1.0,965.9,10,382.0,34.57495,16.61,499.5,,26.1,26.6,57.4,2,0.0,54.86,23.0
U0305,Duy Tan University,2024,999.0,999.0,22.7,Vietnam,Unknown,Da Nang,Unknown,10.7,26.3,,,0.0,33.6,,50.0,General,23951.0,0%,0,0.0,57:43:00,57.0,43.0,Undergraduate & Postgraduate,-1.0,966.0,3,629.0,33.961,7.0,,,12.1,14.2,87.5,0,0.0,64.49,10.7
U0306,Shanghai University,2024,536.0,40.0,22.7,China (Mainland),Asia,Shanghai,Public,22.2,9.0,,357.0,673.0,25.4,100.0,67.83,General,38015.0,6%,4.156,0.0001,51:49:00,51.0,49.0,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,31.8,38.0,62.7,6,46.29,61.21,22.2
U0307,Kyungpook National University,2024,408.0,11.0,22.6,South Korea,Asia,Daegu,Public,11.1,18.0,,280.0,363.0,17.2,100.0,63.99,General,18432.0,14%,2.711,0.0001,45:55:00,45.0,55.0,Undergraduate & Postgraduate,-1.0,667.5,18,62.0,43.17502777777778,24.98333333333333,605.0,,33.2,38.1,51.5,14,59.14,57.93,11.1
U0308,University of Hull,2024,523.0,38.0,22.5,United Kingdom,Europe,Hull,Public,8.5,3.5,40.2,754.0,898.0,25.4,75.0,75.16,"Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Geography,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics,General Engineering,Business & Management,Law,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Biological Sciences,Communication & Media Studies,Physics & Astronomy,Chemical Engineering,Other Health,Sport Science,Sociology",12305.0,21%,996,0.0809,56:44:00,56.0,44.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,27.4,24.3,74.3,21,47.59,48.2,8.5
U0309,Aristotle University of Thessaloniki,2024,375.0,2.0,22.1,Greece,Europe,Thessaloniki,Public,28.7,25.9,,285.0,240.0,13.5,100.0,64.24,General,49654.0,5%,1.737,0.0,58:42:00,58.0,42.0,Undergraduate & Postgraduate,-1.0,882.625,8,521.0,35.509249999999994,15.3625,455.0,,22.3,16.8,66.3,5,62.45,56.45,28.7
U0310,University of Genoa,2024,349.0,11.0,22.1,Italy,Europe,Genoa,Public,17.4,3.8,,306.0,304.0,40.6,100.0,65.28,General,21470.0,7%,1.336,0.0001,58:42:00,58.0,42.0,Undergraduate & Postgraduate,-1.0,458.72222222222223,18,181.0,47.393,24.450000000000003,335.6666666666667,,36.1,28.3,78.0,7,65.06,67.29,17.4
U0311,University of Crete,2024,605.0,3.0,22.0,Greece,Europe,Heraklion,Public,15.1,14.3,66.7,698.0,541.0,67.9,75.0,72.37,"Computer Science,History, Philosophy & Theology,Chemistry,Physics & Astronomy,Sociology,General Engineering,Biological Sciences,Archaeology,Other Health,Psychology,Education,Medicine & Dentistry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics",14119.0,4%,437,0.031,63:37:00,63.0,37.0,Undergraduate & Postgraduate,-1.0,882.625,8,521.0,35.509249999999994,15.3625,455.0,,19.9,25.7,76.5,4,39.36,70.5,15.1
U0312,University of Salamanca,2024,553.0,16.0,22.0,Spain,Europe,Salamanca,Public,26.8,15.0,,621.0,460.0,6.9,75.0,68.52,General,24707.0,13%,2.034,0.0001,61:39:00,61.0,39.0,Undergraduate & Postgraduate,-1.0,727.0,9,313.0,39.44405555555555,25.51111111111111,558.7142857142857,,32.0,21.8,50.4,13,44.58,43.81,26.8
U0313,ITMO University,2024,999.0,999.0,21.7,Russia,Europe,St. Petersburg,Public,12.0,11.6,,,0.0,6.9,100.0,50.0,General,10902.0,18%,1.849,0.0002,34 : 66,34.0,66.0,Undergraduate & Postgraduate,-1.0,1185.0416666666667,24,95.0,29.87127083333333,13.9625,541.0,,34.0,34.9,40.0,18,0.0,53.81,12.0
