university_id,2024 RANK,University,Country Code,Country,SIZE,FOCUS,AGE,STATUS,Academic Reputation Score,Employer Reputation Score,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Research Network Score,Employment Outcomes Score,Employment Outcomes Rank,Student Population,International Students,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,Citations_Count,universities_ranked_count_x,best_university_rank,Country_Avg_Overall_Score,Country_Avg_Academic_Reputation,Country_Avg_Rank,female_percentage,male_percentage,Citation_Score,Research_Output_Score,Enrollment,Undergrad_Students,Postgrad_Students,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank,Region,Faculty_Count,Student_Faculty_Ratio,Country_Avg_International_Ratio,Research_Impact_Score,Employability_Score,Internationalization_Score,Research_Productivity_Index,Citation_Total_Score,Academic_Excellence_Score,University_Performance_Index,H_Index,Publication_Count,clean_name
U0253,410,University of Kansas,US,United States,L,FC,5,A,15.1,13.3,83.6,116.0,9.0,701.0,35.7,23.5,359.0,23410,7%,49.6285,42.7,25.9,73.1,79.9,58.6,2024,121.0,98,2,56.8432449,31.06530612,362.2653061,53.0,47.0,43.0,100.0,23777,17514,6263.0,2.014,52630.5,7.0,95.5,7.5,10,387,465.0,11.5,North America,3.357,7.0,0.5,54.22,18.4,40.2,72.38605898,0.164235764,301.8,0.382423361,177.0,4010.0,university of kansas
U0220,349,University of Pisa,IT,Italy,L,FC,5,A,40.4,12.7,7.5,701.0,41.1,333.0,67.6,13.4,642.0,31567,5%,48.3605,31.1,31.2,80.5,68.7,43.2,2024,222.0,18,181,47.393,24.45,458.7222222,52.0,48.0,50.8,100.0,29834,21519,8315.0,1.507,52630.5,7.0,95.5,7.5,10,388,343.0,11.5,Europe,1.796,18.0,0.5,60.78,13.05,5.0,126.9487751,0.255844156,606.7,0.487627545,263.0,6631.0,university of pisa
U0251,404,University of the Philippines,PH,Philippines,XL,FC,5,A,34.4,58.9,38.0,415.0,1.9,701.0,9.3,35.3,213.0,53676,0%,27.332,25.4,15.3,38.7,22.8,38.4,2024,460.0,4,1050,25.6985,21.65,1347.25,59.0,41.0,3.2,75.0,54405,38627,15778.0,292.0,52630.5,0.0,95.5,7.5,10,399,362.0,11.5,Asia,4.48,9.0,0.5,29.34,47.1,1.35,0.82,0.0,0.0,0.111634033,118.0,3559.0,university of the philippines
U0250,404,"University of California, Riverside",US,United States,L,FC,4,A,17.5,7.0,6.7,701.0,59.9,207.0,45.1,10.0,701.0,25670,14%,55.1655,35.9,35.4,85.7,70.6,77.0,2024,200.0,98,2,56.8432449,31.06530612,362.2653061,53.0,47.0,78.3,100.0,25233,18634,6599.0,2.034,52630.5,16.0,95.5,7.5,10,403,440.0,11.5,North America,1.497,17.0,0.5,65.58,8.5,36.05,219.1048764,0.219480519,582.3,0.514403525,311.0,10118.0,university of california riverside
U0277,454,Czech Technical University in Prague,CZ,Czech Republic,L,SP,5,A,21.5,37.6,75.8,161.0,4.1,701.0,15.3,13.8,618.0,15663,21%,30.8185,30.9,18.8,32.2,51.9,60.2,2024,460.0,11,459,29.91190909,13.75454545,1151.727273,30.0,70.0,6.2,100.0,15476,7859,7617.0,3.006,52630.5,21.0,95.5,7.5,10,403,1262.0,11.5,Europe,2.628,6.0,0.5,26.84,25.7,32.4,256.0882801,0.497802198,643.9,0.390358722,95.0,3831.0,czech technical university in prague
U0243,392,South China University of Technology,CN,China (Mainland),XL,CO,3,A,12.5,4.2,19.0,694.0,95.4,50.0,9.7,21.9,380.0,40449,6%,53.847,36.6,38.2,83.2,92.8,44.0,2024,304.0,35,12,56.53822857,28.66857143,328.4,38.0,62.0,99.3,100.0,41221,29640,11581.0,1.688,52630.5,7.0,95.5,7.5,10,407,377.0,11.5,Asia,3.006,14.0,-0.257142857,65.2,13.05,7.45,66.53359947,0.384879826,426.4,0.513719475,304.0,14897.0,south china university of technology
U0235,380,Flinders University,AU,Australia,L,FC,4,A,13.3,6.7,6.5,701.0,42.6,313.0,38.9,10.5,701.0,17422,33%,51.9075,29.2,35.4,78.4,71.0,88.9,2024,541.0,21,54,57.36819048,33.99047619,250.1428571,66.0,34.0,20.3,100.0,16021,12099,3922.0,5.981,52630.5,40.0,95.5,7.5,10,407,387.0,11.5,Oceania,932.0,18.0,0.5,61.2,8.6,93.25,0.548283262,0.53410964,492.7,0.547072427,315.0,5109.0,flinders university
U0244,392,Xiamen University,CN,China (Mainland),XL,FC,4,A,25.9,11.6,20.0,664.0,65.3,170.0,25.4,21.5,387.0,44715,2%,51.799,38.0,33.5,83.7,72.1,38.4,2024,898.0,35,12,56.53822857,28.66857143,328.4,45.06120669,54.93879331,83.9,100.0,42518,24397,18121.0,1.443,52630.5,3.0,95.5,7.5,10,407,341.0,11.5,Asia,3.106,12.0,-0.257142857,63.62,16.55,4.4,79.2015454,0.800264441,411.1,0.601238557,427.0,7791.0,xiamen university
U0270,441,Universit̩ Laval,CA,Canada,L,FC,5,A,19.9,11.0,25.6,577.0,25.1,484.0,55.4,24.4,343.0,30362,16%,54.8225,40.7,38.7,73.7,94.2,76.2,2024,247.0,23,21,55.88345652,32.3,315.2173913,58.0,42.0,57.5,100.0,22317,11755,10197.5,3.673,52630.5,10.5,95.5,7.5,10,414,9.5,11.5,North America,2.29,11.0,0.5,59.7,17.7,51.85,0.266472202,0.088368774,0.0,0.331314438,293.0,7414.5,universit laval
U0269,436,Tampere University,FI,Finland,L,FC,1,A,22.5,19.5,23.9,595.0,31.8,422.0,56.4,20.6,406.0,16236,7%,51.892,30.6,38.4,80.9,93.1,49.8,2024,363.0,8,121,53.541875,26.9,312.125,55.0,45.0,47.7,100.0,17284,10759,6525.0,996.0,52630.5,10.0,95.5,7.5,10,414,423.0,11.5,Europe,1.31,12.0,0.5,63.9,20.05,19.2,3.97,0.127272727,0.0,0.340474648,209.0,4789.0,tampere university
U0221,351,Lappeenranta-Lahti University of Technology LUT,FI,Finland,S,SP,4,A,6.9,13.3,11.1,701.0,97.7,36.0,14.7,11.4,701.0,5028,14%,55.425,33.4,36.7,91.7,65.1,64.2,2024,363.0,8,121,53.541875,26.9,312.125,34.0,66.0,59.9,100.0,16082,12647,3435.0,399.0,52630.5,20.209459,95.5,7.5,10,414,397.0,11.5,Europe,298.0,14.0,0.5,69.7,12.35,31.7,1.98,0.127272727,0.0,0.371100256,295.0,1486.0,lappeenrantalahti university of technology lut
U0219,347,National Technical University of Athens,GR,Greece,L,FO,5,A,20.5,42.7,4.7,701.0,72.3,137.0,32.0,31.8,240.0,13532,6%,37.404,26.3,23.0,59.1,59.7,38.1,2024,460.0,8,521,35.50925,15.3625,882.625,37.0,63.0,80.9,100.0,13139,10827,2312.0,846.0,52630.5,5.0,95.5,7.5,10,421,355.0,11.5,Europe,689.0,20.0,0.5,44.66,37.25,2.8,0.799709724,0.458041958,503.5,0.424831885,207.0,3751.0,national technical university of athens
U0255,415,James Cook University,AU,Australia,M,FC,4,A,15.4,8.7,14.1,701.0,51.1,255.0,42.5,9.0,701.0,9759,9%,49.373,28.3,30.9,79.6,58.9,77.7,2024,327.0,21,54,57.36819048,33.99047619,250.1428571,66.0,34.0,60.3,100.0,9165,6420,2745.0,1.169,52630.5,14.0,95.5,7.5,10,424,440.0,11.5,Oceania,2940.0,11.0,0.5,60.12,8.85,27.75,0.182653061,0.384459291,658.3,0.533914954,169.0,1402.0,james cook university
U0257,419,Washington State University,US,United States,L,FC,5,A,24.4,17.9,16.2,701.0,35.4,386.0,46.5,11.1,701.0,28896,6%,51.169,36.9,34.5,74.8,82.9,60.3,2024,460.0,98,2,56.8432449,31.06530612,362.2653061,55.0,45.0,33.5,100.0,25504,15373,10131.0,1.731,52630.5,6.0,95.5,7.5,10,427,423.0,11.5,North America,1.935,14.0,0.5,58.68,14.5,27.75,165.8914729,0.401298701,543.4,0.515416256,272.0,6188.0,washington state university
U0394,701-710,Wake Forest University,US,United States,M,FC,5,B,5.4,6.1,100.0,13.0,11.0,701.0,5.5,16.5,514.0,8293,9%,48.2845,39.6,22.0,80.6,78.5,38.7,2024,167.0,98,2,56.8432449,31.06530612,362.2653061,54.0,46.0,79.2,100.0,8289,6236,2053.0,805.0,52630.5,10.0,95.5,7.5,10,429,795.5,11.5,North America,2.276,4.0,0.5,57.16,11.3,9.45,160.8084359,0.196403596,291.1,0.390562051,70.0,1245.0,wake forest university
U0254,413,Oxford Brookes University,UK,United Kingdom,L,CO,3,A,28.9,29.7,13.8,701.0,8.4,701.0,27.1,18.4,454.0,13860,25%,40.03,25.1,21.1,62.5,29.1,87.9,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,58.0,42.0,12.4,75.0,13930,10328,3602.0,3.439,52630.5,30.0,95.5,7.5,10,429,374.0,11.5,Europe,1471.0,15.0,1.869565217,45.94,24.05,69.55,3.75,0.116298701,0.0,0.23907758,105.0,4286.0,oxford brookes university
U0294,494,Rensselaer Polytechnic Institute,US,United States,M,CO,5,B,8.3,7.0,19.5,682.0,70.7,144.0,1.6,24.1,350.0,7496,20%,46.615,34.1,30.3,60.9,89.9,78.7,2024,254.0,98,2,56.8432449,31.06530612,362.2653061,31.0,69.0,64.9,100.0,6873,6013,860.0,1.594,52630.5,16.0,95.5,7.5,10,431,695.0,11.5,North America,639.0,12.0,0.5,48.66,15.55,24.15,1.039123631,0.257242757,192.7,0.353004063,155.0,2299.0,rensselaer polytechnic institute
U0193,306,University of Johannesburg,ZA,South Africa,L,CO,2,A,16.2,21.4,36.8,430.0,20.7,549.0,96.9,43.6,165.0,31721,13%,46.871,28.6,36.3,66.8,44.8,81.0,2024,541.0,8,167,43.0708125,17.4875,629.0,55.0,45.0,45.2,100.0,32659,23007,9652.0,4.016,52630.5,14.0,95.5,7.5,10,434,308.0,11.5,Africa,1.886,10.0,0.5,54.6,32.5,73.45,416.2248144,0.545974026,658.3,0.54871171,352.0,5685.0,university of johannesburg
U0339,600,Tulane University,US,United States,L,FC,5,B,9.6,5.0,81.5,134.0,10.4,701.0,45.5,22.7,367.0,12217,9%,48.176,42.9,24.4,73.1,67.8,50.7,2024,541.0,98,2,56.8432449,31.06530612,362.2653061,60.0,40.0,58.8,100.0,13113,11139,1974.0,1.172,52630.5,10.0,95.5,7.5,10,436,597.0,11.5,North America,1.733,6.0,0.5,53.62,13.85,15.7,285.0548182,0.457942058,410.1,0.472854956,124.0,2697.0,tulane university
U0306,514,Shanghai University,CN,China (Mainland),XL,CO,3,A,22.2,9.0,53.3,291.0,25.4,476.0,11.5,11.1,701.0,38015,6%,45.2805,31.8,38.0,62.7,71.3,42.9,2024,673.0,35,12,56.53822857,28.66857143,328.4,51.0,49.0,48.5,100.0,39590,30413,9177.0,2.195,52630.5,6.0,95.5,7.5,10,436,465.0,11.5,Asia,4.156,9.0,-0.257142857,52.82,10.05,24.85,85.89990375,0.642921784,654.7,0.5606319,261.0,9633.0,shanghai university
U0262,429,University of Trento,IT,Italy,L,CO,4,A,24.6,8.9,19.3,685.0,44.0,305.0,61.0,9.3,701.0,14100,7%,50.076,29.3,34.8,80.5,65.2,61.1,2024,405.0,18,181,47.393,24.45,458.7222222,51.0,49.0,51.5,100.0,14183,6499,7684.0,738.0,52630.5,9.0,95.5,7.5,10,440,485.0,11.5,Europe,1.066,13.0,0.5,62.22,9.1,16.55,530.0187617,0.383816184,658.3,0.542455341,131.0,1570.0,university of trento
U0195,307,Swansea University,UK,United Kingdom,L,FC,5,A,21.0,45.0,23.6,608.0,27.4,460.0,59.0,10.6,701.0,18505,21%,53.0345,27.6,30.2,89.7,62.8,89.5,2024,460.0,69,1,50.81734058,25.96666667,455.4347826,47.0,53.0,25.6,75.0,18650,12821,5829.0,3.641,52630.5,25.0,95.5,7.5,10,440,292.0,11.5,Europe,3290.0,11.0,1.869565217,65.9,27.8,63.6,0.194224924,0.437977023,658.3,0.578397302,152.0,3154.0,swansea university
U0283,469,Illinois Institute of Technology,US,United States,M,CO,5,B,14.2,15.6,13.0,701.0,48.5,280.0,1.5,13.6,632.0,6107,36%,49.858,42.6,26.9,67.8,91.5,73.2,2024,541.0,98,2,56.8432449,31.06530612,362.2653061,37.0,63.0,50.3,100.0,6734,4597,2137.0,2.33,52630.5,45.0,95.5,7.5,10,444,591.0,11.5,North America,402.0,15.0,0.5,51.44,14.6,62.1,2.490049751,0.457942058,186.6,0.422888804,95.0,1526.0,illinois institute of technology
U0323,567,Bond University,AU,Australia,S,FO,3,B,4.7,5.2,44.1,356.0,22.8,518.0,1.1,11.7,701.0,3170,34%,46.8645,28.2,23.1,82.5,23.1,82.3,2024,541.0,21,54,57.36819048,33.99047619,250.1428571,54.0,46.0,53.8,75.0,3588,2387,1201.0,1.302,52630.5,32.0,95.5,7.5,10,451,591.0,11.5,Oceania,325.0,10.0,0.5,58.74,8.45,90.65,2.0,0.155787962,0.0,0.312549508,92.0,415.0,bond university
U0224,355,Sichuan University,CN,China (Mainland),XL,FC,3,A,20.1,7.6,11.4,701.0,94.7,55.0,26.2,14.8,564.0,49117,5%,62.027,59.1,57.3,69.3,93.2,46.1,2024,898.0,35,12,56.53822857,28.66857143,328.4,49.01453298,50.98546702,99.9,100.0,49146,29949,19197.0,2.714,52630.5,5.0,95.5,7.5,10,451,324.0,11.5,Asia,3.173,16.0,-0.257142857,64.5,11.2,6.0,23.63693665,0.800264441,658.3,0.702370331,568.0,10822.0,sichuan university
U0226,358,University of Florence,IT,Italy,XL,FC,5,A,33.6,5.7,4.1,701.0,49.6,266.0,73.0,17.4,476.0,40535,10%,50.837,35.5,34.4,78.6,72.9,51.9,2024,200.0,18,181,47.393,24.45,458.7222222,56.0,44.0,57.7,100.0,42558,30810,11748.0,4.203,52630.5,9.0,95.5,7.5,10,451,404.0,11.5,Europe,1.775,20.0,0.5,60.92,11.55,9.4,120.0,0.24045954,446.3,0.457879868,444.0,23114.0,university of florence
U0293,491,University of Iowa,US,United States,L,FC,5,A,19.9,11.2,48.2,325.0,20.9,548.0,51.3,22.1,374.0,28583,6%,56.0285,46.1,37.0,79.9,88.6,55.8,2024,151.0,98,2,56.8432449,31.06530612,362.2653061,55.0,45.0,54.8,100.0,28383,20986,7397.0,2.049,52630.5,5.0,95.5,7.5,10,455,530.0,11.5,North America,2.924,10.0,0.5,62.74,16.65,13.45,50.61559508,0.185214785,292.3,0.435505597,199.0,6954.0,university of iowa
U0370,661-670,Brandeis University,US,United States,M,CO,4,B,9.8,4.3,49.9,311.0,16.3,609.0,1.4,17.4,477.0,4791,33%,53.0865,36.7,28.3,84.6,64.2,81.4,2024,405.0,98,2,56.8432449,31.06530612,362.2653061,59.0,41.0,90.2,100.0,4949,4389,560.0,1.554,52630.5,34.0,95.5,7.5,10,455,745.5,11.5,North America,611.0,9.0,0.5,62.08,10.85,48.4,1.551554828,0.362837163,103.1,0.422790909,79.0,2652.0,brandeis university
U0222,351,University of Coimbra,PT,Portugal,L,FC,5,A,28.9,13.1,11.3,701.0,41.6,329.0,78.8,15.6,537.0,21767,15%,45.5035,31.4,38.2,59.9,78.0,54.3,2024,405.0,4,436,43.51375,24.425,561.25,57.0,43.0,27.4,100.0,23217,16643,6574.0,4.477,52630.5,19.0,95.5,7.5,10,455,347.0,11.5,Europe,1.74,13.0,0.5,51.22,14.35,24.2,190.8045977,0.430819181,655.1,0.504211241,345.0,2845.0,university of coimbra
U0218,345,University of Saskatchewan,CA,Canada,L,FC,5,A,12.0,6.8,17.3,701.0,54.3,237.0,47.2,20.9,396.0,17924,21%,50.3035,39.0,35.1,62.9,95.8,78.9,2024,460.0,23,21,55.88345652,32.3,315.2173913,56.0,44.0,71.9,100.0,18283,13525,4758.0,3.382,52630.5,22.0,95.5,7.5,10,458,378.0,11.5,North America,1.415,12.0,0.5,51.78,13.85,60.9,238.869258,0.410047096,532.5,0.492514778,277.0,3438.0,university of saskatchewan
U0358,641-650,Far Eastern Federal University,RU,Russia,L,CO,5,A,10.6,3.5,94.9,62.0,1.8,701.0,5.1,8.2,701.0,15631,21%,27.043,31.5,19.6,21.0,26.6,62.7,2024,541.0,24,95,29.87127083,13.9625,1185.041667,59.0,41.0,2.6,75.0,18054,10347,7707.0,3.262,52630.5,21.0,95.5,7.5,10,461,735.5,11.5,Europe,2.268,6.0,0.5,20.44,5.85,40.1,2.7,0.162137862,0.0,0.126439617,75.0,5089.0,far eastern federal university
U0334,593,"Goldsmiths, University of London",UK,United Kingdom,M,FO,5,A,14.9,6.0,14.7,701.0,13.6,663.0,1.2,17.2,490.0,8780,38%,45.773,29.2,25.2,75.4,28.9,81.0,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,66.0,34.0,17.0,100.0,8195,4759,3436.0,3.492,52630.5,48.0,95.5,7.5,10,461,715.5,11.5,Europe,683.0,13.0,1.869565217,55.32,11.6,95.3,2.1,0.116298701,0.0,0.288727926,99.0,767.0,goldsmiths university of london
U0233,375,Amirkabir University of Technology,IR,"Iran, Islamic Republic of",M,FO,4,A,4.1,33.4,5.1,701.0,99.8,13.0,9.5,10.3,701.0,9859,3%,49.453,34.8,33.7,77.0,85.1,38.8,2024,898.0,6,325,44.60775,8.5,553.5,35.0,65.0,100.0,100.0,8344,5087,3257.0,235.0,52630.5,4.0,95.5,7.5,10,465,456.0,11.5,Asia,525.0,22.0,0.5,59.68,21.85,9.35,0.754285714,0.873176823,658.3,0.655213024,218.0,1312.0,amirkabir university of technology
U0278,454,Southeast University,CN,China (Mainland),XL,FC,3,A,12.8,7.4,23.9,593.0,73.1,134.0,21.1,8.8,701.0,39637,4%,52.9035,39.9,46.3,68.4,90.4,47.6,2024,541.0,35,12,56.53822857,28.66857143,328.4,36.0,64.0,41.53417277,100.0,43942,28122,15820.0,1.5,52630.5,4.0,95.5,7.5,10,465,292.0,11.5,Asia,3.409,11.0,-0.257142857,59.56,8.1,9.3,51.33470226,0.550614092,545.5,0.562836016,278.0,4061.0,southeast university
U0265,431,National Taipei University of Technology,TW,Taiwan,M,FO,3,A,15.0,57.7,27.0,560.0,34.3,398.0,1.3,17.3,485.0,9868,10%,32.9275,27.3,25.0,35.8,94.1,41.6,2024,673.0,22,154,33.41943182,20.48181818,1021.181818,28.0,72.0,58.8,100.0,10608,6864,3744.0,1.04,52630.5,5.0,95.5,7.5,10,469,420.0,11.5,Asia,714.0,11.0,0.5,31.48,37.5,19.65,3.46,0.220236906,0.0,0.195776547,178.0,2569.0,national taipei university of technology
U0267,431,University of Stirling,UK,United Kingdom,M,CO,4,A,11.5,10.2,10.5,701.0,34.7,391.0,14.4,14.8,566.0,10650,28%,47.598,23.0,26.2,82.4,41.0,91.4,2024,460.0,69,1,50.81734058,25.96666667,455.4347826,64.0,36.0,42.0,100.0,11725,8172,3553.0,2.563,52630.5,34.0,95.5,7.5,10,471,517.0,11.5,Europe,728.0,14.0,1.869565217,59.92,12.5,77.7,1.331043956,0.437977023,538.3,0.512045324,158.0,2611.0,university of stirling
U0280,461,Florida State University,US,United States,XL,FC,5,A,25.1,25.7,6.8,701.0,30.7,430.0,40.1,20.5,407.0,39831,6%,53.421,38.2,38.6,79.4,68.2,58.8,2024,139.0,98,2,56.8432449,31.06530612,362.2653061,58.0,42.0,34.1,100.0,40660,17492,23168.0,1.618,52630.5,7.0,95.5,7.5,10,475,549.0,11.5,North America,2.236,17.0,0.5,63.08,23.1,9.75,122.9874776,0.176823177,474.7,0.46510238,202.0,6710.0,florida state university
U0392,701-710,Chiba University,JP,Japan,L,FC,4,A,16.8,8.4,62.3,226.0,10.9,701.0,2.5,8.6,701.0,13832,6%,33.7535,33.2,20.9,42.0,68.9,33.9,2024,898.0,37,29,35.23782432,24.98108108,1011.972973,38.0,62.0,17.8,100.0,13630,7773,5857.0,736.0,52630.5,5.0,95.5,7.5,10,477,795.5,11.5,Asia,1.79,8.0,0.5,33.56,8.5,6.35,231.8435754,0.798157398,658.3,0.499412353,120.0,4183.0,chiba university
U0314,545,Bar-Ilan University,IL,Israel,L,FC,4,A,8.0,5.3,7.8,701.0,62.2,194.0,10.2,15.2,554.0,19599,4%,41.911,30.0,34.1,54.1,85.8,46.8,2024,673.0,3,209,47.23766667,18.1,476.0,61.0,39.0,15.7,100.0,19887,13906,5981.0,990.0,52630.5,4.0,95.5,7.5,10,477,660.0,11.5,Asia,923.0,18.0,0.5,46.1,10.25,25.4,0.554712893,0.642657343,556.4,0.505683202,292.0,3465.0,barilan university
U0348,621-630,Chang Gung University,TW,Taiwan,M,FO,3,B,5.7,4.6,70.0,184.0,43.0,309.0,1.4,7.9,701.0,7017,5%,37.969,26.5,34.6,47.2,95.5,28.5,2024,1001.0,22,154,33.41943182,20.48181818,1021.181818,49.0,51.0,58.2,100.0,7142,5239,1903.0,381.0,52630.5,5.0,95.5,7.5,10,480,668.0,11.5,Asia,889.0,8.0,0.5,42.16,6.25,4.5,0.353205849,0.920236906,658.3,0.5711035,173.0,981.0,chang gung university
U0179,283,Stellenbosch University,ZA,South Africa,L,FC,5,A,25.0,39.4,3.1,701.0,59.9,206.0,92.0,50.1,132.0,25140,7%,52.5805,33.8,39.5,76.9,89.8,59.9,2024,541.0,8,167,43.0708125,17.4875,629.0,56.0,44.0,36.6,100.0,25956,19772,6184.0,1.776,52630.5,7.0,95.5,7.5,10,482,302.0,11.5,Africa,934.0,25.0,0.5,61.94,44.75,13.9,0.458244111,0.545974026,354.9,0.523467704,180.0,4574.0,stellenbosch university
U0274,446,Aston University,UK,United Kingdom,L,CO,4,A,12.9,22.8,10.0,701.0,34.1,400.0,50.5,18.1,463.0,12950,25%,48.688,22.2,26.5,82.5,64.1,95.2,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,48.0,52.0,11.7,100.0,15710,11563,4147.0,1.719,52630.5,35.0,95.5,7.5,10,485,395.0,11.5,Europe,730.0,16.0,1.869565217,60.1,20.45,65.65,4.73,0.116298701,0.0,0.313981411,135.0,5198.0,aston university
U0230,364,University of Turin,IT,Italy,XL,FC,5,A,39.8,5.7,2.9,701.0,36.8,380.0,69.4,32.5,236.0,63232,6%,47.2525,23.0,30.1,84.5,74.4,45.5,2024,200.0,18,181,47.393,24.45,458.7222222,61.0,39.0,66.2,100.0,60028,39935,20093.0,4.721,52630.5,6.0,95.5,7.5,10,485,408.0,11.5,Europe,2.261,26.0,0.5,62.74,19.1,5.0,88.01415303,0.24045954,599.7,0.482997848,317.0,18874.0,university of turin
U0459,801-850,Yokohama City University,JP,Japan,M,FO,4,A,3.3,2.6,97.7,49.0,10.3,701.0,1.1,8.5,701.0,5144,3%,34.146,28.4,11.3,59.4,62.4,29.0,2024,541.0,37,29,35.23782432,24.98108108,1011.972973,55.0,45.0,19.0,100.0,5142,3533,1609.0,108.0,52630.5,3.0,95.5,7.5,10,487,1100.5,11.5,Asia,889.0,6.0,0.5,40.16,5.55,3.25,0.88863892,0.548507049,423.4,0.403293686,55.0,530.0,yokohama city university
U0268,436,Dublin City University,IE,Ireland,L,FC,3,A,19.7,27.0,25.6,575.0,12.4,690.0,19.3,24.8,334.0,14325,12%,48.62,24.5,35.2,77.1,62.8,73.9,2024,673.0,7,231,47.20792857,23.4,484.2857143,58.0,42.0,22.0,75.0,14712,9898,4814.0,1.415,52630.5,13.0,95.5,7.5,10,490,410.0,11.5,Europe,1.257,11.0,0.5,60.34,25.9,47.65,770.0875099,0.633666334,632.2,0.587755949,142.0,1380.0,dublin city university
U0248,403,University of Granada,ES,Spain,XL,FC,5,A,44.0,9.8,5.6,701.0,23.3,509.0,96.8,5.1,701.0,55523,9%,41.8645,28.5,26.6,65.7,52.2,52.6,2024,200.0,9,313,39.44405556,25.51111111,727.0,59.0,41.0,26.3,100.0,51046,30954,20092.0,5.611,52630.5,11.0,95.5,7.5,10,492,401.0,11.5,Europe,2.682,19.0,0.5,50.06,7.45,9.75,93.58687547,0.307306979,658.3,0.455786942,254.0,6671.0,university of granada
U0223,353,York University,CA,Canada,XL,CO,4,A,23.0,21.0,4.6,701.0,29.2,440.0,28.0,53.2,119.0,44038,28%,49.9515,28.2,32.4,78.3,69.6,79.5,2024,275.0,23,21,55.88345652,32.3,315.2173913,55.0,45.0,41.2,100.0,41456,32494,8962.0,12.285,52630.5,28.0,95.5,7.5,10,494,333.0,11.5,North America,1.508,29.0,0.5,59.94,37.1,65.9,310.3448276,0.280676466,430.9,0.458054815,315.0,6361.0,york university
U0246,400,Iowa State University,US,United States,L,CO,5,A,20.0,13.5,8.4,701.0,58.7,217.0,50.9,27.2,300.0,28591,8%,49.2895,39.5,34.5,69.3,84.8,46.0,2024,222.0,98,2,56.8432449,31.06530612,362.2653061,46.0,54.0,58.2,100.0,27116,16360,10756.0,2.441,52630.5,8.0,95.5,7.5,10,494,449.0,11.5,North America,1.656,17.0,0.5,55.38,20.35,7.85,122.5845411,0.234865135,338.9,0.410327018,321.0,13280.0,iowa state university
U0355,631-640,Boston College,US,United States,L,CO,5,B,20.5,12.9,19.3,684.0,21.5,535.0,9.1,38.4,189.0,13156,10%,53.8205,43.5,30.5,84.6,60.7,57.8,2024,363.0,98,2,56.8432449,31.06530612,362.2653061,55.0,45.0,78.0,100.0,12989,8984,4005.0,1.471,52630.5,13.0,95.5,7.5,10,494,526.0,11.5,North America,1.048,13.0,0.5,62.96,25.65,15.15,775.7633588,0.333466533,403.6,0.48938695,136.0,3125.0,boston college
U0301,509,Sogang University,KR,South Korea,M,CO,4,B,21.5,49.1,55.7,269.0,5.5,701.0,1.0,16.5,513.0,9688,19%,35.145,27.2,30.6,39.8,73.3,45.0,2024,1001.0,18,62,43.17502778,24.98333333,667.5,47.0,53.0,8.9,100.0,10317,7422,2895.0,1.429,52630.5,18.0,95.5,7.5,10,494,558.0,11.5,Asia,1.017,9.0,0.5,36.12,32.8,15.75,823.9921337,0.881318681,553.9,0.50923598,122.0,2295.0,sogang university
U0654,1401+,Al-Balqa Applied University,JO,Jordan,L,FC,3,A,5.0,6.7,4.3,701.0,2.4,701.0,2.0,7.6,701.0,27973,2%,29.0915,12.0,13.6,59.2,22.5,39.3,2024,460.0,5,1156,26.732,7.92,1287.6,59.0,41.0,5.8,50.0,24503,16453,8050.0,537.0,52630.5,3.0,95.5,7.5,10,1201,1300.5,11.5,Asia,1380.0,22.0,0.5,40.96,7.15,2.8,3.38,0.0,0.0,0.150953114,146.0,13651.0,albalqa applied university
U0655,1401+,Cukurova University,TR,Turkey,XL,FC,4,A,4.4,2.8,4.5,701.0,2.5,701.0,3.8,6.9,701.0,35424,4%,24.9025,23.8,23.4,26.2,26.7,28.9,2024,460.0,10,382,34.57495,16.61,965.9,45.0,55.0,4.9,50.0,33663,23483,10180.0,187.536,52630.5,3.0,95.5,7.5,10,1201,1300.5,11.5,Asia,1562.0,26.0,0.5,25.08,4.85,3.55,3.72,0.1497003,0.0,0.127250569,102.0,13921.0,cukurova university
U0660,1401+,MIREA - Russian Technological University,RU,Russia,L,FO,4,A,5.2,4.9,7.5,701.0,1.4,701.0,1.0,7.3,701.0,26765,5%,13.987,15.0,11.7,8.6,48.1,22.2,2024,541.0,24,95,29.87127083,13.9625,1185.041667,26.0,74.0,11.21700727,100.0,29873,17823,12050.0,2.3040000000000003,52630.5,6.0,95.5,7.5,10,1201,2131.0,11.5,Europe,1573.0,17.0,0.5,9.84,6.1,2.35,3.31,0.162137862,0.0,0.043125425,142.0,8296.0,mirea  russian technological university
