uni_id,yr,Total_Students,Intl_Students_Count,Intl_Student_Ratio_pct,Faculty_Count,Faculty_Student_Ratio,Gender_Ratio,Female_Pct,Male_Pct,Degree_Level,UG_Count,PG_Count,Country_Avg_Rank,Univ_Ranked_Count,Best_Univ_Rank,Country_Avg_Score,Country_Avg_Acad_Rep,Country_Avg_Citations,Country_Avg_Intl_Ratio
2928,2021,24.582,3.505,14.25840046,50.0,17.0, 43:57:00  ,43.3558568,56.6441432,Undergraduate & Postgraduate,10,15,582.46,71,137.0,39.3,37.57,39.62,46.21
1274,2020,15077.0,957.0,6.347416595,50.0,12.0,40 : 60,40.0,60.0,Undergraduate & Postgraduate,8398,6679,806.14,38,69.0,25.29,25.95,24.74,7.45
2792,2020,12942.0,259.0,2.0,700.0,18.48857143,65:35:00,65.0,35.0,Undergraduate & Postgraduate,7550,5392,934.53,34,380.0,24.82,25.85,24.32,1.38
333,2025,7113.0,356.0,5.0,416.0,17.09855769, 50:50:00  ,50.0,50.0, undergraduate & postgraduate,3591,3522,1141.86,51,68.0,29.65,22.44,21.41,8.51
704,2021,5080.0,889.0,17.5,635.0,8.0,44:56:00,44.36203599,55.63796401,undergraduate & postgraduate,2988,2092,631.94,9,220.0,44.6,44.91,44.8,9.16
2584,2019,32276.0,646.0,2.0,1684.0,19.16627078,50:50:00,50.0,50.0,Undergraduate & Postgraduate  ,23515,8761,756.2,5,505.5,36.89,36.25,37.12,8.87
435,2023,4980.0,0.0,0.0,358.0,13.91061453,62:38:00  ,62.0,38.0,Undergraduate & Postgraduate,3527,1453,949.98,59,362.0,31.0,31.21,31.21,2.61
1017,2024,2579.0,52.0,2.0,245.0,10.52653061,25 : 75,25.0,75.0,Undergraduate & Postgraduate,1870,709,1185.91,124,28.0,27.19,22.28,20.27,5.07
2889,2023,9703.0,1164.0,12.0,936.0,10.36645299,61:39:00,61.0,39.0,Undergraduate & Postgraduate  ,6309,3394,384.76,86,33.0,49.01,40.16,41.14,19.89
934,2020,10420.0,567.0,5.441458733,50.0,8.0, 37 : 63,37.0,63.0,Undergraduate & Postgraduate,6535,3885,883.41,111,22.0,24.58,24.14,24.31,4.17
3093,2025,21257.0,2126.0,10.0,1495.0,14.2187291,62:38:00,62.0,38.0,Undergraduate & Postgraduate  ,16157,5100,390.38,89,28.0,49.87,40.45,42.47,21.02
2146,2021,7.0,108.0,1542.857143,50.0,4.0,53:47:00,53.02632732,46.97367268,Undergraduate & Postgraduate,6,1,799.17,3,498.0,35.16,34.69,34.18,2081.91
142,2021,9698.0,564.0,5.815632089,233.0,45.0,46:54:00,46.0,54.0,UNDERGRADUATE & POSTGRADUATE,4869,4829,785.15,10,477.0,31.13,31.31,29.89,3.06
469,2016,15172.0,2579.0,17.0,691.0,21.95658466,49:51:00,49.0,51.0,Undergraduate & Postgraduate,8386,6786,268.1,147,1.0,48.97,48.75,49.63,12.14
1092,2023,9574.0,1746.0,18.23300082,677.0,14.14180207,46:54:00,46.04523427,53.95476573,Undergraduate & Postgraduate  ,7239,2335,532.05,119,2.0,45.62,30.96,36.67,30.4
2487,2021,70590.0,96.0,0.1359966,50.0,10.0,58:42:00,58.0,42.0,UNDERGRADUATE & POSTGRADUATE,40557,30033,994.0,6,900.5,27.31,28.92,27.6,0.73
2437,2023,23307.0,6829.0,29.29817993,1763.0,13.22007941,54:46:00,53.50333284,46.49666716,Undergraduate & Postgraduate,15753,7554,763.39,31,70.0,36.17,23.92,15.62,15.79
1785,2022,18.242,1.564,8.573621313,50.0,7.0, 51:49:00  ,50.73015075,49.26984925,Undergraduate & Postgraduate,12,6,1207.17,3,595.5,31.92,31.71,36.24,7.52
1458,2023,8594.0,0.0,0.0,828.0,10.37922705,38 : 62,38.0,62.0,undergraduate & postgraduate,5408,3186,920.08,96,156.0,33.15,21.84,33.12,6.8
3283,2021,61531.0,615.0,1.0,3568.0,17.24523543, 44:56:00,44.0,56.0,Undergraduate & Postgraduate,31894,29637,1021.4,5,900.5,28.05,22.18,26.39,1.01
1126,2026,15574.0,1557.0,10.0,1292.0,12.05417957,70:30:00,70.0,30.0, Undergraduate & Postgraduate,12764,2810,1257.07,23,221.0,29.75,27.35,13.88,3.81
349,2024,33649.0,1346.0,4.0,3708.0,9.074703344,61:39:00,61.0,39.0,Undergraduate & Postgraduate,24878,8771,1141.31,21,211.0,25.23,21.27,11.38,4.2
1387,2024,28344.0,6607.0,23.30950816,1840.0,15.40434783,57:43:00,57.06706747,42.93293253,Undergraduate & Postgraduate  ,20666,7678,629.21,256,1.0,44.21,29.31,36.0,15.65
2226,2021,17940.0,717.0,3.996655518,897.0,20.0, 52:48:00,51.73700352,48.26299648,Undergraduate & Postgraduate,12141,5799,967.23,35,121.0,32.18,32.03,31.09,204.58
2342,2025,49417.0,10683.0,21.61762488,7424.0,6.656384698, 59:41:00,58.57852783,41.42147217,undergraduate & postgraduate,33478,15939,1415.57,89,92.0,26.63,20.52,15.93,7.67
580,2021,35424.0,4943.0,13.95381662,1107.0,32.0,54:46:00,53.57305225,46.42694775,Undergraduate & Postgraduate,26961,8463,360.49,85,32.0,47.98,48.61,48.93,14.82
2937,2019,23171.0,463.0,2.0,1373.0,16.87618354,58:42:00,58.0,42.0,Undergraduate & Postgraduate,13698,9473,504.07,59,155.0,40.49,38.79,39.26,54.27
2509,2021,32650.0,326.0,1.0,1999.0,16.33316658,64:36:00,63.94877202,36.05122798,UNDERGRADUATE & POSTGRADUATE,28122,4528,1256.4,10,533.0,19.23,20.06,20.37,1.0
3176,2025,35077.0,9372.0,26.71749146,2369.0,14.80666948,53:47:00,52.63235252,47.36764748,Undergraduate & Postgraduate  ,27045,8032,797.38,74,24.0,41.63,30.69,34.12,20.09
3339,2026,24241.0,485.0,2.0,1294.0,18.73338485,50:50:00,50.0,50.0,Undergraduate & Postgraduate,17774,6467,1019.68,53,228.0,35.93,36.87,34.94,3.11
3108,2025,20855.0,209.0,1.0,1750.0,11.91714286, 60:40:00,60.0,40.0,Undergraduate & Postgraduate,11332,9523,1169.43,8,695.5,39.89,13.9,3.9,22.3
2581,2019,27077.0,271.0,1.0,3236.0,8.367428925,51:49:00,51.0,49.0,Undergraduate & Postgraduate,19893,7184,828.48,26,132.0,28.85,29.52,27.18,274.64
1594,2026,15628.0,313.0,2.0,1662.0,9.403128761,37 : 63,37.0,63.0,Undergraduate & Postgraduate,9767,5861,1100.42,163,123.0,34.76,27.22,36.06,6.8
516,2024,24096.0,964.0,4.0,2401.0,10.03581841,49:51:00,49.0,51.0,Undergraduate & Postgraduate  ,16406,7690,1348.35,88,336.0,24.56,18.98,18.44,9.31
1923,2026,27063.0,5711.0,21.10203332,2271.0,11.91677675,55:45:00,55.04472166,44.95527834,Undergraduate & Postgraduate,19492,7571,409.72,100,22.0,51.42,45.16,47.76,22.4
3085,2021,24.39,1.885,7.728577286,50.0,15.0,59:41:00,59.47378456,40.52621544,UNDERGRADUATE & POSTGRADUATE,18,6,638.25,14,207.0,35.52,36.4,36.46,120.79
269,2026,10887.0,2395.0,22.0,1580.0,6.890506329,44:56:00  ,43.61310156,56.38689844,Undergraduate & Postgraduate,7309,3578,647.61,192,1.0,48.68,29.74,38.11,19.26
1104,2025,7124.0,997.0,14.0,459.0,15.52069717,28 : 72,28.0,72.0,undergraduate & postgraduate,5313,1811,1206.26,52,258.0,33.0,21.59,17.81,11.59
356,2020,17752.0,178.0,1.0,1261.0,14.0777161,35 : 65,35.0,65.0,UNDERGRADUATE & POSTGRADUATE,11900,5852,886.77,44,319.0,26.04,25.69,26.25,4.3
2031,2022,12720.0,127.0,1.0,743.0,17.11978466,43:57:00,43.0,57.0,undergraduate & postgraduate,7622,5098,1043.91,120,23.0,24.82,24.45,24.95,4.19
1201,2021,18423.0,1658.0,9.0,3521.0,5.232320364,60:40:00  ,60.0,40.0, Undergraduate & Postgraduate  ,11559,6864,842.48,40,66.0,25.69,25.93,25.76,7.41
2351,2020,20.64,4.427,21.44864341,50.0,12.0,49:51:00,49.39158687,50.60841313, Undergraduate & Postgraduate,16,5,658.37,15,338.0,29.99,30.61,30.33,10.28
1542,2025,12523.0,1804.0,14.40840194,832.0,15.05168269,51:49:00  ,51.4856206,48.5143794, Undergraduate & Postgraduate,7441,5082,1415.57,89,92.0,26.63,20.52,15.93,7.67
2032,2025,5884.0,412.0,7.0,538.0,10.93680297,35 : 65,35.0,65.0,Undergraduate & Postgraduate,3405,2479,1288.24,121,32.0,27.87,22.53,19.61,5.07
1786,2021,9749.0,1.429,0.014657914,50.0,9.0,45:55:00,45.0,55.0,Undergraduate & Postgraduate,8084,1665,580.02,40,37.0,36.1,36.69,35.26,6.14
2796,2018,42116.0,16846.0,40.0,2969.0,14.18524756,55:45:00,55.0,45.0,Undergraduate & Postgraduate,29008,13108,376.55,42,20.0,47.33,47.52,47.6,20.89
3384,2019,6974.0,145.0,2.079151133,634.0,11.0,51:49:00,51.29302485,48.70697515,undergraduate & postgraduate,4223,2751,549.61,9,313.0,37.11,35.57,33.71,8.02
2560,2020,18825.0,4.684,0.024881806,50.0,14.0, 58:42:00  ,58.0,42.0,Undergraduate & Postgraduate,12872,5953,468.53,116,4.0,43.02,42.93,41.34,22.49
18,2022,2687.0,81.0,3.0,173.0,15.53179191,74:26:00,74.0,26.0,Undergraduate & Postgraduate  ,1872,815,1207.87,64,415.0,24.04,23.51,24.52,4.72
2761,2016,8521.0,2642.0,31.0,650.0,13.10923077,58:42:00,58.0,42.0,undergraduate & postgraduate  ,6240,2281,428.0,1,428.0,33.81,38.6,37.02,31.0
3238,2025,29453.0,0.0,0.0,3137.0,9.388906599,70:30:00,70.0,30.0, Undergraduate & Postgraduate,18315,11138,1867.85,26,1315.0,18.15,18.44,18.7,0.58
1883,2020,9895.0,1.29,0.013036887,699.0,12.0, 43:57:00,43.0,57.0,UNDERGRADUATE & POSTGRADUATE,6628,3267,609.0,3,301.0,27.77,33.1,28.01,9.05
1842,2019,31500.0,7567.0,24.02222222,2325.0,12.0,57:43:00,56.63728928,43.36271072,Undergraduate & Postgraduate,21803,9697,215.33,14,40.0,42.1,43.8,44.66,16.74
3032,2020,103857.0,14540.0,14.0,6144.0,16.90380859,54:46:00,54.0,46.0, UNDERGRADUATE & POSTGRADUATE,68539,35318,576.3,72,46.0,40.31,40.83,40.35,19.68
2676,2024,47963.0,3357.0,7.0,5731.0,8.369045542,52:48:00,52.0,48.0,Undergraduate & Postgraduate  ,31455,16508,629.21,256,1.0,44.21,29.31,36.0,15.65
187,2020,17382.0,613.0,3.526636751,2228.0,9.0,41:59:00,41.0,59.0,Undergraduate & Postgraduate,11842,5540,803.29,14,296.0,31.97,33.1,32.04,433.11
2661,2019,29584.0,3550.0,12.0,1523.0,19.42481944,56:44:00,56.0,44.0,undergraduate & postgraduate  ,16033,13551,323.32,83,33.0,47.82,49.72,47.79,14.22
2702,2021,27660.0,4.016,0.014519161,50.0,10.0,54:46:00,54.0,46.0,undergraduate & postgraduate,16032,11628,638.25,14,207.0,35.52,36.4,36.46,120.79
1927,2023,17968.0,0.0,0.0,1951.0,9.209636084,43:57:00,43.0,57.0,Undergraduate & Postgraduate,12459,5509,1132.64,39,220.0,31.32,17.49,9.26,14.96
529,2023,15585.0,3273.0,21.0,1090.0,14.29816514,54:46:00,54.38311089,45.61688911,Undergraduate & Postgraduate,12155,3430,732.0,48,75.0,30.51,11.22,3.34,18.29
2004,2024,57414.0,29281.0,51.0,2539.0,22.6128397,58:42:00,58.0,42.0,Undergraduate & Postgraduate,43014,14400,326.52,44,14.0,48.54,35.94,60.11,26.72
1367,2020,850.0,0.0,0.0,50.0,20.73170732,34 : 66,34.0,66.0,UNDERGRADUATE & POSTGRADUATE  ,704,146,883.41,111,22.0,24.58,24.14,24.31,4.17
2470,2018,7643.0,841.0,11.0,662.0,11.54531722,57:43:00,57.0,43.0,UNDERGRADUATE & POSTGRADUATE,4853,2790,530.09,11,301.0,32.59,33.81,33.46,10.23
2949,2025,18056.0,3972.0,22.0,1646.0,10.96962333,55:45:00  ,55.0,45.0, UNDERGRADUATE & POSTGRADUATE,14913,3143,563.74,38,25.0,44.39,29.08,38.62,22.7
860,2018,21866.0,437.0,2.0,1128.0,19.38475177,62:38:00,62.0,38.0,Undergraduate & Postgraduate,15114,6752,1078.0,1,1078.0,12.15,10.93,14.15,2.0
1806,2024,10381.0,2388.0,23.0,576.0,18.02256944,66:34:00,66.0,34.0, Undergraduate & Postgraduate,8370,2011,326.52,44,14.0,48.54,35.94,60.11,26.72
1796,2019,13281.0,1.786,0.013447783,50.0,13.0,54:46:00,54.0,46.0, Undergraduate & Postgraduate,10060,3221,818.68,104,23.0,23.85,23.96,23.79,4.28
331,2026,10245.0,1844.0,18.0,567.0,18.06878307,33 : 67,33.0,67.0,Undergraduate & Postgraduate,7565,2680,329.54,13,55.0,55.66,52.01,53.18,14.92
2428,2024,11730.0,704.0,6.0,751.0,15.61917443,38 : 62,38.0,62.0,Undergraduate & Postgraduate,8125,3605,758.8,35,65.0,37.34,23.0,15.77,16.4
697,2022,15048.0,1.68,0.011164274,50.0,6.0,38 : 62,38.0,62.0,undergraduate & postgraduate,10347,4701,1043.91,120,23.0,24.82,24.45,24.95,4.19
2691,2017,46775.0,0.0,0.0,2591.0,18.05287534,57:43:00  ,57.0,43.0,Undergraduate & Postgraduate,28890,17885,634.8,10,325.0,28.17,27.55,31.55,918.51
2032,2018,5797.0,335.0,5.77885113,388.0,15.0,28 : 72,28.0,72.0,Undergraduate & Postgraduate,3885,1912,754.28,93,28.0,24.76,24.87,24.47,45.89
882,2020,12182.0,1096.0,9.0,749.0,16.26435247,58:42:00,58.0,42.0,Undergraduate & Postgraduate,9294,2888,667.51,66,143.0,34.0,33.76,33.69,85.27
1648,2022,15907.0,318.0,2.0,1313.0,12.11500381,37 : 63,37.0,63.0,Undergraduate & Postgraduate,12859,3048,1043.91,120,23.0,24.82,24.45,24.95,4.19
543,2025,48359.0,0.0,0.0,3372.0,14.34134045,53:47:00,53.0,47.0,Undergraduate & Postgraduate  ,29891,18468,1415.57,89,92.0,26.63,20.52,15.93,7.67
1529,2017,15241.0,152.0,1.0,1703.0,8.949500881,44:56:00,44.0,56.0,Undergraduate & Postgraduate  ,10802,4439,649.7,20,147.0,29.51,27.56,30.14,356.35
1010,2019,24295.0,10204.0,42.0,1342.0,18.10357675, 62:38:00,62.0,38.0,undergraduate & postgraduate,16855,7440,428.46,114,5.0,42.45,42.05,43.2,23.34
134,2026,10858.0,326.0,3.0,929.0,11.68783638,63:37:00,63.0,37.0,Undergraduate & Postgraduate,5833,5025,1161.4,50,63.0,31.79,25.98,28.31,8.91
788,2026,41873.0,7595.0,18.13754554,2869.0,14.59498083,52:48:00,51.98389058,48.01610942,undergraduate & postgraduate,30641,11232,647.61,192,1.0,48.68,29.74,38.11,19.26
2450,2021,43273.0,3895.0,9.0,2833.0,15.27462054,58:42:00,58.0,42.0,undergraduate & postgraduate,27263,16010,716.78,72,154.0,34.37,33.72,34.18,79.95
1123,2023,27482.0,0.0,0.0,2241.0,12.26327532,59:41:00,59.0,41.0,undergraduate & postgraduate,16143,11339,1290.91,90,115.0,24.95,18.21,15.32,7.33
2460,2017,20462.0,5525.0,27.0,2058.0,9.942662779,47:53:00,47.0,53.0,UNDERGRADUATE & POSTGRADUATE,14615,5847,345.58,42,22.0,46.05,47.16,45.24,20.54
1982,2021,14292.0,4431.0,31.0,1750.0,8.166857143,46:54:00,46.0,54.0,Undergraduate & Postgraduate,10545,3747,492.25,237,1.0,44.73,44.34,44.76,78.92
1294,2019,8756.0,1.109,0.012665601,50.0,6.0,60:40:00,60.0,40.0,Undergraduate & Postgraduate,6052,2704,504.26,27,90.0,30.74,29.09,29.12,14.89
1528,2022,14332.0,430.0,3.0,1177.0,12.17672048,50:50:00,50.0,50.0,UNDERGRADUATE & POSTGRADUATE,10923,3409,1169.52,80,121.0,25.65,25.99,25.62,89.52
158,2017,26969.0,4315.0,16.0,1782.0,15.13411897,60:40:00,60.0,40.0, Undergraduate & Postgraduate,21993,4976,513.36,43,160.0,34.32,32.85,34.48,124.15
3050,2023,20620.0,2681.0,13.0,1222.0,16.87397709,59:41:00  ,59.0,41.0,Undergraduate & Postgraduate,14469,6151,384.76,86,33.0,49.01,40.16,41.14,19.89
1448,2024,15734.0,629.0,4.0,1001.0,15.71828172,37 : 63,37.0,63.0,Undergraduate & Postgraduate,10355,5379,1185.91,124,28.0,27.19,22.28,20.27,5.07
27,2023,10573.0,529.0,5.0,799.0,13.23279099,38 : 62,38.0,62.0, UNDERGRADUATE & POSTGRADUATE,7597,2976,1159.95,43,121.0,30.28,19.7,13.14,11.83
3373,2025,42331.0,11853.0,28.0,2613.0,16.20015308, 55:45:00,55.0,45.0,Undergraduate & Postgraduate,26808,15523,563.74,38,25.0,44.39,29.08,38.62,22.7
3287,2020,9551.0,1190.0,12.45942833,822.0,10.0, 48:52:00,48.0,52.0,Undergraduate & Postgraduate  ,6645,2906,682.38,4,458.0,24.1,20.57,26.8,8.06
94,2023,4468.0,3396.0,76.0,408.0,10.95098039,53:47:00,53.0,47.0,Undergraduate & Postgraduate,3367,1101,556.75,12,181.0,50.45,16.27,14.11,33.41
1015,2024,66547.0,1331.0,2.0,3842.0,17.3209266,41:59:00  ,41.0,59.0,Undergraduate & Postgraduate,44787,21760,1348.35,88,336.0,24.56,18.98,18.44,9.31
1517,2024,10460.0,105.0,1.0,1231.0,8.497156783,29 : 71,29.0,71.0,undergraduate & postgraduate,7933,2527,632.63,78,123.0,42.24,31.14,41.55,10.98
2047,2021,6040.0,121.0,2.0,327.0,18.47094801,37 : 63,37.0,63.0, Undergraduate & Postgraduate,4566,1474,951.49,117,24.0,24.78,25.02,24.49,4.04
2187,2025,44072.0,11489.0,26.06966762,2545.0,17.31709234,51:49:00,51.16447508,48.83552492,Undergraduate & Postgraduate,31274,12798,1153.91,32,71.0,33.83,16.08,5.32,19.31
3206,2019,30.29,4.049,13.367448,50.0,10.0, 49:51:00,49.36619941,50.63380059,Undergraduate & Postgraduate,21,9,514.48,68,42.0,36.5,36.93,36.97,18.35
2764,2023,7730.0,2465.0,31.88968119,660.0,11.71212121, 63:37:00,63.47423517,36.52576483,Undergraduate & Postgraduate,6328,1402,920.08,96,156.0,33.15,21.84,33.12,6.8
573,2017,43821.0,0.0,0.0,3198.0,13.70262664,55:45:00,55.0,45.0,Undergraduate & Postgraduate,29228,14593,688.66,44,120.0,26.37,26.92,26.19,161.3
2754,2023,19401.0,4342.0,22.38153667,1697.0,11.43252799,57:43:00,56.85484784,43.14515216,Undergraduate & Postgraduate,13853,5548,1101.81,43,288.0,28.62,17.12,14.0,11.64
2987,2026,20006.0,0.0,0.0,1916.0,10.44154489,63:37:00,63.0,37.0, Undergraduate & Postgraduate,15186,4820,1682.83,6,1100.5,23.6,12.05,10.93,0.67
903,2020,31.257,3.605,11.53341651,50.0,9.0,46:54:00  ,45.92899844,54.07100156,Undergraduate & Postgraduate,19,12,360.83,85,33.0,47.97,48.42,47.92,14.63
317,2017,1298.0,999.0,77.0,94.0,13.80851064,51:49:00,51.0,49.0,Undergraduate & Postgraduate,920,378,410.54,13,155.0,40.41,40.85,41.09,27.21
1006,2023,7870.0,79.0,1.0,470.0,16.74468085,50:50:00,50.0,50.0,undergraduate & postgraduate,4074,3796,627.19,26,106.0,40.06,23.96,22.85,10.94
1408,2017,21930.0,7.07,0.032238942,1788.0,17.0,55:45:00,55.0,45.0,Undergraduate & Postgraduate,14498,7432,367.05,105,4.0,44.04,43.22,43.94,25.93
2652,2018,16946.0,0.0,0.0,1422.0,11.91701828,55:45:00,55.0,45.0,Undergraduate & Postgraduate,10705,6241,839.92,13,333.0,21.16,23.45,21.53,0.85
3091,2020,23343.0,2568.0,11.0,1600.0,14.589375,52:48:00,52.0,48.0,Undergraduate & Postgraduate,13742,9601,360.83,85,33.0,47.97,48.42,47.92,14.63
3067,2022,17794.0,1068.0,6.0,1332.0,13.35885886,51:49:00,51.0,49.0,Undergraduate & Postgraduate,10800,6994,749.71,73,156.0,35.5,36.48,36.33,79.11
499,2024,12415.0,4221.0,34.0,684.0,18.1505848,52:48:00,52.0,48.0,Undergraduate & Postgraduate,7528,4887,519.27,121,2.0,45.05,32.02,36.12,30.03
1190,2018,6744.0,694.0,10.29062871,562.0,12.0,64:36:00,63.97669775,36.02330225,Undergraduate & Postgraduate,4695,2049,422.67,219,1.0,46.41,46.44,45.96,112.72
2996,2018,26059.0,4691.0,18.0,1827.0,14.26327313, 31 : 69,31.0,69.0, Undergraduate & Postgraduate,18656,7403,313.21,81,35.0,49.57,49.65,48.83,12.95
1614,2021,6552.0,1.104,0.016849817,504.0,13.0, 67:33:00,67.05990796,32.94009204,Undergraduate & Postgraduate  ,4397,2155,638.25,14,207.0,35.52,36.4,36.46,120.79
1278,2019,6125.0,1776.0,29.0,312.0,19.63141026,32 : 68,32.0,68.0,UNDERGRADUATE & POSTGRADUATE,3629,2496,514.48,68,42.0,36.5,36.93,36.97,18.35
782,2016,8061.0,81.0,1.0,816.0,9.878676471,57:43:00,56.52294732,43.47705268, Undergraduate & Postgraduate,5103,2958,578.88,17,281.0,25.53,25.27,24.91,1.41
2492,2017,49536.0,991.0,2.0,2887.0,17.15829581,64:36:00  ,64.0,36.0, Undergraduate & Postgraduate,30459,19077,483.47,52,140.0,36.59,37.54,36.33,60.38
2925,2023,13155.0,263.0,2.0,743.0,17.70524899,58:42:00,58.0,42.0,Undergraduate & Postgraduate,10111,3044,1169.25,4,996.0,26.76,7.48,3.72,7.81
3171,2017,54487.0,5994.0,11.0,3443.0,15.82544293,53:47:00,53.0,47.0,Undergraduate & Postgraduate  ,34920,19567,420.63,67,33.0,37.8,37.48,37.57,17.07
317,2020,8612.0,2755.0,31.99254501,598.0,14.40133779,43:57:00,42.72643887,57.27356113,Undergraduate & Postgraduate,5480,3132,457.26,17,154.0,44.11,40.99,41.31,25.62
2514,2024,8970.0,2781.0,31.0,815.0,11.00613497,57:43:00,57.0,43.0,Undergraduate & Postgraduate,6706,2264,519.27,121,2.0,45.05,32.02,36.12,30.03
1799,2017,41868.0,1.688,0.004031719,50.0,14.0,34 : 66,34.0,66.0, Undergraduate & Postgraduate,28076,13792,375.89,33,24.0,41.03,37.93,39.58,140.71
451,2025,33325.0,1666.0,5.0,2695.0,12.36549165,49:51:00,49.0,51.0,Undergraduate & Postgraduate,20364,12961,1430.32,104,285.0,26.25,21.12,20.42,10.37
2161,2026,9157.0,2772.0,30.27717861,538.0,17.0204461, 53:47:00,53.32866884,46.67133116,Undergraduate & Postgraduate,6479,2678,1411.06,33,212.0,30.81,26.08,14.61,7.46
264,2018,31752.0,1163.0,3.662761401,1512.0,21.0,60:40:00  ,59.74968217,40.25031783,Undergraduate & Postgraduate,26334,5418,422.67,219,1.0,46.41,46.44,45.96,112.72
285,2022,14768.0,1.789,0.01211403,790.0,11.0,52:48:00  ,52.0,48.0,undergraduate & postgraduate,9097,5671,673.89,62,41.0,41.89,41.84,41.43,17.98
2899,2025,20550.0,0.0,0.0,1215.0,16.91358025, 54:46:00,53.60375336,46.39624664,UNDERGRADUATE & POSTGRADUATE  ,14266,6284,1005.39,53,315.0,33.79,27.93,30.14,3.37
1829,2020,16135.0,3879.0,24.04090487,4725.0,3.0, 43:57:00,43.0,57.0,UNDERGRADUATE & POSTGRADUATE  ,10745,5390,458.79,229,1.0,45.59,45.51,45.31,81.75
2366,2023,26262.0,7428.0,28.28532173,2048.0,12.82324219,68:32:00,67.53050066,32.46949934,Undergraduate & Postgraduate,18391,7871,680.0,77,139.0,40.84,29.1,39.63,11.89
862,2021,5436.0,163.0,3.0,534.0,10.17977528,37 : 63,37.0,63.0,Undergraduate & Postgraduate,4321,1115,951.49,117,24.0,24.78,25.02,24.49,4.04
1585,2016,14260.0,5704.0,40.0,2852.0,5.0,52:48:00,52.0,48.0,Undergraduate & Postgraduate,12252,2008,329.32,78,2.0,43.92,43.23,42.78,28.22
1460,2019,12025.0,2044.0,17.0,1227.0,9.800325998,60:40:00,60.0,40.0,UNDERGRADUATE & POSTGRADUATE,10349,1676,599.65,57,137.0,33.61,33.66,33.55,95.81
106,2019,9752.0,390.0,4.0,764.0,12.76439791,51:49:00,51.0,49.0,Undergraduate & Postgraduate,6250,3502,816.06,57,162.0,25.42,26.21,25.69,2.36
384,2018,9240.0,5331.0,57.69480519,1483.0,6.0,54:46:00,54.0,46.0,Undergraduate & Postgraduate,6671,2569,160.07,7,26.0,68.21,66.52,70.34,37.47
2834,2024,11531.0,2848.0,24.69934724,608.0,18.96546053,53:47:00,53.47762454,46.52237546,UNDERGRADUATE & POSTGRADUATE,8198,3333,632.63,78,123.0,42.24,31.14,41.55,10.98
555,2019,20461.0,4182.0,20.4401867,1036.0,19.75,53:47:00,53.2745958,46.7254042,Undergraduate & Postgraduate  ,16392,4069,871.82,53,118.0,25.65,25.98,26.01,134.5
2046,2023,36218.0,2897.0,8.0,2917.0,12.41618101,56:44:00,56.0,44.0,Undergraduate & Postgraduate,25195,11023,551.78,36,31.0,42.2,28.51,40.74,22.06
1948,2018,15867.0,6496.0,40.94031638,1763.0,9.0,42:58:00,42.33258663,57.66741337,UNDERGRADUATE & POSTGRADUATE,12804,3063,376.55,42,20.0,47.33,47.52,47.6,20.89
438,2022,6378.0,997.0,15.63185952,836.0,8.0,49:51:00,49.0,51.0,Undergraduate & Postgraduate,4635,1743,563.63,249,1.0,44.6,44.17,44.61,75.31
300,2024,15347.0,767.0,5.0,1821.0,8.42778693, 64:36:00,64.0,36.0, Undergraduate & Postgraduate  ,10206,5141,986.71,45,358.0,33.36,33.62,34.06,3.22
2442,2022,17397.0,3002.0,17.25584871,1619.0,10.0, 58:42:00,58.0,42.0,Undergraduate & Postgraduate,11645,5752,385.32,11,101.0,41.92,40.83,42.34,19.58
632,2017,7255.0,3.492,0.048132323,683.0,13.0,67:33:00,67.0,33.0,Undergraduate & Postgraduate  ,5384,1871,367.05,105,4.0,44.04,43.22,43.94,25.93
221,2023,75483.0,755.0,1.0,5129.0,14.71690388,53:47:00,53.0,47.0,Undergraduate & Postgraduate,58047,17436,1150.91,45,105.0,28.03,14.59,6.96,11.93
2895,2022,21211.0,4636.0,21.85658385,5154.0,4.0,53:47:00,53.0,47.0,UNDERGRADUATE & POSTGRADUATE,14200,7011,563.63,249,1.0,44.6,44.17,44.61,75.31
1769,2022,12.92,215.0,1664.086687,50.0,10.0, 48:52:00,47.86278292,52.13721708,Undergraduate & Postgraduate,8,5,933.88,89,177.0,30.02,30.24,30.19,20.84
821,2018,26.656,6.159,23.1054922,50.0,14.0, 52:48:00,51.79503702,48.20496298,undergraduate & postgraduate  ,17,10,494.15,13,114.0,36.21,33.66,35.83,91.37
469,2021,15489.0,3445.0,22.24159081,5673.0,3.0,49:51:00,49.0,51.0, Undergraduate & Postgraduate,7081,8408,492.25,237,1.0,44.73,44.34,44.76,78.92
861,2025,3452.0,276.0,8.0,253.0,13.64426877,40 : 60,40.0,60.0,Undergraduate & Postgraduate,2142,1310,1744.0,54,580.0,20.25,19.89,20.26,13.15
159,2020,32012.0,320.0,1.0,1656.0,19.33091787,51:49:00,51.0,49.0,Undergraduate & Postgraduate,25316,6696,946.2,28,103.0,28.77,28.43,29.79,300.91
104,2022,23053.0,2144.0,9.300307986,1011.0,18.0,65:35:00,65.0,35.0,Undergraduate & Postgraduate,15239,7814,1134.0,3,1100.5,34.57,37.75,38.86,6.21
1591,2017,17350.0,5552.0,32.0,1311.0,13.23417239,55:45:00,55.0,45.0,UNDERGRADUATE & POSTGRADUATE,10740,6610,367.05,105,4.0,44.04,43.22,43.94,25.93
