institution_id,openalex_display_name,country_code,institution_type,works_count,cited_by_count,h_index,i10_index,2yr_mean_citedness,normalized_name
https://openalex.org/I9374425,Ottawa University,US,education,10342,217972,167,3666,2.1702127659574466,ottawa university
https://openalex.org/I176037994,Erzincan Binali Yıldırım University,TR,education,10337,140979,112,3793,2.084,erzincan binali y ld r m university
https://openalex.org/I4210157038,Siliwangi University,ID,education,10332,68710,72,1653,0.2841148431437756,siliwangi university
https://openalex.org/I4210149102,Sanya University,CN,education,10318,233766,118,6690,4.731211044145676,sanya university
https://openalex.org/I138216421,Eastern Michigan University,US,education,10318,275792,195,4736,1.3377643504531722,eastern michigan university
https://openalex.org/I4210121333,Istinye University,TR,education,10305,119274,102,3010,3.4897453544390915,istinye university
https://openalex.org/I920381996,University of Puerto Rico at Carolina,PR,education,10298,43491,83,816,0.0241637363628167,university of puerto rico at carolina
https://openalex.org/I189914110,University of Cuenca,EC,education,10294,142160,121,2792,1.5184014869888476,university of cuenca
https://openalex.org/I70971781,Dr. B. R. Ambedkar National Institute of Technology Jalandhar,IN,education,10292,300907,169,6785,3.082970112079701,dr b r ambedkar national institute of technology jalandhar
https://openalex.org/I55921689,La Roche College,US,education,10289,1735456,499,17892,2.451990632318501,la roche college
https://openalex.org/I167153416,Visvesvaraya National Institute of Technology,IN,education,10287,299617,162,7000,1.9407534246575344,visvesvaraya national institute of technology
https://openalex.org/I131736796,Lithuanian University of Health Sciences,LT,education,10274,558759,264,10840,1.976652254478073,lithuanian university of health sciences
https://openalex.org/I4210096641,Universitas Esa Unggul,ID,education,10273,40558,45,967,0.3477925583188741,universitas esa unggul
https://openalex.org/I5791819,University of the Philippines Manila,PH,education,10270,380916,225,4643,1.9548529411764703,university of the philippines manila
https://openalex.org/I43663321,Hindustan Institute of Technology and Science,IN,education,10269,153110,129,3503,2.207685786945465,hindustan institute of technology and science
https://openalex.org/I4210144729,Universidade do Vale do Itajaí,BR,education,10267,177304,121,4361,1.3265188597754105,universidade do vale do itajai
https://openalex.org/I157650460,Universidad de La Sabana,CO,education,10266,148792,126,3336,1.8307349665924275,universidad de la sabana
https://openalex.org/I16443873,Federal University of Technology Owerri,NG,education,10251,132865,113,3141,1.507060794638583,federal university of technology owerri
https://openalex.org/I105454292,Guru Gobind Singh Indraprastha University,IN,education,10249,230150,156,5096,2.3930073025005534,guru gobind singh indraprastha university
https://openalex.org/I196375840,Universidad Autónoma de Sinaloa,MX,education,10248,302818,188,5713,1.413333333333333,universidad autonoma de sinaloa
https://openalex.org/I193352282,Daegu Gyeongbuk Institute of Science and Technology,KR,education,10239,669969,259,12867,5.465280403276623,daegu gyeongbuk institute of science and technology
https://openalex.org/I41725924,Muroran Institute of Technology,JP,education,10232,245315,140,5802,1.7390728476821191,muroran institute of technology
https://openalex.org/I4210116604,Ilam University,IR,education,10226,305639,159,7269,3.335,ilam university
https://openalex.org/I184937672,Chubu University,JP,education,10226,332925,188,6393,1.4863680623174294,chubu university
https://openalex.org/I56475706,Mid Sweden University,SE,education,10225,417647,210,8048,2.5217391304347827,mid sweden university
https://openalex.org/I858936495,ZHAW Zurich University of Applied Sciences,CH,education,10221,296594,187,5964,2.5535631113181183,zhaw zurich university of applied sciences
https://openalex.org/I88596544,Universidade Lusófona,PT,education,10210,187605,149,3842,2.122787610619469,universidade lusofona
https://openalex.org/I185652977,University of Tarapacá,CL,education,10203,183661,140,4291,3.2780887644942025,university of tarapaca
https://openalex.org/I88017793,Port Said University,EG,education,10201,180391,120,4195,3.613092904743238,port said university
https://openalex.org/I72565114,Luoyang Institute of Science and Technology,CN,education,10198,161514,134,3828,3.613640453482095,luoyang institute of science and technology
https://openalex.org/I63920570,Tennessee Technological University,US,education,10196,263289,165,5543,2.7535919540229883,tennessee technological university
https://openalex.org/I154019184,Hsin Sheng College of Medical Care and Management,TW,education,10193,32446,77,640,2.9209401709401708,hsin sheng college of medical care and management
https://openalex.org/I161941770,University of Lucerne,CH,education,10190,191590,154,3895,1.9363910909777275,university of lucerne
https://openalex.org/I4210110592,Nagoya University of Arts,JP,education,10186,1947,22,40,0.7522935779816514,nagoya university of arts
https://openalex.org/I87482320,University of Management and Technology,PK,education,10182,314696,185,6452,6.210849336764997,university of management and technology
https://openalex.org/I31637741,Inner Mongolia University of Science and Technology,CN,education,10176,320763,140,8554,3.6331295573396174,inner mongolia university of science and technology
https://openalex.org/I137587207,D. Mendeleyev University of Chemical Technology of Russia,RU,education,10176,173166,97,5069,1.776284348864994,d mendeleyev university of chemical technology of russia
https://openalex.org/I64952554,University of Sulaimani,IQ,education,10176,181296,145,3566,4.3597503900156,university of sulaimani
https://openalex.org/I126427551,Damietta University,EG,education,10174,221999,131,5078,4.289493433395872,damietta university
https://openalex.org/I4210152908,Chengdu Institute of Biology,CN,education,10169,565675,196,12202,3.2015457788347206,chengdu institute of biology
https://openalex.org/I4287427,University of Lomé,TG,education,10167,141630,124,3399,1.15222358938302,university of lome
https://openalex.org/I133557312,Rikkyo University,JP,education,10139,402379,222,7166,2.1336244541484715,rikkyo university
https://openalex.org/I50180762,Chongqing Three Gorges University,CN,education,10126,194900,134,4809,3.506500691562932,chongqing three gorges university
https://openalex.org/I2898155008,Academic Center for Dentistry Amsterdam,NL,education,10124,1002597,315,14295,3.3368861819566047,academic center for dentistry amsterdam
https://openalex.org/I4210088791,Victor Babeș University of Medicine and Pharmacy Timișoara,RO,education,10123,408386,167,10586,3.4348652262650434,victor babes university of medicine and pharmacy timisoara
https://openalex.org/I41208885,Harbin University of Commerce,CN,education,10123,149357,121,3840,4.400725764644894,harbin university of commerce
https://openalex.org/I153871386,Eastern Illinois University,US,education,10117,145320,146,2741,2.082666666666667,eastern illinois university
https://openalex.org/I130750295,Xinyang Normal University,CN,education,10109,403228,186,9331,3.314039947514215,xinyang normal university
https://openalex.org/I3124704065,University of Kurdistan,IR,education,10104,329714,187,6871,3.28649725959143,university of kurdistan
https://openalex.org/I4210136554,University of Veterinary Medicine,HU,education,10104,260507,153,5848,1.346648742077972,university of veterinary medicine
https://openalex.org/I99729588,Indian Institute of Technology Bhubaneswar,IN,education,10100,277101,171,6286,2.5935162094763093,indian institute of technology bhubaneswar
https://openalex.org/I4210136482,Federal Center for Technological Education of Minas Gerais,BR,education,10099,126877,115,3213,1.1330115312416198,federal center for technological education of minas gerais
https://openalex.org/I68916915,University of Gabès,TN,education,10093,237432,138,5872,2.9276794035414726,university of gabes
https://openalex.org/I126863827,Pace University,US,education,10086,246724,189,4092,1.4870431893687708,pace university
https://openalex.org/I17389662,University of Nicosia,CY,education,10085,213887,151,4339,3.578373205741627,university of nicosia
https://openalex.org/I93393672,Western University of Health Sciences,US,education,10085,413610,230,7287,2.709212813508816,western university of health sciences
https://openalex.org/I85430964,Jinzhou Medical University,CN,education,10084,347176,149,9409,3.926301127010257,jinzhou medical university
https://openalex.org/I4210148707,Universidade Estadual do Maranhão,BR,education,10083,72887,72,2047,0.5551585529254132,universidade estadual do maranhao
https://openalex.org/I3130004620,Universidade Federal da Fronteira Sul,BR,education,10069,104544,99,2653,1.1944444444444444,universidade federal da fronteira sul
https://openalex.org/I126601174,Tezpur University,IN,education,10068,420116,183,9075,2.7684360527253293,tezpur university
https://openalex.org/I116891498,Siddhartha Medical College,IN,education,10058,114714,97,2765,1.382594583629171,siddhartha medical college
https://openalex.org/I1662191,University of Puerto Rico at Río Piedras,PR,education,10051,407140,225,6641,1.9716784673052892,university of puerto rico at rio piedras
https://openalex.org/I4210101034,Birla Institute of Technology and Science - Hyderabad Campus,IN,education,10048,285955,143,7194,3.21387421987518,birla institute of technology and science hyderabad campus
https://openalex.org/I208626154,University of Agricultural Sciences and Veterinary Medicine of Cluj-Napoca,RO,education,10045,314185,172,6811,2.7318949343339587,university of agricultural sciences and veterinary medicine of cluj napoca
https://openalex.org/I6312358,Geneva College,US,education,10041,684042,299,9176,2.5168722786647315,geneva college
https://openalex.org/I894293524,University of Chittagong,BD,education,10035,243227,146,5729,2.9603653816380247,university of chittagong
https://openalex.org/I162871001,University of Oradea,RO,education,10027,205696,150,4824,2.8903508771929824,university of oradea
https://openalex.org/I169615421,Middle Tennessee State University,US,education,10012,260583,190,4980,1.744360902255639,middle tennessee state university
https://openalex.org/I70886390,Karlsruhe University of Applied Sciences,DE,education,10007,239745,150,5142,1.6677658697444353,karlsruhe university of applied sciences
https://openalex.org/I157349981,SUNY College of Environmental Science and Forestry,US,education,10005,616596,265,9005,3.396074484146955,suny college of environmental science and forestry
https://openalex.org/I123185442,Reykjavík University,IS,education,10004,777654,362,7373,3.0720461095100866,reykjavik university
https://openalex.org/I74813324,Mekelle University,ET,education,10002,721816,296,7467,2.4226426609704,mekelle university
https://openalex.org/I4210087785,Universidad Católica de Cuenca,EC,education,9994,36832,53,781,0.4384836458190776,universidad catolica de cuenca
https://openalex.org/I919208787,Louisiana Tech University,US,education,9982,818844,304,11123,3.9068506653523913,louisiana tech university
https://openalex.org/I47164929,Najran University,SA,education,9980,310071,155,7144,5.260613037847172,najran university
https://openalex.org/I38335241,National Institute of Technology Raipur,IN,education,9973,255159,148,5965,2.957767722473605,national institute of technology raipur
https://openalex.org/I2802487185,Université du littoral côte d'opale,FR,education,9966,237650,148,5060,1.5761559383499546,universite du littoral cote d opale
https://openalex.org/I64351976,University of Maiduguri,NG,education,9961,149657,136,3402,1.7704853605816466,university of maiduguri
https://openalex.org/I145846420,University of Jammu,IN,education,9958,707446,286,10647,3.528304661079253,university of jammu
https://openalex.org/I3131162304,Manado State University,ID,education,9957,32394,40,683,0.2182455395072217,manado state university
https://openalex.org/I1310815967,Central European Institute of Technology,CZ,education,9951,656513,237,13596,4.4426832069836895,central european institute of technology
https://openalex.org/I36515993,Eastern Mediterranean University,CY,education,9941,366380,207,6779,4.142314990512334,eastern mediterranean university
https://openalex.org/I173063890,University of Applied Sciences Utrecht,NL,education,9938,475636,261,6331,3.6240219919644745,university of applied sciences utrecht
https://openalex.org/I4210131288,National Engineering School of Tunis,TN,education,9925,213954,154,4936,1.9806362378976488,national engineering school of tunis
https://openalex.org/I100063501,Brighton and Sussex Medical School,GB,education,9922,531719,275,7019,2.8427973699940225,brighton and sussex medical school
https://openalex.org/I70764802,National Polytechnic School,EC,education,9922,171601,136,3775,1.6212938005390836,national polytechnic school
https://openalex.org/I90237989,Osaka University of Pharmaceutical Sciences,JP,education,9919,479666,177,11899,1.8486987818383167,osaka university of pharmaceutical sciences
https://openalex.org/I78274823,Dokkyo Medical University,JP,education,9908,384829,185,9039,1.551824567414768,dokkyo medical university
https://openalex.org/I4210141869,Universitas Semarang,ID,education,9895,30820,53,659,0.2573107223928428,universitas semarang
https://openalex.org/I179948855,Istanbul Aydın University,TR,education,9871,161744,165,2852,1.6745625841184388,istanbul ayd n university
https://openalex.org/I4210131460,Escola Nacional de Saúde Pública,BR,education,9870,262802,183,5225,0.9632018209408194,escola nacional de saude publica
https://openalex.org/I128902783,Midwestern University,US,education,9867,347547,221,6055,1.6173275393807711,midwestern university
https://openalex.org/I151808059,Colorado School of Public Health,US,education,9864,571103,275,8908,3.4354080221300136,colorado school of public health
https://openalex.org/I41317344,Jiangxi Science and Technology Normal University,CN,education,9863,415929,164,10242,5.0546846518410495,jiangxi science and technology normal university
https://openalex.org/I119025939,Shahed University,IR,education,9862,208825,129,5138,2.3503480278422275,shahed university
https://openalex.org/I96749437,Texas A&M University – Corpus Christi,US,education,9839,249849,163,5138,2.7501749475157453,texas a m university corpus christi
https://openalex.org/I130701412,Yuriy Fedkovych Chernivtsi National University,UA,education,9837,94123,76,2413,0.5793562708102109,yuriy fedkovych chernivtsi national university
https://openalex.org/I40253897,University of New Haven,US,education,9834,488937,261,6467,1.745896834701055,university of new haven
https://openalex.org/I179863766,Western Norway University of Applied Sciences,NO,education,9833,252332,175,5501,2.0280979827089336,western norway university of applied sciences
https://openalex.org/I4210090013,Cambridge School,PT,education,9813,665043,306,7855,14.17310981867944,cambridge school
https://openalex.org/I22188714,University of Prince Edward Island,CA,education,9801,392894,185,8267,3.509498480243161,university of prince edward island
https://openalex.org/I149964584,Tokyo University of Pharmacy and Life Sciences,JP,education,9797,672158,210,14972,1.715612104539202,tokyo university of pharmacy and life sciences
https://openalex.org/I132153292,Indian Institute of Technology Patna,IN,education,9792,294314,138,7788,4.075217261012885,indian institute of technology patna
https://openalex.org/I24871856,Universidade Católica de Brasília,BR,education,9790,251452,177,5186,1.2627013630731103,universidade catolica de brasilia
https://openalex.org/I144581915,Jishou University,CN,education,9789,240372,159,4905,4.477367688022284,jishou university
https://openalex.org/I46208956,Salahaddin University-Erbil,IQ,education,9785,97219,108,2015,2.247280497280497,salahaddin university erbil
https://openalex.org/I114499477,University of Fort Hare,ZA,education,9774,339693,194,6557,3.4301038062283737,university of fort hare
https://openalex.org/I200749728,Pir Mehr Ali Shah Arid Agriculture University,PK,education,9771,295214,172,5966,2.4885523706508024,pir mehr ali shah arid agriculture university
https://openalex.org/I155284866,"Maharishi Markandeshwar University, Mullana",IN,education,9769,201048,148,4055,2.0581517305675328,maharishi markandeshwar university mullana
https://openalex.org/I148202161,Giresun University,TR,education,9767,133884,112,3200,2.484612141652614,giresun university
https://openalex.org/I198873322,Golestan University,IR,education,9754,249956,167,5300,3.319253438113949,golestan university
https://openalex.org/I3017690349,National University of the Northeast,AR,education,9742,110635,102,2806,0.909346169273967,national university of the northeast
https://openalex.org/I43727914,Pontifícia Universidade Católica de Goiás,BR,education,9736,67910,86,1735,0.5867626886145405,pontificia universidade catolica de goias
https://openalex.org/I84475105,Embry–Riddle Aeronautical University,US,education,9732,900764,363,5279,2.595636157551714,embry riddle aeronautical university
https://openalex.org/I107371206,Federal Institute of São Paulo,BR,education,9729,64248,83,1524,0.8260453239706351,federal institute of sao paulo
https://openalex.org/I153327471,Bunkyo University,JP,education,9727,254822,193,4469,1.3550462404503418,bunkyo university
https://openalex.org/I4210130181,Universitas Winaya Mukti,ID,education,9720,2443,15,33,0.020769388172703,universitas winaya mukti
https://openalex.org/I154341788,Tangshan College,CN,education,9700,78714,94,1994,4.319914244878514,tangshan college
https://openalex.org/I198243066,Universidad Nacional,CR,education,9700,170166,144,3492,0.9098101265822784,universidad nacional
https://openalex.org/I127908078,Shahrekord University,IR,education,9690,249960,139,5939,3.0106273568735,shahrekord university
https://openalex.org/I173887773,University of Banja Luka,BA,education,9688,98898,98,2215,1.238795518207283,university of banja luka
https://openalex.org/I4210120522,Shantou University Medical College,CN,education,9677,648379,249,12083,3.8357432775241,shantou university medical college
https://openalex.org/I95240055,Northeast Ohio Medical University,US,education,9674,560683,239,8966,1.9133137062479555,northeast ohio medical university
https://openalex.org/I177436651,Mahatma Gandhi University,IN,education,9672,429926,217,8608,2.8879841112214497,mahatma gandhi university
https://openalex.org/I9364636,Salisbury University,US,education,9665,318187,198,5639,2.2033898305084745,salisbury university
https://openalex.org/I93320256,University of Tampa,US,education,9661,203675,167,3614,1.0596026490066226,university of tampa
https://openalex.org/I88814501,Institut National des Sciences Appliquées Rouen Normandie,FR,education,9657,463859,192,10471,2.516035827795435,institut national des sciences appliquees rouen normandie
https://openalex.org/I4210152471,Weill Cornell Medical College in Qatar,QA,education,9657,568350,293,8421,4.052538239858125,weill cornell medical college in qatar
https://openalex.org/I4210133958,Universidad Técnica de Manabí,EC,education,9645,46207,60,928,0.866056096164854,universidad tecnica de manabi
https://openalex.org/I4210156688,Centro Universitário de Araraquara,BR,education,9640,426142,181,9666,1.7177586718055144,centro universitario de araraquara
https://openalex.org/I4210101654,Universitas Islam Negeri Ar-Raniry,ID,education,9640,49046,66,1077,0.4601610216546363,universitas islam negeri ar raniry
https://openalex.org/I137533716,German Sport University Cologne,DE,education,9635,465763,204,9348,1.715154349859682,german sport university cologne
https://openalex.org/I94328231,University of Rio Grande and Rio Grande Community College,US,education,9631,302974,307,4135,1.2058729652090647,university of rio grande and rio grande community college
https://openalex.org/I67868205,VNU University of Science,VN,education,9629,218084,153,4556,2.227697536108751,vnu university of science
https://openalex.org/I4210166308,University of Social Welfare and Rehabilitation Sciences,IR,education,9624,256552,151,5937,1.7609673790776152,university of social welfare and rehabilitation sciences
https://openalex.org/I4210142724,Centrale Marseille,FR,education,9616,395837,188,7700,2.3364820015317846,centrale marseille
https://openalex.org/I147168166,Moi University,KE,education,9605,239382,166,4328,1.617509119332986,moi university
https://openalex.org/I246743127,"The University of Agriculture, Peshawar",PK,education,9602,234489,158,5223,2.896902842596521,the university of agriculture peshawar
https://openalex.org/I2801534221,Agriculture and Forestry University,NP,education,9594,138198,131,2937,1.4275344785869828,agriculture and forestry university
https://openalex.org/I116465919,Kogakuin University,JP,education,9591,190743,148,3904,1.696871628910464,kogakuin university
https://openalex.org/I2799535320,Catholic University of the Maule,CL,education,9586,105625,98,2659,1.1455358430693785,catholic university of the maule
https://openalex.org/I4210126504,University of Al-Qadisiyah,IQ,education,9585,95634,92,1983,1.962856173677069,university of al qadisiyah
https://openalex.org/I124386471,Khulna University,BD,education,9582,230356,146,5243,3.4355448607768992,khulna university
https://openalex.org/I860813019,Bharath University,IN,education,9580,120801,126,2487,1.3197848176927676,bharath university
https://openalex.org/I1281378812,Oak Ridge Associated Universities,US,education,9579,454142,243,7505,2.9062776304155613,oak ridge associated universities
https://openalex.org/I98885092,Nara Women's University,JP,education,9575,407268,213,8291,2.075657894736842,nara women s university
https://openalex.org/I64957398,Ordu University,TR,education,9572,102260,90,2775,1.2741433021806854,ordu university
https://openalex.org/I34002243,Mae Fah Luang University,TH,education,9572,478009,305,6370,1.6429791595490264,mae fah luang university
https://openalex.org/I163151358,Cyprus University of Technology,CY,education,9557,383826,207,6719,2.8958094801923515,cyprus university of technology
https://openalex.org/I94357780,Zhongkai University of Agriculture and Engineering,CN,education,9556,306420,158,7434,4.498186366479049,zhongkai university of agriculture and engineering
https://openalex.org/I4210151968,Hindu College of Pharmacy,IN,education,9550,128619,116,2646,1.095330739299611,hindu college of pharmacy
https://openalex.org/I14992734,Hunan University of Traditional Chinese Medicine,CN,education,9547,307395,167,7718,4.116820674630005,hunan university of traditional chinese medicine
https://openalex.org/I83436808,Hankuk University of Foreign Studies,KR,education,9538,200524,146,4346,1.7004830917874396,hankuk university of foreign studies
https://openalex.org/I115304662,Universitat de Vic - Universitat Central de Catalunya,ES,education,9530,244822,163,3781,2.5355813953488373,universitat de vic universitat central de catalunya
https://openalex.org/I126820664,Vassar College,US,education,9529,612011,254,5428,5.32398753894081,vassar college
https://openalex.org/I161374704,University of Jos,NG,education,9528,127414,111,2958,1.047365988909427,university of jos
https://openalex.org/I89440247,Myongji University,KR,education,9524,516748,244,9183,3.039288361749444,myongji university
https://openalex.org/I862322245,Universidad EAFIT,CO,education,9519,94381,103,2113,1.7034713508992054,universidad eafit
https://openalex.org/I183067279,Islamic Azad University North Tehran Branch,IR,education,9514,185958,138,4362,3.062234365513054,islamic azad university north tehran branch
https://openalex.org/I204483917,Ahi Evran University,TR,education,9511,101263,94,2561,1.353982300884956,ahi evran university
https://openalex.org/I226432,Universiti Malaysia Kelantan,MY,education,9511,153246,127,3338,1.0598792625224345,universiti malaysia kelantan
https://openalex.org/I116036724,Shenyang Ligong University,CN,education,9511,107852,93,3008,2.2471209863162174,shenyang ligong university
https://openalex.org/I226983648,Narsee Monjee Institute of Management Studies,IN,education,9509,182378,139,4076,2.1586385924430345,narsee monjee institute of management studies
https://openalex.org/I88467170,Université d'Évry Val-d'Essonne,FR,education,9502,744255,317,6487,1.709710743801653,universite d evry val d essonne
https://openalex.org/I4210165376,October 6 University,EG,education,9501,900215,304,14041,3.590543583145706,october 6 university
https://openalex.org/I181827316,Université Catholique de Lille,FR,education,9501,111149,130,2176,1.093337624718378,universite catholique de lille
https://openalex.org/I152033890,Hainan Normal University,CN,education,9481,215236,121,5989,3.3373349339735894,hainan normal university
https://openalex.org/I8379220,Universidad Nacional de Asunción,PY,education,9464,158750,130,2614,0.7273560689402273,universidad nacional de asuncion
https://openalex.org/I4210147344,Malaysia University of Science and Technology,MY,education,9460,67743,99,1286,1.038086802480071,malaysia university of science and technology
https://openalex.org/I31466659,Chapingo Autonomous University,MX,education,9452,108077,98,2583,0.8505263157894737,chapingo autonomous university
https://openalex.org/I10899854,Jiangxi University of Traditional Chinese Medicine,CN,education,9447,297855,135,8130,3.0699600506674463,jiangxi university of traditional chinese medicine
https://openalex.org/I96580804,Universidad Pontificia Comillas,ES,education,9444,188357,162,3645,2.1816961889425657,universidad pontificia comillas
https://openalex.org/I302410947,M S Ramaiah University of Applied Sciences,IN,education,9436,153294,113,3731,1.9262951003790536,m s ramaiah university of applied sciences
https://openalex.org/I27674431,Indian Institute of Technology Gandhinagar,IN,education,9423,339798,186,5268,3.023506512951041,indian institute of technology gandhinagar
https://openalex.org/I120938084,Belgorod National Research University,RU,education,9419,171088,146,3348,1.3438485804416405,belgorod national research university
https://openalex.org/I4210094364,Dubna State University,RU,education,9415,166549,163,3235,1.1799761620977354,dubna state university
https://openalex.org/I629287,Simón Bolívar University,VE,education,9413,320587,199,6001,1.687830687830688,simon bolivar university
https://openalex.org/I4210088032,Kyoto Bunkyo University,JP,education,9405,1235604,329,13414,7.696521739130435,kyoto bunkyo university
https://openalex.org/I111483173,King University,US,education,9403,238997,167,4580,2.889532841587636,king university
https://openalex.org/I4210145102,Institut Polytechnique de Paris,FR,education,9401,220485,171,3799,2.2618862042088854,institut polytechnique de paris
https://openalex.org/I76920116,Srinakharinwirot University,TH,education,9397,181490,140,4279,1.677577045696068,srinakharinwirot university
https://openalex.org/I169427155,Instituto Politécnico de Leiria,PT,education,9395,287270,229,5215,2.2998411437648927,instituto politecnico de leiria
https://openalex.org/I4210097403,"Federal College of Education, Kano",NG,education,9394,32116,66,713,0.3397044869188017,federal college of education kano
https://openalex.org/I198587356,Adıyaman University,TR,education,9378,128476,113,3281,1.6264445955132565,ad yaman university
https://openalex.org/I41047195,Military University Nueva Granada,CO,education,9378,62043,75,1490,0.8034660766961652,military university nueva granada
https://openalex.org/I83259278,Manouba University,TN,education,9373,190948,150,4369,2.216154199173933,manouba university
https://openalex.org/I48780066,Shenyang University of Chemical Technology,CN,education,9369,283678,134,7810,4.433588565594691,shenyang university of chemical technology
https://openalex.org/I188730046,Vytautas Magnus University,LT,education,9368,186019,146,4045,2.546705998033432,vytautas magnus university
https://openalex.org/I86420138,Indiana State University,US,education,9364,296810,198,4680,4.758200562324274,indiana state university
https://openalex.org/I75821886,University of South Florida St. Petersburg,US,education,9362,670545,300,9105,2.2404129793510323,university of south florida st petersburg
https://openalex.org/I64281891,College of New Jersey,US,education,9361,289162,201,4788,1.884057971014493,college of new jersey
https://openalex.org/I84407627,Bogomolets National Medical University,UA,education,9353,62756,83,1223,0.9588020452885316,bogomolets national medical university
https://openalex.org/I119806805,Nagaoka University,JP,education,9348,169063,127,3049,0.8987508218277449,nagaoka university
https://openalex.org/I4210131867,Muhammadiyah University Purwokerto,ID,education,9344,38790,48,866,0.3064410480349345,muhammadiyah university purwokerto
https://openalex.org/I883679329,Oles Honchar Dnipro National University,UA,education,9336,61757,65,1754,0.467687595712098,oles honchar dnipro national university
https://openalex.org/I137407579,Université Oran 1 Ahmed Ben Bella,DZ,education,9333,182747,118,4214,2.266244968372628,universite oran 1 ahmed ben bella
https://openalex.org/I72375662,Osaka Institute of Technology,JP,education,9324,182006,142,4043,1.4901630129286116,osaka institute of technology
https://openalex.org/I4387154394,National Kaohsiung University of Science and Technology,,education,9317,291550,159,6877,3.502921698480717,national kaohsiung university of science and technology
https://openalex.org/I3123046734,Lorestan University,IR,education,9316,185658,143,4295,2.586846990188279,lorestan university
https://openalex.org/I73779912,Manipal University Jaipur,,education,9314,165914,133,3834,2.6165809768637533,manipal university jaipur
https://openalex.org/I118020396,Swarthmore College,US,education,9305,378068,263,4615,1.5573770491803278,swarthmore college
https://openalex.org/I47881588,Kathmandu University,NP,education,9305,171399,123,4126,1.3364350101773772,kathmandu university
https://openalex.org/I120108168,University of the Philippines Los Baños,PH,education,9301,194360,153,3748,1.456060260214563,university of the philippines los banos
https://openalex.org/I162489102,University of Batna 1,DZ,education,9298,132352,104,3220,1.7891483516483515,university of batna 1
https://openalex.org/I61544103,London Business School,GB,education,9295,692806,364,5102,2.811407543698252,london business school
https://openalex.org/I4210151929,Nanning Normal University,CN,education,9292,179449,124,4544,2.829404309252218,nanning normal university
https://openalex.org/I115891769,Universidade dos Açores,PT,education,9291,355957,193,7322,1.7778026905829596,universidade dos acores
https://openalex.org/I162346809,Institut National des Langues et Civilisations Orientales,FR,education,9286,25595,74,513,0.2707299787384833,institut national des langues et civilisations orientales
https://openalex.org/I55383850,Tashkent State University of Economics,UZ,education,9286,40726,74,1035,1.391891891891892,tashkent state university of economics
https://openalex.org/I55202024,Usmanu Danfodiyo University,NG,education,9277,97492,105,2164,2.0908916953693075,usmanu danfodiyo university
https://openalex.org/I103390050,Ryukoku University,JP,education,9267,187430,148,3755,1.326698695950583,ryukoku university
https://openalex.org/I114176345,University of Calicut,IN,education,9259,159105,127,3750,1.4456286427976686,university of calicut
https://openalex.org/I102347383,University of Palangka Raya,ID,education,9252,51767,75,920,0.2365984930032292,university of palangka raya
https://openalex.org/I102520234,TH Köln - University of Applied Sciences,DE,education,9248,287055,198,3808,1.7386759581881532,th koln university of applied sciences
https://openalex.org/I106845459,Universidad de Panamá,PA,education,9242,77840,102,1670,0.4768716577540107,universidad de panama
https://openalex.org/I169744251,Damanhour University,EG,education,9239,171730,126,4068,3.2149181053563525,damanhour university
https://openalex.org/I149240348,Jilin Normal University,CN,education,9238,363136,170,9040,4.876020005264543,jilin normal university
https://openalex.org/I197465736,North Eastern Hill University,IN,education,9229,221571,138,6065,1.8587458745874588,north eastern hill university
https://openalex.org/I19409027,Estonian University of Life Sciences,EE,education,9227,423242,228,7585,1.7685726210350583,estonian university of life sciences
https://openalex.org/I137265193,University of Chester,GB,education,9221,294830,173,3728,1.76936122102883,university of chester
https://openalex.org/I354108,Minjiang University,CN,education,9220,195866,142,4620,3.843034781041629,minjiang university
https://openalex.org/I187560010,University of Béjaïa,DZ,education,9217,238310,155,5415,2.3462615815556997,university of bejaia
https://openalex.org/I59272784,"Arab Academy for Science, Technology, and Maritime Transport",EG,education,9209,158259,121,4099,3.5434991974317818,arab academy for science technology and maritime transport
https://openalex.org/I184679254,Saint Joseph University,LB,education,9207,318124,172,7170,1.776634969920435,saint joseph university
https://openalex.org/I81007117,Lucerne University of Applied Sciences and Arts,CH,education,9185,105512,106,1505,0.5361659079413252,lucerne university of applied sciences and arts
https://openalex.org/I149592570,Kazimierz Wielki University in Bydgoszcz,PL,education,9181,97206,91,2676,1.7197430696416498,kazimierz wielki university in bydgoszcz
https://openalex.org/I36090812,Netaji Subhas University of Technology,IN,education,9174,202117,131,4997,3.853114186851211,netaji subhas university of technology
https://openalex.org/I195740183,University of Moratuwa,LK,education,9174,183923,125,4287,1.7920608421443145,university of moratuwa
https://openalex.org/I4210106325,Shandong Academy of Agricultural Sciences,CN,education,9170,420676,170,9807,3.680318795660837,shandong academy of agricultural sciences
https://openalex.org/I183859904,"Islamic Azad University, Mashhad",IR,education,9168,228251,150,5109,2.5865713397575383,islamic azad university mashhad
https://openalex.org/I126145234,Chaoyang University of Technology,TW,education,9166,229178,148,5071,2.84847421957208,chaoyang university of technology
https://openalex.org/I4210125514,Université Djilali de Sidi Bel Abbès,DZ,education,9159,233684,153,5437,3.500728155339806,universite djilali de sidi bel abbes
https://openalex.org/I71302355,Universidad de Montevideo,UY,education,9158,194414,161,3558,1.5795186408683342,universidad de montevideo
https://openalex.org/I12607205,HOGENT University of Applied Sciences and Arts,BE,education,9157,440448,238,6797,2.1482184271558085,hogent university of applied sciences and arts
