world_rank,previous_rank,university_name,country,Region,Size,Focus,Research,Status,academic_reputation_score,AR RANK,employer_reputation_score,ER RANK,faculty_student_ratio,FSR RANK,citations_per_faculty_score,CPF RANK,international_faculty,IFR RANK,international_students_score,ISR RANK,ISD SCORE,ISD RANK,international_research_network,IRN RANK,employment_outcomes,EO RANK,sustainability_score,SUS RANK,overall_score,merge_key,the_rank,teaching_score,research_environment,research_quality,industry_impact,international_outlook,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,the_overall_score,P,TCS,MNCS,P_top_10,P_collab,P_int_collab,P_industry_collab,PP_OA,PA_M,PA_F,scimago_global_rank,Best Country Quartile,national_rank,quality_of_education,alumni_employment,quality_of_faculty,publications,influence,citations,broad_impact,patents,score,total_score,alumni,award,hici,ns,pub,pcp,teaching,research,citations_times,income,total_score_times,teaching_times,research_times,income_times,Country Average Rank,Country Average Score,Universities in Country,Best University Rank,Global Ranking Score,Research Productivity Index,Citation Impact Score,Internationalization Score,Research Excellence Score,Overall Performance Index,city,subject_field,university_type,degree_level,faculty_count,undergraduate_count,postgraduate_count,international_students_count,international_student_ratio,gender_ratio,female_percentage,male_percentage,h_index,research_output_score,research_productivity_index
678,671-680,University of Haifa,Israel,Asia,L,CO,VH,Public,17.4,701+,13.0,701+,15.8,801+,44.8,417,17.8,751,6.7,801+,5.2,801+,69.6,539,29.6,554,67.4,360,26.0,UNIVERSITY OF HAIFA,607.0,29.6,31.2,68.6,65.0,34.6,"16,297",17.5,3%,66 : 34,43.555,5598.0,47576.0,1.11977086357901,523.189317956592,4350.0,2743.0,218.0,0.536441586280815,0.466507860886136,0.466698427822773,4101.0,1.0,7.0,367.0,372.0,218.0,535.0,479.0,812.0,686.0,503.0,44.36,,,,,,,,25.5,29.5,26.2,30.3,-,25.5,29.5,30.3,436.6666666666667,38.766666666666666,6,223,824,5598.0,1.11977086357901,12.25,45.68,36.7745,Haifa,Arts & Humanities,Public,Undergraduate & Postgraduate,1110.0,12350.0,3947.0,489.0,3.0,66:34:00,66.0,34.0,239.0,31.1,1.91
680,651-660,HUFS - Hankuk (Korea) University of Foreign Studies,Republic of Korea,Asia,L,CO,HI,Private not for Profit,17.6,696,25.5,531,85.2,133,2.5,801+,40.1,498,70.5,275,73.3,246,14.1,801+,3.6,801+,51.5,673=,25.9,HUFS HANKUK KOREA UNIVERSITY OF FOREIGN STUDIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.3953488372093,44.91428571428572,43,38,822,0.0,0.0,55.3,0.0,10.36,,,,,,,,,,,,,,,
680,761-770,Nanjing University of Aeronautics and Astronautics,China (Mainland),Asia,L,FO,VH,Public,6.3,701+,10.9,701+,26.4,707,79.7,158,7.2,801+,8.8,801+,6.8,801+,46.2,801+,1.3,801+,37.0,801+,25.9,NANJING UNIVERSITY OF AERONAUTICS AND ASTRONAUTICS,698.0,30.2,35.4,54.9,98.4,25.3,"36,035",15.4,2%,,41.4785,17710.0,179378.0,1.06945768409223,1976.11550900425,12694.0,4102.0,1438.0,0.312196499153021,0.322986517964283,0.0635102703465801,323.0,1.0,61.0,367.0,486.0,218.0,709.0,974.0,812.0,867.0,853.0,44.14,,,,,,,,,,,,,,,,600.3055555555555,44.55555555555556,72,14,822,17710.0,1.06945768409223,8.0,41.64,36.04555,Nanjing,Social Sciences & Management,Public,Undergraduate & Postgraduate,5288.0,30594.0,5441.0,721.0,2.0,57:43:00,57.46413392,42.53586608,785.0,43.0,3.18
680,641-650,Ritsumeikan University,Japan,Asia,XL,CO,HI,Private not for Profit,25.7,493,61.5,187,10.3,801+,5.0,801+,36.5,525,17.8,766,23.9,704,41.1,801+,4.8,801+,64.4,413=,25.9,RITSUMEIKAN UNIVERSITY,1617.0,20.7,16.2,28.4,63.4,46.9,"35,919",18.0,10%,37 : 63,25.378,2686.0,16513.0,0.697733651703844,148.411636363636,2201.0,892.0,302.0,0.559195830230827,0.750751754092883,0.105579685933846,3557.0,1.0,72.0,367.0,325.0,218.0,906.0,882.0,511.0,984.0,430.0,44.1,,,,,,,,,,,,,,,,820.3404255319149,53.3625,47,36,822,2686.0,0.697733651703844,27.15,22.43,31.2034,Kyoto,Arts & Humanities,Private not for Profit,Undergraduate & Postgraduate,2035.0,22745.0,13174.0,3592.0,10.0,37 : 63,37.0,63.0,80.0,15.4,1.49
680,801-850,University of Brawijaya,Indonesia,Asia,XL,FC,HI,Public,30.1,404,55.3,218,20.4,801+,1.9,801+,35.9,531,2.7,801+,6.9,801+,27.3,801+,29.1,567,53.3,636=,25.9,UNIVERSITY OF BRAWIJAYA,1756.0,24.9,13.3,23.7,36.2,43.8,"47,186",16.1,4%,60 : 40,23.0455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.5769230769232,40.17777777777778,26,189,822,0.0,0.0,19.3,20.94,17.27365,Indonesia,Social Sciences & Management,Public,Undergraduate & Postgraduate,5439.0,27079.0,20107.0,1887.0,4.0,60:40:00,60.0,40.0,85.0,16.0,3.27
684,661-670,Comenius University Bratislava,Slovakia,Europe,L,FC,HI,Public,16.8,701+,14.7,701+,61.3,293,6.9,801+,8.4,801+,39.0,504,44.5,469,68.8,549,87.0,126,43.7,801+,25.8,COMENIUS UNIVERSITY BRATISLAVA,1326.0,29.4,17.0,37.2,30.0,52.9,"22,226",10.4,17%,65 : 35,29.9305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.5,25.8,6,684,818,0.0,0.0,23.7,28.800000000000004,19.29915,Slovakia,Engineering & Technology,Public,Undergraduate & Postgraduate,1141.0,17125.0,5101.0,3778.0,17.0,65:35:00,65.0,35.0,68.0,11.9,1.99
684,711-720,Ton Duc Thang University,Viet Nam,Asia,L,CO,VH,Public,6.1,701+,13.3,701+,8.6,801+,74.8,180,7.7,801+,2.0,801+,6.3,801+,88.1,200,6.8,801+,43.9,801+,25.8,TON DUC THANG UNIVERSITY,764.0,15.8,12.2,85.9,27.2,63.0,"27,459",16.3,2%,57 : 43,39.782,5763.0,108071.0,1.33144487861544,922.380064200854,5571.0,4837.0,165.0,0.352247093527677,0.683960396039604,0.1003300330033,2739.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1013.4,29.4,10,482,818,5763.0,1.33144487861544,4.85,42.760000000000005,22.2546,Ho Chi Minh City,Engineering & Technology,Public,Undergraduate & Postgraduate,2173.0,17571.0,9888.0,549.0,2.0,57:43:00,57.0,43.0,389.0,40.4,3.08
686,631-640,China University of Petroleum,China (Mainland),Asia,L,CO,VH,Public,3.1,701+,6.8,701+,10.7,801+,94.5,77,7.2,801+,5.2,801+,4.1,801+,26.4,801+,26.2,621,35.3,801+,25.7,CHINA UNIVERSITY OF PETROLEUM,,,,,,,,,,,,,,,,,,,,,,852.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,600.3055555555555,44.55555555555556,72,14,816,0.0,0.0,6.2,0.0,10.28,China (Mainland),Natural Sciences,Public,Undergraduate & Postgraduate,1353.0,20413.0,9066.0,6452.0,21.88646386,49:51:00,48.53019158,51.46980842,274.0,48.8,3.82
686,,Cyprus University of Technology,Cyprus,Asia,S,CO,VH,Public,8.1,701+,4.9,701+,49.3,389,39.8,472,68.1,343,42.0,474,43.4,478,46.6,801+,11.3,801+,49.6,711=,25.7,CYPRUS UNIVERSITY OF TECHNOLOGY,555.0,28.9,25.6,75.1,36.3,68.5,"3,377",15.8,15%,58 : 42,45.069,,,,,,,,,,,5605.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,569.0,29.950000000000003,2,452,816,0.0,0.0,55.05,46.39,23.8007,Cyprus,Social Sciences & Management,Public,Undergraduate & Postgraduate,190.0,2554.0,823.0,507.0,15.0,58:42:00,58.0,42.0,65.0,24.0,2.43
688,951-1000,Baku State University,Azerbaijan,Asia,L,CO,HI,Public,22.0,566,20.1,654,94.0,85,1.9,801+,13.4,801+,7.0,801+,11.2,801+,22.1,801+,64.1,243,43.3,801+,25.6,BAKU STATE UNIVERSITY,1791.0,30.1,10.1,21.2,21.0,45.4,"19,165",12.1,5%,60 : 40,22.413500000000003,,,,,,,,,,,9808.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,916.2222222222222,25.6,9,688,814,0.0,0.0,10.2,20.54,16.964050000000004,Baku,Natural Sciences,Public,Undergraduate & Postgraduate,1646.0,15088.0,4077.0,958.0,5.0,60:40:00,60.0,40.0,59.0,12.0,1.97
688,576,Tomsk Polytechnic University,Russian Federation,Europe,M,FO,VH,Public,9.4,701+,15.4,701+,96.0,67,7.0,801+,14.8,801+,88.8,179,83.9,178,60.4,686,2.0,801+,47.7,765=,25.6,TOMSK POLYTECHNIC UNIVERSITY,967.0,40.9,25.1,29.8,63.5,70.1,"9,179",11.0,35%,33 : 67,36.082,,,,,,,,,,,5555.0,1.0,,,,,,,,,,,,,,,,,,31.6,15.1,82.4,60.2,-,31.6,15.1,60.2,866.925,35.72857142857143,40,105,814,0.0,0.0,51.8,31.72,21.0646,Russian Federation,Social Sciences & Management,Public,Undergraduate & Postgraduate,737.0,5558.0,3621.0,3213.0,35.0,33 : 67,33.0,67.0,55.0,8.2,2.8
688,731-740,Université Côte d’Azur,France,Europe,XL,FC,VH,Public,21.6,573,8.2,701+,9.1,801+,27.7,609,36.5,526,51.0,402,55.6,367,83.3,288,13.6,801+,69.2,326=,25.6,UNIVERSITÉ CÔTE DAZUR,652.0,30.9,20.8,61.4,65.8,81.6,"31,714",19.8,21%,57 : 43,42.31949999999999,8423.0,93389.0,1.33723417477341,1213.23314395996,7695.0,5515.0,749.0,0.790454707348926,0.605606464135783,0.308716652372139,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.3428571428572,47.03888888888889,35,28,814,8423.0,1.33723417477341,43.75,40.07000000000001,22.93585,France,Natural Sciences,Public,Undergraduate & Postgraduate,2326.0,22781.0,8933.0,6660.0,21.0,57:43:00,57.0,43.0,242.0,44.0,3.85
691,611-620,Eastern Mediterranean University,Northern Cyprus,Asia,L,FC,HI,Public,9.2,701+,4.5,701+,5.6,801+,31.3,571,77.1,311,100.0,19,100.0,13,51.3,801+,53.6,315,45.4,801+,25.4,EASTERN MEDITERRANEAN UNIVERSITY,763.0,20.2,12.7,77.2,30.9,77.3,"14,696",23.3,72%,48 : 52,39.8355,1761.0,19365.0,1.05542158469259,193.404243120631,1238.0,918.0,20.0,0.381033503691085,0.686161713007351,0.24928092042186,6019.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,771.0,25.4,2,691,811,1761.0,1.05542158469259,88.55,40.75000000000001,22.11065,Northern Cyprus,Engineering & Technology,Public,Undergraduate & Postgraduate,791.0,11025.0,3671.0,10581.0,72.0,48:52:00,48.0,52.0,109.0,20.2,2.52
691,691-700,Universidade Federal do Rio Grande Do Sul,Brazil,Americas,XL,FC,VH,Public,36.8,327,9.2,701+,20.0,801+,15.7,788,3.8,801+,2.4,801+,7.0,801+,80.5,344,32.3,525,63.9,425=,25.4,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,796.0,38.9,23.2,53.6,56.7,35.6,"40,018",14.4,1%,52 : 48,39.2215,,,,,,,,,,,1267.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,915.9166666666666,40.08571428571428,24,108,811,0.0,0.0,3.1,40.07,21.92645,Porto Alegre,Natural Sciences,Public,Undergraduate & Postgraduate,2992.0,35470.0,16838.0,8370.0,16.00146976,36 : 64,35.94558016,64.05441984,200.0,26.2,2.92
691,741-750,Universität Regensburg,Germany,Europe,L,FO,VH,Public,16.0,701+,11.9,701+,77.3,181,13.3,801+,39.4,505,17.7,768,23.9,708,71.0,512,27.7,600,38.7,801+,25.4,UNIVERSITÄT REGENSBURG,,,,,,,,,,,,6726.0,79381.0,1.34943377245541,915.864185948396,5457.0,3460.0,478.0,0.750669045495094,0.706977840641207,0.274446016030174,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.1875,46.36315789473685,48,22,811,6726.0,1.34943377245541,28.55,0.0,10.16,Regensburg,Engineering & Technology,Public,Undergraduate & Postgraduate,1757.0,19349.0,7966.0,3117.0,11.41116455,61:39:00,60.58270694,39.41729306,143.0,14.6,2.09
691,791-800,"Vellore Institute of Technology (VIT), Vellore, India",India,Asia,XL,CO,VH,Private not for Profit,20.5,601,26.0,519,11.6,801+,34.3,531,5.0,801+,5.3,801+,10.1,801+,81.2,327,15.8,801+,65.2,393=,25.4,VELLORE INSTITUTE OF TECHNOLOGY VIT VELLORE INDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.3518518518518,38.48636363636364,54,123,811,0.0,0.0,5.15,0.0,10.16,,,,,,,,,,,,,,,
695,601-610,Rensselaer Polytechnic Institute,United States of America,Americas,M,CO,VH,Private not for Profit,10.2,701+,17.9,701+,28.7,662,54.7,330,,,34.4,547,25.7,675,25.8,801+,41.3,423,38.7,801+,25.3,RENSSELAER POLYTECHNIC INSTITUTE,517.0,38.9,27.9,58.1,85.1,72.6,"6,873",14.6,16%,31 : 69,45.8455,2758.0,31256.0,1.16637746751925,350.608119007121,2254.0,1276.0,332.0,0.577229876722263,0.577665577665578,0.151024651024651,1782.0,1.0,110.0,137.0,142.0,218.0,402.0,346.0,182.0,292.0,210.0,46.19,,12.6,0.0,13.9,12.0,22.1,23.5,30.4,31.5,65.1,79.6,-,30.4,31.5,79.6,639.2864583333334,52.87142857142857,192,1,807,2758.0,1.16637746751925,17.2,43.28,37.73065,Troy,Arts & Humanities,Private not for Profit,Undergraduate & Postgraduate,781.0,6013.0,860.0,1100.0,16.0,31 : 69,31.0,69.0,155.0,32.4,2.94
696,641-650,Symbiosis International (Deemed University),India,Asia,L,CO,VH,Private not for Profit,9.2,701+,94.7,51,26.5,704,3.3,801+,23.3,673,16.1,796,20.4,757,29.4,801+,8.9,801+,45.6,801+,25.2,SYMBIOSIS INTERNATIONAL DEEMED UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.3518518518518,38.48636363636364,54,123,806,0.0,0.0,19.700000000000003,0.0,10.08,,,,,,,,,,,,,,,
697,801-850,Ankara Üniversitesi,Türkiye,Asia,XL,FC,HI,Public,30.6,400,30.4,468,12.8,801+,4.6,801+,2.8,801+,9.7,801+,15.4,801+,74.0,466,61.2,262,61.0,480=,25.1,ANKARA ÜNIVERSITESI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.2692307692308,37.02222222222222,26,269,805,0.0,0.0,6.25,0.0,10.04,Ankara,Life Sciences & Medicine,Public,Undergraduate & Postgraduate,5336.0,26590.0,13598.0,6027.0,14.9964757,37 : 63,36.85547658,63.14452342,119.0,17.6,2.29
697,701-710,Beijing University of Chemical Technology,China (Mainland),Asia,L,CO,VH,Public,6.1,701+,7.2,701+,28.6,668,81.5,149,3.2,801+,2.5,801+,7.1,801+,36.6,801+,2.8,801+,40.5,801+,25.1,BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY,451.0,26.4,31.8,84.2,96.6,25.0,"26,260",18.5,1%,40 : 60,48.00899999999999,11458.0,208615.0,1.24723717916769,1645.70458603061,8333.0,2617.0,1106.0,0.232501309128993,0.309220813064628,0.0738142807505212,781.0,1.0,36.0,367.0,536.0,218.0,558.0,984.0,812.0,715.0,214.0,44.44,,,,,,,,,,,,,,,,600.3055555555555,44.55555555555556,72,14,805,11458.0,1.24723717916769,2.85,51.14,37.7747,China (Mainland),Natural Sciences,Public,Undergraduate & Postgraduate,2293.0,15548.0,10712.0,263.0,1.0,40 : 60,40.0,60.0,320.0,43.8,4.71
697,671-680,Kazakh National Agrarian University,Kazakhstan,Asia,M,SP,MD,Public,22.8,550,27.7,499,92.6,91,1.4,801+,26.2,634,39.2,499,35.2,550,7.7,801+,4.3,801+,38.7,801+,25.1,KAZAKH NATIONAL AGRARIAN UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,7726.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,914.7,39.74,20,166,805,0.0,0.0,32.7,0.0,10.04,Kazakhstan,Social Sciences & Management,Public,Undergraduate & Postgraduate,1139.0,10583.0,3214.0,3658.0,26.51270665,57:43:00,56.91781935,43.08218065,35.0,12.1,3.49
697,661-670,Tokyo Medical and Dental University,Japan,Asia,S,FO,VH,Public,15.7,701+,9.5,701+,100.0,13,29.1,595,3.1,801+,22.6,693,24.3,698,23.3,801+,1.8,801+,37.5,801+,25.1,TOKYO MEDICAL AND DENTAL UNIVERSITY,,,,,,,,,,,,6121.0,45937.0,0.964368770418858,526.356326472551,5310.0,1728.0,499.0,0.647116484234602,0.735569244809491,0.179146703171344,,,15.0,367.0,567.0,218.0,473.0,352.0,645.0,335.0,272.0,45.2,,0.0,0.0,3.6,9.2,23.9,23.2,,,,,,,,,820.3404255319149,53.3625,47,36,805,6121.0,0.964368770418858,12.85,0.0,23.6,Tokyo,Life Sciences & Medicine,Public,Undergraduate & Postgraduate,265.0,3629.0,1162.0,775.0,16.1742736,44:56:00,43.86365366,56.13634634,68.0,22.4,1.79
697,621-630,Universidad de Alcalá,Spain,Europe,L,FC,VH,Public,13.8,701+,10.2,701+,72.5,212,10.8,801+,11.8,801+,50.9,403,55.6,369,79.4,361,11.8,801+,72.1,291=,25.1,UNIVERSIDAD DE ALCALÁ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.578947368421,39.84285714285714,38,160,805,0.0,0.0,31.35,0.0,10.04,Alcalá de Henares,Arts & Humanities,Public,Undergraduate & Postgraduate,2149.0,15724.0,4567.0,4668.0,23.00736467,51:49:00,50.6611742,49.3388258,121.0,12.3,4.34
697,611-620,University of Klagenfurt,Austria,Europe,S,CO,VH,Public,7.2,701+,5.8,701+,57.4,318,16.4,777,98.2,138,94.8,127,95.2,108,43.9,801+,13.6,801+,36.3,801+,25.1,UNIVERSITY OF KLAGENFURT,637.0,34.4,19.6,60.5,49.5,89.0,"3,377",8.7,33%,66 : 34,42.63699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.75,38.35,8,152,805,0.0,0.0,96.5,40.4,22.8311,Klagenfurt,Engineering & Technology,Public,Undergraduate & Postgraduate,415.0,2603.0,774.0,1114.0,33.0,66:34:00,66.0,34.0,69.0,11.8,4.37
697,641-650,"University of Missouri, Columbia",United States of America,Americas,L,FC,VH,Public,17.2,701+,15.7,701+,38.5,526,23.5,664,29.7,588,6.4,801+,5.0,801+,71.8,503,48.0,361,50.9,684=,25.1,UNIVERSITY OF MISSOURI COLUMBIA,,,,,,,,,,,,10182.0,101976.0,1.2112345603338,1237.3709134754,8380.0,4005.0,589.0,0.582105676684345,0.538362843212728,0.306603370113763,1270.0,1.0,,,,,,,,,,,,8.9,0.0,3.6,12.5,38.1,13.7,,,,,,,,,639.2864583333334,52.87142857142857,192,1,805,10182.0,1.2112345603338,18.05,0.0,10.04,Columbia,Arts & Humanities,Public,Undergraduate & Postgraduate,1965.0,19391.0,8591.0,6161.0,22.01773421,43:57:00,42.7613231,57.2386769,200.0,20.4,3.48
701,681-690,Jeonbuk National University (formerly known as Chonbuk National University),Republic of Korea,Asia,L,FC,VH,Public,19.9,618,14.2,701+,73.7,207,21.4,693,12.5,801+,16.5,789,20.4,756,34.0,801+,3.5,801+,64.6,407=,,JEONBUK NATIONAL UNIVERSITY FORMERLY KNOWN AS CHONBUK NATIONAL UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.3953488372093,44.91428571428572,43,38,801,0.0,0.0,14.5,0.0,0.0,,,,,,,,,,,,,,,
701,781-790,Kasetsart University,Thailand,Asia,XL,CO,VH,Public,37.4,320,37.1,383,10.3,801+,4.6,801+,7.7,801+,1.7,801+,6.2,801+,46.2,801+,31.2,534,60.8,491=,,KASETSART UNIVERSITY,1773.0,18.8,15.9,27.8,41.5,35.0,"69,827",17.3,1%,61 : 39,22.782,4088.0,28147.0,0.806386320145138,281.610306427789,3362.0,1958.0,138.0,0.524461839530333,0.342774146695715,0.297022512708787,3231.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,947.8,38.95,15,221,801,4088.0,0.806386320145138,4.7,21.53,6.8346,Bangkok,Social Sciences & Management,Public,Undergraduate & Postgraduate,7279.0,46288.0,23539.0,698.0,1.0,61:39:00,61.0,39.0,147.0,21.0,3.83
701,711-720,"Lingnan University, Hong Kong","Hong Kong SAR, China",Asia,S,CO,VH,Public,16.0,701+,12.5,701+,19.3,801+,22.3,681,100.0,38,99.6,55,93.1,126,10.6,801+,5.0,801+,47.0,789=,,LINGNAN UNIVERSITY HONG KONG,311.0,29.5,38.4,83.7,40.7,94.5,"3,210",19.4,45%,62 : 38,53.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.3333333333333,72.6,9,11,801,0.0,0.0,99.8,53.85,16.0992,Hong Kong,Social Sciences & Management,Public,Undergraduate & Postgraduate,343.0,2398.0,812.0,1444.0,45.0,62:38:00,62.0,38.0,75.0,57.0,4.63
701,565,Nanjing University of Science and Technology,China (Mainland),Asia,L,FO,VH,Public,7.0,701+,8.5,701+,14.6,801+,86.1,117,,,,,,,38.2,801+,6.4,801+,39.4,801+,,NANJING UNIVERSITY OF SCIENCE AND TECHNOLOGY,,,,,,,,,,,,15436.0,190969.0,1.21663699495338,1988.9478117783,11415.0,3739.0,1020.0,0.272933402435864,0.318926735218509,0.064006266066838,541.0,1.0,48.0,367.0,331.0,218.0,796.0,943.0,368.0,826.0,694.0,44.24,,,,,,,,,,,,,,,,600.3055555555555,44.55555555555556,72,14,801,15436.0,1.21663699495338,0.0,0.0,13.272,Nanjing,Social Sciences & Management,Public,Undergraduate & Postgraduate,3228.0,26171.0,10349.0,730.0,2.0,31 : 69,31.0,69.0,377.0,46.6,2.26
701,691-700,Shiraz University,Iran (Islamic Republic of),Asia,L,CO,VH,Public,10.2,701+,10.9,701+,6.0,801+,68.3,228,1.2,801+,4.3,801+,8.0,801+,68.1,565,23.4,664,45.7,801+,,SHIRAZ UNIVERSITY,886.0,27.4,26.0,56.3,62.6,33.2,"14,298",19.7,3%,55 : 45,37.50699999999999,5373.0,49148.0,0.92261888644609,446.296846141717,3727.0,2263.0,123.0,0.293318444072213,0.710071128354348,0.249919172324604,5831.0,1.0,7.0,367.0,567.0,218.0,865.0,962.0,645.0,921.0,871.0,44.07,,,,,,,,,,,,,,,,672.0909090909091,34.65,11,322,801,5373.0,0.92261888644609,2.75,38.54,24.473099999999995,Shiraz,Natural Sciences,Public,Undergraduate & Postgraduate,1033.0,9909.0,4389.0,429.0,3.0,55:45:00,55.0,45.0,276.0,39.2,2.63
701,691-700,Universidad Panamericana (UP),Mexico,Americas,L,FO,HI,Private not for Profit,15.9,701+,34.4,419,81.2,162,1.7,801+,24.5,655,5.0,801+,4.0,801+,14.3,801+,73.5,191,36.2,801+,,UNIVERSIDAD PANAMERICANA UP,1995.0,24.5,9.2,12.5,19.3,46.9,"17,141",7.6,2%,51 : 49,17.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.2272727272727,60.55,22,136,801,0.0,0.0,14.75,15.11,5.3805,,,,,,,,,,,,,,,
701,741-750,University of Central Florida,United States of America,Americas,XL,FC,VH,Public,18.6,659,37.1,384,4.1,801+,33.0,553,13.2,801+,7.7,801+,6.0,801+,73.7,475,17.4,775,45.9,801+,,UNIVERSITY OF CENTRAL FLORIDA,478.0,29.1,32.8,77.2,74.3,36.8,"61,009",30.8,5%,57 : 43,46.9885,7785.0,92984.0,1.42662592028891,1029.77365286196,6228.0,3221.0,631.0,0.515735388567758,0.584850091299994,0.265771337692172,985.0,1.0,135.0,367.0,501.0,218.0,381.0,386.0,511.0,381.0,159.0,45.18,,0.0,0.0,13.6,10.4,28.6,16.6,,,,,,,,,639.2864583333334,52.87142857142857,192,1,801,7785.0,1.42662592028891,10.45,49.45,27.650550000000003,Orlando,Engineering & Technology,Public,Undergraduate & Postgraduate,4875.0,39359.0,21650.0,3050.0,5.0,57:43:00,57.0,43.0,472.0,25.8,4.9
701,651-660,University of Zagreb,Croatia,Europe,XL,FC,VH,Public,23.2,545,12.8,701+,26.8,700,8.1,801+,1.9,801+,5.1,801+,10.0,801+,92.1,145,98.4,34,60.9,486=,,UNIVERSITY OF ZAGREB,1269.0,27.6,19.1,41.8,57.5,31.3,"62,046",15.8,4%,61 : 39,30.8685,10596.0,85290.0,1.03469230047729,964.60350362828,8190.0,5648.0,809.0,0.628067195167988,0.483870023419204,0.465807962529274,1126.0,1.0,1.0,367.0,567.0,218.0,553.0,541.0,428.0,471.0,650.0,44.62,,,,,,,,,,,,,,,,1034.3333333333333,,3,701,801,10596.0,1.03469230047729,3.5,30.73,22.64655,Zagreb,Natural Sciences,Public,Undergraduate & Postgraduate,3461.0,40313.0,21733.0,2482.0,4.0,61:39:00,61.0,39.0,161.0,15.6,2.54
711,801-850,Asia University Taiwan,Taiwan,Asia,M,CO,VH,Private for Profit,9.0,701+,2.8,701+,5.1,801+,79.9,156,14.5,801+,6.0,801+,10.2,801+,64.2,633,2.1,801+,36.6,801+,,ASIA UNIVERSITY TAIWAN,492.0,16.6,34.9,82.8,75.3,49.5,"10,858",29.9,3%,63 : 37,46.5825,,,,,,,,,,,3555.0,1.0,,,,,,,,,,,,,,,,,,14.4,15.9,30.5,38.4,-,14.4,15.9,38.4,794.0,41.23076923076923,27,63,791,0.0,0.0,10.25,48.56999999999999,13.97475,Taiwan,Natural Sciences,Private for Profit,Undergraduate & Postgraduate,1199.0,7678.0,5866.0,5387.0,39.77284404,41:59:00,41.19859036,58.80140964,278.0,44.4,4.78
711,721-730,Budapest University of Technology and Economics,Hungary,Europe,L,FO,VH,Public,20.8,595,37.5,375,18.6,801+,15.3,800,4.6,801+,22.7,691,28.8,629,60.0,691,37.8,460,57.9,545,,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,1462.0,23.0,18.4,34.2,65.1,38.9,"18,656",16.3,15%,32 : 68,27.9025,3858.0,26884.0,0.853444909714803,299.574111460847,2828.0,1723.0,436.0,0.803265940902022,0.777230317643359,0.192892336722927,2128.0,1.0,5.0,256.0,567.0,218.0,740.0,761.0,645.0,781.0,529.0,44.21,,,,,,,,17.1,13.7,21.6,39.7,-,17.1,13.7,39.7,860.1,28.8,10,563,791,3858.0,0.853444909714803,13.65,26.1,21.63375,Budapest,Arts & Humanities,Public,Undergraduate & Postgraduate,1143.0,13765.0,4891.0,2798.0,15.0,32 : 68,32.0,68.0,112.0,18.0,4.26
711,721-730,Drexel University,United States of America,Americas,L,FC,VH,Private not for Profit,8.9,701+,11.2,701+,30.2,630,36.9,503,31.3,572,37.4,521,43.0,483,68.8,552,35.3,487,48.7,737=,,DREXEL UNIVERSITY,421.0,42.4,25.5,72.1,74.7,60.6,"18,893",12.2,15%,52 : 48,49.066,6302.0,78973.0,1.24108916515946,781.179924897919,5443.0,2411.0,555.0,0.600761662964138,0.477152040245947,0.383035215204025,1417.0,1.0,99.0,367.0,233.0,218.0,362.0,338.0,287.0,273.0,91.0,46.43,,0.0,0.0,12.3,10.3,29.5,19.2,31.2,14.6,57.7,36.3,-,31.2,14.6,36.3,639.2864583333334,52.87142857142857,192,1,791,6302.0,1.24108916515946,34.35,49.21,28.6488,Philadelphia,Engineering & Technology,Private not for Profit,Undergraduate & Postgraduate,1343.0,14160.0,4733.0,2834.0,15.0,52:48:00,52.0,48.0,159.0,22.9,2.63
