university_id,2024 RANK,2023 RANK,University,Country Code,Country_x,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Overall SCORE,Rank,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,World Rank,Location,National_Rank_x,Quality of Education,Alumni Employment,Quality of Faculty,Research_Output_x,Quality_Publications,Influence,Citations_Count,Score,Latitude,Longitude,city_x,region_x,type_x,research_output_x,student_faculty_ratio_x,faculty_count_x,city_y,region_y,type_y,research_output_y,student_faculty_ratio_y,faculty_count_y,city,region,type,research_output,student_faculty_ratio,faculty_count,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_rank,country_avg_citations,country_avg_international_ratio,research_productivity_index,female_percentage,male_percentage,subject_field,citations_score,research_output_score,Enrollment,Undergrad_Students,Postgrad_Students,Faculty_Count,Student_Faculty_Ratio,Research_Output,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank
U0024,42,57,Monash University,AU,Australia,XL,FC,VH,4,A,88.4,49,75.2,84,9.6,701+,88.4,81,100,50,100,19,86.8,102,61,95,71.8,194=,78.2,54,58460,43.1,38%,56:44:00,75.206,55.3,67.8,94.7,99.7,91.1,2024,124,Australia,6,455,405,304,56,59,100,101,80.6,-24.7761086,134.755,Melbourne,Oceania,Public,Very High,15,"3,852",Melbourne,Oceania,Public,Very High,15,"3,852",Melbourne,Oceania,Public,Very High,15,"3,852",21,54,57.36819048,33.99047619,250.1428571,519.8125,,87.4,56,44,"Economics & Econometrics,Sport Science,Art, Performing Arts & Design,Geography,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Civil Engineering,Physics & Astronomy,Education,Communication & Media Studies,Architecture,Medicine & Dentistry,Law,Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Sociology,Accounting & Finance,Mathematics & Statistics,Electrical & Electronic Engineering,Business & Management,Chemical Engineering,Psychology,Archaeology,Computer Science,Chemistry,Languages, Literature & Linguistics,General Engineering,Geology, Environmental, Earth & Marine Sciences",60.5,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0025,43,50=,The University of Queensland,AU,Australia,XL,FC,VH,5,A,87.1,52,73.7,89,21.6,635,87,84,100,41,100,22,95,53,44.4,163,73.1,187=,78.1,70,42847,39.1,42%,55:45:00,72.0245,52.9,64.3,89.1,99.8,94,2024,-1,,-1,,,,,,,,,,,Brisbane City,Oceania,Public,Very High,12,"3,513",Brisbane City,Oceania,Public,Very High,12,"3,513",Brisbane City,Oceania,Public,Very High,12,"3,513",21,54,57.36819048,33.99047619,250.1428571,519.8125,,84.4,55,45,"History, Philosophy & Theology,Civil Engineering,Veterinary Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Architecture,Biological Sciences,Archaeology,Medicine & Dentistry,Sport Science,Accounting & Finance,General Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Computer Science,Mathematics & Statistics,Physics & Astronomy,Electrical & Electronic Engineering,Law,Other Health,Chemistry,Education,Chemical Engineering,Psychology,Economics & Econometrics,Geography,Agriculture & Forestry,Art, Performing Arts & Design,Business & Management",69,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0026,44,42=,Zhejiang University,CN,China (Mainland),XL,FC,VH,4,A,73.8,81,95.7,36,66.5,198,97.6,37,97.7,120,26.5,456,74.7,174,37.7,194,51.5,297=,77.8,56,48169,12,16%,,75.0285,70.2,75.3,78.7,99,65.5,2024,157,China,4,667,568,304,15,49,244,304,79.5,30.047992,-94.3357433,Hangzhou,Asia,Public,Very High,7,"6,065",Hangzhou,Asia,Public,Very High,7,"6,065",Hangzhou,Asia,Public,Very High,7,"6,065",35,12,56.53822857,28.66857143,328.4,574.8823529,12,84.33333333,,,"Architecture,Other Health,Biological Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,History, Philosophy & Theology,General Engineering,Sport Science,Geography,Art, Performing Arts & Design,Communication & Media Studies,Computer Science,Medicine & Dentistry,Physics & Astronomy,Law,Economics & Econometrics,Agriculture & Forestry,Psychology,Business & Management,Chemical Engineering,Mathematics & Statistics,Archaeology,Accounting & Finance,Education,Chemistry,Sociology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences",44.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0027,46,36,Kyoto University,JP,Japan,L,FC,VH,5,A,98.7,20,99.1,14,94.7,63,49.3,270,14.9,670,20.8,538,57.3,266,53.2,118,88.4,103=,76.3,55,21817,9,11%,25 : 75,75.0675,85.4,84.3,60,100,45.7,2024,26,Japan,2,25,29,24,29,45,48,101,87,36.5748441,139.2394179,Kyoto,Asia,Public,Very High,6,"3,911",Kyoto,Asia,Public,Very High,6,"3,911",Kyoto,Asia,Public,Very High,6,"3,911",37,29,35.23782432,24.98108108,1011.972973,567.8518519,,81.43333333,25,75,"Biological Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Archaeology,Chemistry,Agriculture & Forestry,Education,Other Health,Civil Engineering,Sociology,Accounting & Finance,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,History, Philosophy & Theology,Psychology,Law,Chemical Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Computer Science,Geography,Architecture,Sport Science,General Engineering,Business & Management,Politics & International Studies (incl Development Studies),Physics & Astronomy",46.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0028,47,61=,Delft University of Technology,NL,Netherlands,L,CO,VH,5,A,73,84,79,73,36.9,428,84.9,95,100,66,89.3,121,91.4,72,42.1,170,98.4,18=,76.2,48,21262,15.9,30%,31 : 69,76.2645,66.7,78.2,76.5,100,92.8,2024,284,Netherlands,10,566,406,304,224,228,281,363,76.7,52.2434979,5.6343227,Delft,Europe,Public,Very High,10,"2,041",Delft,Europe,Public,Very High,10,"2,041",Delft,Europe,Public,Very High,10,"2,041",9,48,67.17744444,47.4,116.2222222,271,,84.9,31,69,"Computer Science,Agriculture & Forestry,History, Philosophy & Theology,Sport Science,Other Health,Geography,Chemical Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Education,General Engineering,Communication & Media Studies,Business & Management,Civil Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Biological Sciences,Mechanical & Aerospace Engineering,Architecture,Physics & Astronomy,Electrical & Electronic Engineering,Chemistry,Art, Performing Arts & Design",29,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0029,47,32,Northwestern University,US,United States,L,FC,VH,5,B,83.8,60,60.2,132,98.9,39,70.3,147,48.2,364,44.2,327,79.2,152,97.7,19,78,162,76.2,28,18894,13.1,18%,52:48:00,83.201,72.3,78.8,97.8,99.7,75.9,2024,23,USA,18,129,18,44,52,28,36,34,87.5,39.7837304,-100.445882,Evanston,North America,Private,Very High,5,"3,652",Evanston,North America,Private,Very High,5,"3,652",Evanston,North America,Private,Very High,5,"3,652",98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,92.1,52,48,"Computer Science,Geography,Physics & Astronomy,Languages, Literature & Linguistics,Business & Management,Biological Sciences,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Mathematics & Statistics,Civil Engineering,Sociology,Education,General Engineering,History, Philosophy & Theology,Architecture,Economics & Econometrics,Mechanical & Aerospace Engineering,Communication & Media Studies,Medicine & Dentistry,Law,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemistry,Other Health",95.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0030,47,32,Northwestern University,US,United States,L,FC,VH,5,B,83.8,60,60.2,132,98.9,39,70.3,147,48.2,364,44.2,327,79.2,152,97.7,19,78,162,76.2,28,18894,13.1,18%,52:48:00,83.201,72.3,78.8,97.8,99.7,75.9,2024,23,USA,18,129,18,44,52,28,36,34,87.5,39.7837304,-100.445882,Evanston,North America,Private,Very High,5,"3,652",Evanston,North America,Private,Very High,5,"3,652",Evanston,North America,Private,Very High,5,"3,652",98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,92.1,52,48,"Computer Science,Geography,Physics & Astronomy,Languages, Literature & Linguistics,Business & Management,Biological Sciences,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Mathematics & Statistics,Civil Engineering,Sociology,Education,General Engineering,History, Philosophy & Theology,Architecture,Economics & Econometrics,Mechanical & Aerospace Engineering,Communication & Media Studies,Medicine & Dentistry,Law,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemistry,Other Health",95.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0031,50,34=,Fudan University,CN,China (Mainland),XL,FC,VH,4,A,84.7,55,89.8,49,84.5,108,72.4,136,88.3,193,33,393,22.7,522,49.6,134,43.8,341,74.4,44,38101,12.6,9%,52:48:00,77.502,76.5,75.3,83.5,96,56.1,2024,170,China,5,667,210,304,54,94,188,275,79.1,30.047992,-94.3357433,Shanghai,Asia,Public,Very High,6,"4,526",Shanghai,Asia,Public,Very High,6,"4,526",Shanghai,Asia,Public,Very High,6,"4,526",35,12,56.53822857,28.66857143,328.4,574.8823529,12,84.93333333,52,48,"Mechanical & Aerospace Engineering,Chemical Engineering,Mathematics & Statistics,Psychology,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Geography,Law,Medicine & Dentistry,Chemistry,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Archaeology,Electrical & Electronic Engineering,Biological Sciences,History, Philosophy & Theology,Education,Art, Performing Arts & Design,Computer Science,Sociology,Accounting & Finance,Agriculture & Forestry",42.9,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0032,51,46,Shanghai Jiao Tong University,CN,China (Mainland),XL,FC,VH,4,A,83.7,61,83.3,64,54.7,279,99.4,15,39.2,415,35.5,377,38.3,390,55.5,113,44.1,339=,74.3,43,38472,12.6,9%,37 : 63,77.687,76.6,82.5,75.4,100,60.6,2024,136,China,3,619,236,304,17,52,203,167,80.2,30.047992,-94.3357433,Shanghai,Asia,Public,Very High,9,"4,386",Shanghai,Asia,Public,Very High,9,"4,386",Shanghai,Asia,Public,Very High,9,"4,386",35,12,56.53822857,28.66857143,328.4,574.8823529,12,85.96666667,37,63,"Medicine & Dentistry,Veterinary Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Physics & Astronomy,Computer Science,Chemistry,History, Philosophy & Theology,Education,Biological Sciences,Architecture,Chemical Engineering,Agriculture & Forestry,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Other Health,Sport Science,Accounting & Finance,General Engineering,Psychology,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences",19.1,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0033,52,52,Carnegie Mellon University,US,United States,L,FC,VH,5,B,71.2,87,75.3,83,49.1,319,99.9,10,46.6,371,98.2,59,57.4,264,60,100,47.2,323=,73.7,24,13562,11.9,44%,44:56:00,86.2335,75,84.6,98.9,87.3,85.5,2024,91,USA,50,34,145,21,318,228,221,129,81.9,39.7837304,-100.445882,Pittsburgh,North America,Private,Very High,9,"1,534",Pittsburgh,North America,Private,Very High,9,"1,534",Pittsburgh,North America,Private,Very High,9,"1,534",98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,90.26666667,44,56,"Accounting & Finance,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Politics & International Studies (incl Development Studies),Civil Engineering,Business & Management,Economics & Econometrics,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Biological Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mathematics & Statistics,Chemical Engineering,Chemistry,Physics & Astronomy,Psychology,Architecture",95.7,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0034,53,58,University of Amsterdam,NL,Netherlands,XL,FC,VH,5,A,83.6,62,44.2,203,21.2,641,98.1,33,92.4,168,79.9,163,97.4,28,49.9,133,64.8,226=,73.4,61,28649,13.2,36%,60:40:00,73.628,55,63.1,96.7,77.6,93.2,2024,123,Netherlands,5,175,872,298,79,62,82,85,80.6,52.2434979,5.6343227,Amsterdam,Europe,Public,Very High,11,"6,000",Amsterdam,Europe,Public,Very High,11,"6,000",Amsterdam,Europe,Public,Very High,11,"6,000",9,48,67.17744444,47.4,116.2222222,271,,79.13333333,60,40,"Economics & Econometrics,Communication & Media Studies,History, Philosophy & Theology,Biological Sciences,Medicine & Dentistry,Computer Science,Physics & Astronomy,Art, Performing Arts & Design,Mathematics & Statistics,Sociology,Business & Management,Education,Archaeology,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Law,Politics & International Studies (incl Development Studies),Geography",60.2,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0035,55,61=,University of Bristol,UK,United Kingdom,L,FC,VH,5,A,74.9,78,84.7,60,47.3,331,64.7,179,85.5,205,86.8,136,84.4,122,39.6,181,81.3,141,72.4,81,27335,14.8,31%,55:45:00,69.771,48.7,56.5,97.3,72.3,92.5,2024,65,United Kingdom,7,186,296,48,126,100,67,85,83.4,54.7023545,-3.2765753,Bristol,Europe,Public,Very High,8,"20,311",Bristol,Europe,Public,Very High,8,"20,311",Bristol,Europe,Public,Very High,8,"20,311",69,1,50.81734058,25.96666667,455.4347826,388.05,48.5,75.36666667,55,45,"Other Health,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Archaeology,Economics & Econometrics,Computer Science,Education,Psychology,Languages, Literature & Linguistics,Law,Sociology,History, Philosophy & Theology,Physics & Astronomy,Medicine & Dentistry,Civil Engineering,Chemistry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Veterinary Science,Mechanical & Aerospace Engineering,Accounting & Finance,General Engineering,Politics & International Studies (incl Development Studies),Business & Management,Biological Sciences,Geography",80.9,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0036,57,50=,Duke University,US,United States,L,FC,VH,5,B,85.7,53,69.3,106,100,7,40.2,344,16.8,634,52.2,278,90,82,89.3,37,95,53=,72,26,15527,3.9,18%,52:48:00,83.9325,79.3,76.1,96.2,100,74.8,2024,24,USA,19,98,46,47,36,20,21,14,87.3,39.7837304,-100.445882,Durham,North America,Private,Very High,3,"5,673",Durham,North America,Private,Very High,3,"5,673",Durham,North America,Private,Very High,3,"5,673",98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,90.76666667,52,48,"Medicine & Dentistry,Psychology,Other Health,Biological Sciences,Computer Science,Agriculture & Forestry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance,General Engineering,Sociology,Business & Management,Civil Engineering,Chemistry,Mechanical & Aerospace Engineering,Physics & Astronomy,Art, Performing Arts & Design,Economics & Econometrics,Electrical & Electronic Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law",92.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0037,58,72,University of Texas at Austin,US,United States,XL,FC,VH,5,A,93.5,35,83.2,65,8.9,701+,86.7,85,9.3,701+,11,691,79.4,147,70,73,77.7,163=,71.8,52,48558,16.4,8%,55:45:00,75.5265,66,75.7,91,81.4,47.3,2024,31,USA,22,108,62,29,73,58,58,24,86.3,39.7837304,-100.445882,Austin,North America,Public,Very High,17,"2,887",Austin,North America,Public,Very High,17,"2,887",Austin,North America,Public,Very High,17,"2,887",98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,82.7,55,45,"Architecture,Business & Management,Law,Communication & Media Studies,Biological Sciences,Economics & Econometrics,Psychology,Education,Sport Science,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Archaeology,Medicine & Dentistry,Electrical & Electronic Engineering,Sociology,General Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Accounting & Finance,Mechanical & Aerospace Engineering,Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry",89.6,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0038,59,60,Sorbonne University,FR,France,XL,FC,VH,1,A,88.6,48,53.2,151,43.3,361,85.4,93,35.2,451,49.8,297,100,4,39.5,182,75.8,171=,71.7,75,41527,14.5,22%,60:40:00,70.5185,64.7,60.8,83.7,69.5,78.8,2024,29,France,1,46,344,56,6,13,24,22,86.6,46.603354,1.8883335,,Europe,Public,Very High,9,"4,680",,Europe,Public,Very High,9,"4,680",,Europe,Public,Very High,9,"4,680",9,58,54.70383333,38.41111111,373,207,,71.33333333,60,40,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0039,60,40,The Hong Kong University of Science and Technology,HK,Hong Kong SAR,M,CO,VH,3,A,83.3,63,42.6,216,53.6,289,99.1,20,100,19,91.4,111,5.3,701+,50.3,131,31,432=,71.1,65,9794,19.9,30%,,72.9715,54,62.1,92.9,100,95.5,2024,-1,,-1,,,,,,,,,,,Hong Kong,Asia,Public,Very High,8,697,Hong Kong,Asia,Public,Very High,8,697,Hong Kong,Asia,Public,Very High,8,697,3,65,64.663,54.1,160.6666667,500,,85,,,"Civil Engineering,Economics & Econometrics,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,Mechanical & Aerospace Engineering,General Engineering,Biological Sciences,Business & Management,Education,Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Physics & Astronomy",98.2,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0040,61,76,KU Leuven,BE,Belgium,XL,FC,VH,5,A,84.6,56,42.4,220,7,701+,92.7,66,93.1,163,45.7,318,99.9,6,56.1,111,75.6,173=,70.1,45,49435,37.3,19%,52:48:00,76.9905,60.1,74.9,91.9,100,79.6,2024,107,Belgium,2,667,429,304,48,47,84,66,81.2,50.6402809,4.6667145,Leuven,Europe,Public,Very High,18,"2,677",Leuven,Europe,Public,Very High,18,"2,677",Leuven,Europe,Public,Very High,18,"2,677",3,45,68.01683333,53.9,107.3333333,122.3333333,,88.93333333,52,48,"Electrical & Electronic Engineering,Chemistry,Accounting & Finance,Sport Science,Politics & International Studies (incl Development Studies),Chemical Engineering,Business & Management,Education,General Engineering,Psychology,Economics & Econometrics,Computer Science,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Physics & Astronomy,History, Philosophy & Theology,Other Health,Civil Engineering,Biological Sciences,Communication & Media Studies,Archaeology,Mathematics & Statistics,Languages, Literature & Linguistics,Sociology,Agriculture & Forestry,Architecture,Geology, Environmental, Earth & Marine Sciences,Law,Medicine & Dentistry",45.2,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
