university_id,university_name,country,source,year
U000728,Georgia Institute of Technology,United States,QS,2017
U001807,Ruprecht-Karls-Universität Heidelberg,Germany,QS,2017
U001269,Lund University,Sweden,QS,2017
U000539,Durham University,United Kingdom,QS,2017
U002222,Tohoku University,Japan,QS,2017
U003133,University of Nottingham,United Kingdom,QS,2017
U003258,University of St Andrews,United Kingdom,QS,2017
U003126,"University of North Carolina, Chapel Hill",United States,QS,2017
U001183,KU Leuven,Belgium,QS,2017
U003394,University of Zurich,Switzerland,QS,2017
U002181,The University of Auckland,New Zealand,QS,2017
U002784,University of Birmingham,United Kingdom,QS,2017
U001678,Pohang University of Science And Technology (POSTECH),South Korea,QS,2017
U002198,The University of Sheffield,United Kingdom,QS,2017
U002354,Universidad de Buenos Aires (UBA),Argentina,QS,2017
U002810,"University of California, Davis",United States,QS,2017
U003252,University of Southampton,United Kingdom,QS,2017
U002173,The Ohio State University,United States,QS,2017
U000298,Boston University,United States,QS,2017
U001778,Rice University,United States,QS,2017
U002949,University of Helsinki,Finland,QS,2017
U001736,Purdue University,United States,QS,2017
U003017,University of Leeds,United Kingdom,QS,2017
U002738,University of Alberta,Canada,QS,2017
U001658,Pennsylvania State University,United States,QS,2017
U002919,University of Geneva,Switzerland,QS,2017
U001181,KTH Royal Institute of Technology ,Sweden,QS,2017
U003403,Uppsala University,Sweden,QS,2017
U001176,Korea University,South Korea,QS,2017
U002258,"Trinity College Dublin, The University of Dublin",Ireland,QS,2017
U001148,"KIT, Karlsruhe Institute of Technology",Germany,QS,2017
U001233,Leiden University,Netherlands,QS,2017
U002208,The University of Western Australia,Australia,QS,2017
U003419,Utrecht University,Netherlands,QS,2017
U003220,University of Science and Technology of China,China (Mainland),QS,2017
U002040,Sungkyunkwan University(SKKU),South Korea,QS,2017
U003474,Washington University in St. Louis,United States,QS,2017
U001252,Lomonosov Moscow State University,Russia,QS,2017
U002101,Technical University of Denmark,Denmark,QS,2017
U003556,Zhejiang University,China (Mainland),QS,2017
U002159,The Hong Kong Polytechnic University,Hong Kong SAR,QS,2017
U003539,Yonsei University,South Korea,QS,2017
U003142,University of Oslo,Norway,QS,2017
U002933,University of Groningen,Netherlands,QS,2017
U001417,Nanjing University,China (Mainland),QS,2017
U001403,Nagoya University,Japan,QS,2017
U000003,Aarhus University,Denmark,QS,2017
U002817,"University of California, Santa Barbara (UCSB)",United States,QS,2017
U003466,Wageningen University & Research,Netherlands,QS,2017
U002492,Universidade de São Paulo,Brazil,QS,2017
U000849,Humboldt-Universität zu Berlin,Germany,QS,2017
U000596,Eindhoven University of Technology,Netherlands,QS,2017
U000695,Freie Universitaet Berlin,Germany,QS,2017
U001751,Queen Mary University of London,United Kingdom,QS,2017
U002176,The University of Adelaide,Australia,QS,2017
U002627,Université de Montréal ,Canada,QS,2017
U003387,University of York,United Kingdom,QS,2017
U002437,Universidad Nacional Autónoma de México  (UNAM),Mexico,QS,2017
U001219,Lancaster University,United Kingdom,QS,2017
U000831,Hokkaido University,Japan,QS,2017
U000734,Ghent University,Belgium,QS,2017
U003056,"University of Maryland, College Park",United States,QS,2017
U002683,Universiti Malaya (UM),Malaysia,QS,2017
U000002,Aalto University,Finland,QS,2017
U001209,Kyushu University,Japan,QS,2017
U003253,University of Southern California,United States,QS,2017
U003078,University of Minnesota Twin Cities,United States,QS,2017
U003016,University of Lausanne,Switzerland,QS,2017
U000379,Chalmers University of Technology,Sweden,QS,2017
U000343,Cardiff University,United Kingdom,QS,2017
U002671,Université Pierre et Marie Curie (UPMC),France,QS,2017
U002766,University of Basel,Switzerland,QS,2017
U002726,University of Aberdeen,United Kingdom,QS,2017
U000606,Erasmus University Rotterdam ,Netherlands,QS,2017
U003170,University of Pittsburgh,United States,QS,2017
U001818,RWTH Aachen University,Germany,QS,2017
U001701,Pontificia Universidad Católica de Chile (UC),Chile,QS,2017
U002157,The Hebrew University of Jerusalem,Israel,QS,2017
U001317,McMaster University,Canada,QS,2017
U000601,Emory University,United States,QS,2017
U001477,National Tsing Hua University,Taiwan,QS,2017
U003367,University of Waterloo,Canada,QS,2017
U000886,Indian Institute of Science,India,QS,2017
U002610,Université catholique de Louvain (UCLouvain),Belgium,QS,2017
U003356,University of Vienna,Austria,QS,2017
U002811,"University of California, Irvine",United States,QS,2017
U003029,University of Liverpool,United Kingdom,QS,2017
U000493,Dartmouth College,United States,QS,2017
U002768,University of Bath,United Kingdom,QS,2017
U002583,Universitat de Barcelona,Spain,QS,2017
U002139,Texas A&M University,United States,QS,2017
U001345,Michigan State University,United States,QS,2017
U000094,Albert-Ludwigs-Universitaet Freiburg,Germany,QS,2017
U002112,Technische Universität Berlin (TU Berlin),Germany,QS,2017
U002186,The University of Exeter,United Kingdom,QS,2017
U000368,CentraleSupélec,France,QS,2017
U000550,Eberhard Karls Universität Tübingen,Germany,QS,2017
U001520,Newcastle University,United Kingdom,QS,2017
U003144,University of Otago,New Zealand,QS,2017
U002851,University of Colorado Boulder,United States,QS,2017
U000793,Hanyang University,South Korea,QS,2017
U003358,University of Virginia,United States,QS,2017
U001276,Maastricht University ,Netherlands,QS,2017
U001439,National Chiao Tung University,Taiwan,QS,2017
U003186,University of Reading,United Kingdom,QS,2017
U002719,University College Dublin,Ireland,QS,2017
U002928,University of Göttingen,Germany,QS,2017
U000572,École Normale Supérieure de Lyon,France,QS,2017
U002779,University of Bergen,Norway,QS,2017
U003338,University of Twente,Netherlands,QS,2017
U002780,University of Bern,Switzerland,QS,2017
U003463,Vrije Universiteit Brussel (VUB),Belgium,QS,2017
U001680,Politecnico di Milano,Italy,QS,2017
U002117,Technische Universität Wien,Austria,QS,2017
U002906,University of Florida,United States,QS,2017
U003192,University of Rochester,United States,QS,2017
U000892,Indian Institute of Technology Delhi (IITD),India,QS,2017
U002965,University of Illinois at Chicago (UIC),United States,QS,2017
U003269,University of Sussex,United Kingdom,QS,2017
U001130,King Fahd University of Petroleum & Minerals,Saudi Arabia,QS,2017
U001758,Radboud University ,Netherlands,QS,2017
U002498,Universidade Estadual de Campinas (Unicamp),Brazil,QS,2017
U002827,University of Cape Town,South Africa,QS,2017
U003285,University of Technology Sydney,Australia,QS,2017
U001753,Queen's University Belfast,United Kingdom,QS,2017
U002025,Stockholm University,Sweden,QS,2017
U002808,University of Calgary,Canada,QS,2017
U003490,Western University,Canada,QS,2017
U003462,Vrije Universiteit Amsterdam,Netherlands,QS,2017
U002359,Universidad de Chile,Chile,QS,2017
U003472,Waseda University,Japan,QS,2017
U000347,Case Western Reserve University,United States,QS,2017
U002581,Universitat Autònoma de Barcelona,Spain,QS,2017
U003429,Vanderbilt University,United States,QS,2017
U003132,University of Notre Dame,United States,QS,2017
U002649,Université Grenoble Alpes,France,QS,2017
U002123,Tecnológico de Monterrey,Mexico,QS,2017
U000103,Alma Mater Studiorum - University of Bologna,Italy,QS,2017
U002750,University of Antwerp,Belgium,QS,2017
U002320,Universidad Autónoma de Madrid,Spain,QS,2017
U002114,Technische Universität Dresden,Germany,QS,2017
U002129,Tel Aviv University,Israel,QS,2017
U002110,Technion - Israel Institute of Technology,Israel,QS,2017
U002824,University of Canterbury,New Zealand,QS,2017
U000727,Georgetown University,United States,QS,2017
U001099,Keio University,Japan,QS,2017
U002655,Universite libre de Bruxelles,Belgium,QS,2017
U003378,University of Wollongong,Australia,QS,2017
U000891,Indian Institute of Technology Bombay (IITB),India,QS,2017
U001877,Sciences Po ,France,QS,2017
U002669,Université Paris-Sorbonne (Paris IV),France,QS,2017
U000162,Arizona State University,United States,QS,2017
U001861,Sapienza University of Rome,Italy,QS,2017
U001752,Queen's University at Kingston,Canada,QS,2017
U003330,University of Tsukuba,Japan,QS,2017
U001950,Simon Fraser University,Canada,QS,2017
U001141,King Saud University,Saudi Arabia,QS,2017
U002663,Université Paris 1 Panthéon-Sorbonne,France,QS,2017
U003439,Victoria University of Wellington,New Zealand,QS,2017
U000117,American University of Beirut (AUB),Lebanon,QS,2017
U001776,Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,QS,2017
U002588,Universität Hamburg,Germany,QS,2017
U002180,The University of Arizona,United States,QS,2017
U003336,University of Turku,Finland,QS,2017
U001801,Royal Holloway University of London,United Kingdom,QS,2017
U000067,Al-Farabi Kazakh National University,Kazakhstan,QS,2017
U001261,Loughborough University,United Kingdom,QS,2017
U002267,Tufts University,United States,QS,2017
U000456,Complutense University of Madrid,Spain,QS,2017
U003018,University of Leicester,United Kingdom,QS,2017
U001436,National Cheng Kung University (NCKU),Taiwan,QS,2017
U002668,Université Paris-Saclay,France,QS,2017
U001471,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,QS,2017
U002882, University of Dundee,United Kingdom,QS,2017
U002194,"The University of Newcastle, Australia (UON)",Australia,QS,2017
U003108,University of Navarra,Spain,QS,2017
U001279,Macquarie University,Australia,QS,2017
U002100,Technical University of Darmstadt,Germany,QS,2017
U000900,Indian Institute of Technology Madras (IITM),India,QS,2017
U001487,National University of Ireland Galway,Ireland,QS,2017
U003059,University of Massachusetts Amherst,United States,QS,2017
U000424,Chulalongkorn University,Thailand,QS,2017
U001785,RMIT University,Australia,QS,2017
U001959,SOAS University of London ,United Kingdom,QS,2017
U002883,University of East Anglia (UEA),United Kingdom,QS,2017
U003071,University of Miami,United States,QS,2017
U000250,Beijing Normal University ,China (Mainland),QS,2017
U001834,Saint Petersburg State University,Russia,QS,2017
U001564,Norwegian University of Science And Technology,Norway,QS,2017
U002637,Université de Strasbourg,France,QS,2017
U003268,University of Surrey,United Kingdom,QS,2017
U002643,Université Diderot  Paris 7,France,QS,2017
U002606,Universität Stuttgart,Germany,QS,2017
U000744,Goethe-University Frankfurt am Main,Germany,QS,2017
U002927,University of Gothenburg,Sweden,QS,2017
U001206,Kyung Hee University,South Korea,QS,2017
U000602,ENS Paris-Saclay,France,QS,2017
U000556,Ecole des Ponts ParisTech,France,QS,2017
U002441,Universidad Nacional de Colombia,Colombia,QS,2017
U002692,Universiti Putra Malaysia (UPM),Malaysia,QS,2017
U002814,"University of California, Riverside",United States,QS,2017
U002378,Universidad de los Andes,Colombia,QS,2017
U000696,Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,QS,2017
U003263,University of Strathclyde,United Kingdom,QS,2017
U003507,Wuhan University,China (Mainland),QS,2017
U001756,Queensland University of Technology (QUT),Australia,QS,2017
U001538,North Carolina State University,United States,QS,2017
U000795,Harbin Institute of Technology,China (Mainland),QS,2017
U000834,Hong Kong Baptist University,Hong Kong SAR,QS,2017
U002331,Universidad Carlos III de Madrid (UC3M),Spain,QS,2017
U000282,"Birkbeck, University of London",United Kingdom,QS,2017
U001240,Linköping University,Sweden,QS,2017
U001286,Mahidol University,Thailand,QS,2017
U002599,Universitat Pompeu Fabra (Barcelona),Spain,QS,2017
U002718,University College Cork,Ireland,QS,2017
U001126,King Abdulaziz University (KAU),Saudi Arabia,QS,2017
U000485,Dalhousie University,Canada,QS,2017
U003242,University of South Australia,Australia,QS,2017
U002698,Universiti Teknologi Malaysia ,Malaysia,QS,2017
U003259,University of St.Gallen (HSG),Switzerland,QS,2017
U000909,Indiana University Bloomington,United States,QS,2017
U003145,University of Ottawa,Canada,QS,2017
U001574,Novosibirsk State University,Russia,QS,2017
U003492,Westfälische Wilhelms-Universität Münster ,Germany,QS,2017
U002296,Umea University,Sweden,QS,2017
U002818,"University of California, Santa Cruz",United States,QS,2017
U002039,Sun Yat-sen University,China (Mainland),QS,2017
U000823,Hiroshima University,Japan,QS,2017
U002590,Universität Innsbruck,Austria,QS,2017
U000297,Boston College,United States,QS,2017
U001816,Rutgers University–New Brunswick,United States,QS,2017
U000391,Charles University,Czech Republic,QS,2017
U002681,Universiti Kebangsaan Malaysia (UKM),Malaysia,QS,2017
U000898,Indian Institute of Technology Kanpur (IITK),India,QS,2017
U001681,Politecnico di Torino,Italy,QS,2017
U000473,Curtin University,Australia,QS,2017
U000239,Bauman Moscow State Technical University,Russia,QS,2017
U002310,Universidad Austral,Argentina,QS,2017
U001508,National Yang Ming University,Taiwan,QS,2017
U001468,National Taiwan Normal University,Taiwan,QS,2017
U001700,Pontificia Universidad Católica Argentina,Argentina,QS,2017
U001772,Rensselaer Polytechnic Institute,United States,QS,2017
U000899,Indian Institute of Technology Kharagpur (IIT-KGP),India,QS,2017
U000434,"City, University of London",United Kingdom,QS,2017
U001421,Nankai University,China (Mainland),QS,2017
U002245,Tongji University,China (Mainland),QS,2017
U002622,Université de Liège,Belgium,QS,2017
U003512,Xi’an Jiaotong University,China (Mainland),QS,2017
U002070,Tampere University of Technology ,Finland,QS,2017
U000262,Ben-Gurion University of The Negev,Israel,QS,2017
U002532,Universidade Federal do Rio de Janeiro,Brazil,QS,2017
U002597,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),Spain,QS,2017
U003175,University of Porto,Portugal,QS,2017
U003359,University of Waikato,New Zealand,QS,2017
U002566,Universitas Indonesia,Indonesia,QS,2017
U003355,University of Victoria (UVic),Canada,QS,2017
U002626,Université de Montpellier,France,QS,2017
U000812,Heriot-Watt University,United Kingdom,QS,2017
U002229,Tokyo Medical and Dental University (TMDU),Japan,QS,2017
U003028,University of Lisbon ,Portugal,QS,2017
U002694,Universiti Sains Malaysia (USM),Malaysia,QS,2017
U002215,Tilburg University,Netherlands,QS,2017
U000620,"Essex, University of",United Kingdom,QS,2017
U003532,Yeshiva University,United States,QS,2017
U000632,Ewha Womans University,South Korea,QS,2017
U000760,Griffith University,Australia,QS,2017
U000778,Gwangju Institute of Science and Technology (GIST),South Korea,QS,2017
U002556,Università di Padova,Italy,QS,2017
U002983,University of Jyväskylä,Finland,QS,2017
U001312,Massey University,New Zealand,QS,2017
U001003,James Cook University,Australia,QS,2017
U002710,University at Buffalo SUNY,United States,QS,2017
U001237,Lincoln University ,New Zealand,QS,2017
U002945,University of Hawaiʻi at Mānoa,United States,QS,2017
U000312,Brunel University London,United Kingdom,QS,2017
U001210,L.N. Gumilyov Eurasian National University (ENU),Kazakhstan,QS,2017
U002849,University of Cologne,Germany,QS,2017
U003279,University of Tartu,Estonia,QS,2017
U003399,University Ulm,Germany,QS,2017
U001378,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Russia,QS,2017
U001340,MGIMO University,Russia,QS,2017
U002593,Universität Konstanz,Germany,QS,2017
U002353,Universidad de Belgrano,Argentina,QS,2017
U000258,Belarusian State University,Belarus,QS,2017
U000497,Deakin University,Australia,QS,2017
U002665,"Université Paris-Dauphine, Université PSL",France,QS,2017
U000178,Aston University,United Kingdom,QS,2017
U003377,University of Witwatersrand,South Africa,QS,2017
U001630,Oxford Brookes University,United Kingdom,QS,2017
U003449,Virginia Polytechnic Institute and State University,United States,QS,2017
U001547,Northeastern University,United States,QS,2017
U000726,George Washington University,United States,QS,2017
U002592,Universität Jena,Germany,QS,2017
U002146,The American University in Cairo,Egypt,QS,2017
U003364,University of Warsaw ,Poland,QS,2017
U002540,Universidade Nova de Lisboa,Portugal,QS,2017
U002990,University of Kent,United Kingdom,QS,2017
U001156,Kobe University,Japan,QS,2017
U003073,University of Milan,Italy,QS,2017
U003280,University of Tasmania,Australia,QS,2017
U002654,Université Laval,Canada,QS,2017
U002986,University of Kansas,United States,QS,2017
U003308,University of the Philippines,Philippines,QS,2017
U000001,Aalborg University,Denmark,QS,2017
U002853,"University of Colorado, Denver ",United States,QS,2017
U002666,Université Paris Descartes,France,QS,2017
U002242,Tomsk State University,Russia,QS,2017
U003329,University of Tromsø The Arctic University of Norway,Norway,QS,2017
U000533,Dublin City University,Ireland,QS,2017
U003293,University of Texas Dallas,United States,QS,2017
U002885,University of Eastern Finland,Finland,QS,2017
U003425,V. N. Karazin Kharkiv National University,Ukraine,QS,2017
U000113,American University,United States,QS,2017
U003261,University of Stirling,United Kingdom,QS,2017
U000449,Colorado State University,United States,QS,2017
U000425,Chung-Ang University (CAU),South Korea,QS,2017
U001212,La Trobe University,Australia,QS,2017
U000248,Beijing Institute of Technology,China (Mainland),QS,2017
U002027,"Stony Brook University, State University of New York",United States,QS,2017
U002047,Swansea University,United Kingdom,QS,2017
U003254,University of Southern Denmark (SDU),Denmark,QS,2017
U002974,University of Iowa,United States,QS,2017
U001742,Qatar University,Qatar,QS,2017
U002022,Stellenbosch University,South Africa,QS,2017
U003473,Washington State University,United States,QS,2017
U001464,National Sun Yat-sen University,Taiwan,QS,2017
U001473,National Technical University of Athens,Greece,QS,2017
U000903,Indian Institute of Technology Roorkee (IITR),India,QS,2017
U001232,Leibniz University Hannover,Germany,QS,2017
U001460,National Research Tomsk Polytechnic University,Russia,QS,2017
U000225,Bandung Institute of Technology (ITB),Indonesia,QS,2017
U000305,Brandeis University,United States,QS,2017
U000868,Illinois Institute of Technology,United States,QS,2017
U001034,Johannes Gutenberg Universität Mainz,Germany,QS,2017
U001108,Khalifa University of Science and Technology,United Arab Emirates,QS,2017
U001458,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russia,QS,2017
U002062,Taipei Medical University (TMU),Taiwan,QS,2017
U002418,Universidad Externado de Colombia ,Colombia,QS,2017
U003468,Wake Forest University,United States,QS,2017
U000043,Aix-Marseille University,France,QS,2017
U000278,Bilkent University,Turkey,QS,2017
U001962,Sogang University,South Korea,QS,2017
U000229,Bangor University,United Kingdom,QS,2017
U001869,Satbayev University,Kazakhstan,QS,2017
U001434,National Central University,Taiwan,QS,2017
U000840,HSE University,Russia,QS,2017
U001664,Peter the Great St. Petersburg Polytechnic University,Russia,QS,2017
U002303,United Arab Emirates University,United Arab Emirates,QS,2017
U002595,Universität Mannheim,Germany,QS,2017
U002870,University of Delaware,United States,QS,2017
U003146,University of Oulu,Finland,QS,2017
U003343,University of Utah,United States,QS,2017
U001770,Renmin (People's) University of China,China (Mainland),QS,2017
U001044,Julius-Maximilians-Universität Würzburg,Germany,QS,2017
U000955,Iowa State University,United States,QS,2017
U000422,Christian-Albrechts-University zu Kiel,Germany,QS,2017
U000745,"Goldsmiths, University of London",United Kingdom,QS,2017
U000920,Institut National des Sciences Appliquées de Lyon (INSA),France,QS,2017
U002856,University of Connecticut,United States,QS,2017
U003169,University of Pisa,Italy,QS,2017
U001706,Pontificia Universidad Javeriana,Colombia,QS,2017
U001001,Jagiellonian University,Poland,QS,2017
U000687,Florida State University,United States,QS,2017
U002072,Taras Shevchenko National University of Kyiv,Ukraine,QS,2017
U002187,The University of Georgia,United States,QS,2017
U000245,Beihang University (former BUAA),China (Mainland),QS,2017
U000846,HUFS - Hankuk (Korea) University of Foreign Studies ,South Korea,QS,2017
U001921,Sharif University of Technology,"Iran, Islamic Republic of",QS,2017
U001951,Singapore Management University,Singapore,QS,2017
U002598,Universitat Politècnica de València,Spain,QS,2017
U002582,Universität Bremen,Germany,QS,2017
U000844,Huazhong University of Science and Technology,China (Mainland),QS,2017
U003326,University of Trento,Italy,QS,2017
U000121,American University of Sharjah,United Arab Emirates,QS,2017
U000187,Auckland University of Technology (AUT),New Zealand,QS,2017
U000381,Chang Gung University,Taiwan,QS,2017
U000523,Dongguk University ,South Korea,QS,2017
U001826,Sabanci University,Turkey,QS,2017
U002050,Swinburne University of Technology,Australia,QS,2017
U002386,Universidad de Palermo (UP),Argentina,QS,2017
U003055,"University of Maryland, Baltimore County",United States,QS,2017
U002905,University of Florence,Italy,QS,2017
U002847,University of Coimbra,Portugal,QS,2017
U001918,Shanghai University,China (Mainland),QS,2017
U001739,Pusan National University,South Korea,QS,2017
U003541,York University,Canada,QS,2017
U001805,Ruhr-Universität Bochum,Germany,QS,2017
U003510,Xiamen University,China (Mainland),QS,2017
U001157,Koç University,Turkey,QS,2017
U001612,Oregon State University,United States,QS,2017
U002037,Sultan Qaboos University,Oman,QS,2017
U002534,Universidade Federal do Rio Grande Do Sul ,Brazil,QS,2017
U002670,Université Paul Sabatier Toulouse III,France,QS,2017
U001073,Karl-Franzens-Universitaet Graz,Austria,QS,2017
U000157,Arabian Gulf University,Bahrain,QS,2017
U000296,Bond University,Australia,QS,2017
U000458,Concordia University,Canada,QS,2017
U003117,University of New Mexico,United States,QS,2017
U003139,University of Oklahoma,United States,QS,2017
U002201,"The University of Tennessee, Knoxville",United States,QS,2017
U003476,Wayne State University,United States,QS,2017
U002395,Universidad de Santiago de Chile (USACH),Chile,QS,2017
U002363,Universidad de Costa Rica,Costa Rica,QS,2017
U001347,Middle East Technical University,Turkey,QS,2017
U000291,Bogaziçi Üniversitesi,Turkey,QS,2017
U000438,Clark University,United States,QS,2017
U001222,Lappeenranta-Lahti University of Technology LUT,Finland,QS,2017
U000547,East China University of Science and Technology,China (Mainland),QS,2017
U002113,Technische Universität Braunschweig,Germany,QS,2017
U002231,Tokyo Metropolitan University,Japan,QS,2017
U003217,University of Saskatchewan,Canada,QS,2017
U001704,Pontificia Universidad Católica del Perú,Peru,QS,2017
U003196,"University of Rome ""Tor Vergata""",Italy,QS,2017
U003106,University of Naples - Federico II,Italy,QS,2017
U000825,Hitotsubashi University,Japan,QS,2017
U000486,Dalian University of Technology,China (Mainland),QS,2017
U000895,Indian Institute of Technology Guwahati (IITG),India,QS,2017
U001231,Lehigh University,United States,QS,2017
U002213,Tianjin University,China (Mainland),QS,2017
U002402,Universidad de Zaragoza,Spain,QS,2017
U003446,Vilnius University ,Lithuania,QS,2017
U000161,Aristotle University of Thessaloniki,Greece,QS,2017
U002545,Università Cattolica del Sacro Cuore,Italy,QS,2017
U000012,Aberystwyth University,United Kingdom,QS,2017
U000959,Iran University of Science and Technology,"Iran, Islamic Republic of",QS,2017
U001028,Jilin University,China (Mainland),QS,2017
U002151,The Catholic University of Korea ,South Korea,QS,2017
U001829,Saint Joseph University of Beirut (USJ) ,Lebanon,QS,2017
U003109,University of Nebraska - Lincoln,United States,QS,2017
U003249,University of South Florida,United States,QS,2017
U003537,Yokohama City University,Japan,QS,2017
U000714,Gadjah Mada University,Indonesia,QS,2017
U002871,University of Delhi,India,QS,2017
U000435,City University of New York,United States,QS,2017
U002791,University of Bordeaux,France,QS,2017
U001711,Pontifícia Universidade Católica do Rio de Janeiro,Brazil,QS,2017
U002929,University of Granada,Spain,QS,2017
U002647,Université du Québec,Canada,QS,2017
U002594,Universität  Leipzig,Germany,QS,2017
U002613,Université Claude Bernard Lyon 1,France,QS,2017
U000181,Ateneo de Manila University,Philippines,QS,2017
U002299,UNESP,Brazil,QS,2017
U000014,Abo Akademi University,Finland,QS,2017
U000123,Amirkabir University of Technology,"Iran, Islamic Republic of",QS,2017
U001021,Jeonbuk National University,South Korea,QS,2017
U000477,Czech Technical University in Prague,Czech Republic,QS,2017
U000532,Drexel University,United States,QS,2017
U000937,Instituto Tecnológico de Buenos Aires (ITBA),Argentina,QS,2017
U000004,Abai Kazakh National Pedagogical University,Kazakhstan,QS,2017
U001093,Kazan (Volga region) Federal University,Russia,QS,2017
U001133,King Khalid University,Saudi Arabia,QS,2017
U001145,"Kingston University, London",United Kingdom,QS,2017
U001308,Martin-Luther-Universität Halle-Wittenberg,Germany,QS,2017
U001346,Michigan Technological University,United States,QS,2017
U001363,Missouri University of Science and Technology,United States,QS,2017
U001393,Murdoch University,Australia,QS,2017
U001400,Nagasaki University,Japan,QS,2017
U001443,National Chung Hsing University,Taiwan,QS,2017
U001499,National University of Sciences And Technology (NUST) Islamabad,Pakistan,QS,2017
U001595,Okayama University,Japan,QS,2017
U001707,Pontifícia Universidade Católica de São Paulo,Brazil,QS,2017
U001887,Sejong University ,South Korea,QS,2017
U001913,Shandong University,China (Mainland),QS,2017
U001981,Southeast University,China (Mainland),QS,2017
U002269,Tulane University,United States,QS,2017
U002297,Umm Al-Qura University ,Saudi Arabia,QS,2017
U002392,Universidad de San Andrés - UdeSA,Argentina,QS,2017
U002521,Universidade Federal de São Paulo,Brazil,QS,2017
U002771,University of Bayreuth,Germany,QS,2017
U002586,Universität des Saarlandes,Germany,QS,2017
U002602,Universität Regensburg,Germany,QS,2017
U002936,University of Guelph,Canada,QS,2017
U002991,University of Kentucky,United States,QS,2017
U003026,University of Limerick,Ireland,QS,2017
U003038,University of Macau,Macau SAR,QS,2017
U003048,University of Manitoba,Canada,QS,2017
U003091,University of Mons ,Belgium,QS,2017
U003271,University of Szeged,Hungary,QS,2017
U003277,University of Tampere,Finland,QS,2017
U002447,Universidad Nacional de La Plata (UNLP),Argentina,QS,2017
U000399,Chiang Mai University,Thailand,QS,2017
U002514,Universidade Federal de Minas Gerais      ,Brazil,QS,2017
U000328,Cairo University,Egypt,QS,2017
U002585,Universitat de Valencia,Spain,QS,2017
U003178,University of Pretoria,South Africa,QS,2017
U003335,University of Turin,Italy,QS,2017
U002491,Universidade de Santiago de Compostela,Spain,QS,2017
U000115,American University in Dubai,United Arab Emirates,QS,2017
U000344,Carleton University,Canada,QS,2017
U000389,Charles Darwin University ,Australia,QS,2017
U000401,Chiba University,Japan,QS,2017
U003495,William & Mary,United States,QS,2017
U000546,East China Normal University,China (Mainland),QS,2017
U000635,Far Eastern Federal University,Russia,QS,2017
U000681,Flinders University,Australia,QS,2017
U000838,Howard University,United States,QS,2017
U000915,Inha University,South Korea,QS,2017
U001036,Johannes Kepler University Linz,Austria,QS,2017
U001054,Kagoshima University,Japan,QS,2017
U001061,Kanazawa University,Japan,QS,2017
U001098,Keele University ,United Kingdom,QS,2017
U001184,Kumamoto University,Japan,QS,2017
U001221,Lanzhou University,China (Mainland),QS,2017
U001459,National Research Saratov State University,Russia,QS,2017
U001467,National Taipei University of Technology,Taiwan,QS,2017
U001474,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",Ukraine,QS,2017
U001671,Philipps-Universität Marburg ,Germany,QS,2017
U002466,Universidad Politécnica de Madrid (UPM),Spain,QS,2017
U001777,Rhodes University ,South Africa,QS,2017
U001940,Sichuan University,China (Mainland),QS,2017
U001978,South China University of Technology,China (Mainland),QS,2017
U001983,Southern Federal University,Russia,QS,2017
U002054,Syracuse University,United States,QS,2017
U002264,TU Dortmund University,Germany,QS,2017
U002233,Tokyo University of Agriculture and Technology ,Japan,QS,2017
U002549,Università degli Studi di Pavia,Italy,QS,2017
U002793,University of Bradford,United Kingdom,QS,2017
U002823,University of Canberra ,Australia,QS,2017
U002843,University of Cincinnati,United States,QS,2017
U002958,University of Hull,United Kingdom,QS,2017
U002981,University of Jordan,Jordan,QS,2017
U003060,University of Massachusetts Boston,United States,QS,2017
U003082,"University of Missouri, Columbia",United States,QS,2017
U003141,University of Oregon,United States,QS,2017
U003219,University of Science and Technology Beijing,China (Mainland),QS,2017
U003245,University of South Carolina,United States,QS,2017
U003286,University of Tehran,"Iran, Islamic Republic of",QS,2017
U003341,University of Ulsan ,South Korea,QS,2017
U003351,University of Vermont,United States,QS,2017
U003489, Western Sydney University,Australia,QS,2017
U002352,Universidad de Antioquia,Colombia,QS,2017
U002442,Universidad Nacional de Córdoba - UNC,Argentina,QS,2017
U002396,Universidad de Sevilla,Spain,QS,2017
U002332,Universidad Católica Andres Bello,Venezuela,QS,2017
U001702,Pontificia Universidad Católica de Valparaíso,Chile,QS,2017
U002490,Universidade de Brasília,Brazil,QS,2017
U002360,Universidad de Concepción,Chile,QS,2017
U002144,Thammasat University,Thailand,QS,2017
U000275,Bielefeld University,Germany,QS,2017
U000046,Ajou University ,South Korea,QS,2017
U000231,Bar-Ilan University,Israel,QS,2017
U000364,Central Queensland University (CQUniversity Australia),Australia,QS,2017
U000418,Chonnam National University,South Korea,QS,2017
U000439,Clarkson University,United States,QS,2017
U000604,Eötvös Loránd University,Hungary,QS,2017
U000785,Hallym University ,South Korea,QS,2017
U000936,Instituto Tecnológico Autónomo de México (ITAM),Mexico,QS,2017
U000947,International Islamic University Malaysia (IIUM),Malaysia,QS,2017
