year,Rank,Name,Country,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix
2024,351–400,Illinois Institute of Technology,United States,"6,107",12.2,36%,37 : 63,
2024,351–400,Iowa State University,United States,"28,591",17.1,8%,46 : 54,
2024,351–400,James Cook University,Australia,"9,759",17.3,9%,66 : 34,
2024,351–400,Justus Liebig University Giessen,Germany,"27,184",42.4,11%,64 : 36,
2024,351–400,Koç University,Turkey,"6,427",19.5,9%,49 : 51,
2024,351–400,Leibniz University Hannover,Germany,"19,807",39.5,15%,44 : 56,
2024,351–400,Middle East Technical University,Turkey,"16,182",21.2,12%,49 : 51,
2024,351–400,Murdoch University,Australia,"14,816",34.0,38%,62 : 38,
2024,351–400,Peter the Great St Petersburg Polytechnic University,Russian Federation,"16,400",10.0,33%,42 : 58,
2024,351–400,Sabancı University,Turkey,"3,847",20.5,11%,38 : 62,
2024,351–400,Shenzhen University,China,"35,736",14.0,1%,49 : 51,
2024,351–400,Southern Medical University,China,"20,555",10.7,6%,,
2024,351–400,Technion Israel Institute of Technology,Israel,"15,934",22.7,13%,40 : 60,
2024,351–400,Temple University,United States,"34,069",12.3,6%,56 : 44,
2024,351–400,University of Bayreuth,Germany,"8,944",24.5,14%,46 : 54,
2024,351–400,University of Bordeaux,France,"52,643",21.7,14%,60 : 40,
2024,351–400,University of Campinas,Brazil,"32,252",18.9,3%,46 : 54,
2024,351–400,University of Canberra,Australia,"11,299",34.4,23%,56 : 44,
2024,351–400,University of Colorado Denver/Anschutz Medical Campus,United States,"20,208",4.5,7%,58 : 42,
2024,351–400,University of Connecticut,United States,"28,128",13.1,11%,53 : 47,
2024,351–400,University of Electronic Science and Technology of China,China,"37,498",15.7,3%,30 : 70,
2024,351–400,University of Florence,Italy,"40,535",24.0,10%,56 : 44,
2024,351–400,University of Georgia (USA),United States,"37,565",15.7,6%,58 : 42,
2024,351–400,University of Kansas,United States,"23,410",9.5,7%,53 : 47,
2024,351–400,University of Manitoba,Canada,"30,316",30.0,21%,54 : 46,
2024,351–400,University of Milan,Italy,"50,995",21.8,7%,60 : 40,
2024,351–400,University of Milan-Bicocca,Italy,"29,943",29.8,5%,62 : 38,
2024,351–400,University of Naples Federico II,Italy,"56,127",19.5,2%,56 : 44,
2024,351–400,University of Saskatchewan,Canada,"17,924",18.1,21%,56 : 44,
2024,351–400,University of Sharjah,United Arab Emirates,"12,848",18.9,51%,67 : 33,
2024,351–400,University of Southern Queensland,Australia,"11,650",24.8,15%,63 : 37,
2024,351–400,University of St Gallen,Switzerland,"8,799",12.9,33%,36 : 64,
2024,351–400,University of Texas at Dallas,United States,"24,679",21.6,15%,44 : 56,
2024,351–400,University of Trento,Italy,"14,100",18.4,7%,51 : 49,
2024,351–400,University of Tsukuba,Japan,"15,506",12.1,16%,38 : 62,
2024,351–400,University of Victoria,Canada,"21,486",23.9,21%,56 : 44,
2024,351–400,York University,Canada,"44,038",29.1,28%,55 : 45,
2024,401–500,"Asia University, Taiwan",Taiwan,"11,431",29.5,4%,63 : 37,
2024,401–500,Aston University,United Kingdom,"12,950",19.0,25%,48 : 52,
2024,401–500,Auckland University of Technology,New Zealand,"18,592",17.7,46%,60 : 40,
2024,401–500,Australian Catholic University,Australia,"23,843",38.4,14%,76 : 24,
2024,401–500,Bangor University,United Kingdom,"8,130",14.8,23%,61 : 39,
2024,401–500,Bauman Moscow State Technical University,Russian Federation,"16,061",6.6,18%,42 : 58,
2024,401–500,Bond University,Australia,"3,170",11.2,34%,54 : 46,
2024,401–500,Bournemouth University,United Kingdom,"14,260",19.1,21%,53 : 47,
2024,401–500,Campus Bio-Medico University of Rome,Italy,"2,210",18.4,1%,62 : 38,
2024,401–500,Centrale Nantes,France,"1,678",14.8,39%,25 : 75,
2024,401–500,Charles Darwin University,Australia,"7,313",33.6,27%,71 : 29,
2024,401–500,Charles University,Czechia,"51,728",13.4,23%,62 : 38,
2024,401–500,Chung-Ang University,South Korea,"18,193",22.4,23%,,
2024,401–500,Claude Bernard University Lyon 1,France,"27,444",12.7,14%,55 : 45,
2024,401–500,"Colorado State University, Fort Collins",United States,"27,786",16.2,5%,56 : 44,
2024,401–500,Constructor University,Germany,"1,534",22.1,83%,42 : 58,
2024,401–500,Dalian University of Technology,China,"37,389",14.5,3%,,
2024,401–500,Dublin City University,Ireland,"14,325",26.1,12%,58 : 42,
2024,401–500,École Nationale des Ponts et Chaussées - Institut Polytechnique de Paris,France,"1,992",8.7,39%,31 : 69,
2024,401–500,Florida International University,United States,"35,006",22.4,9%,60 : 40,
2024,401–500,George Mason University,United States,"32,959",18.3,11%,53 : 47,
2024,401–500,Georgia State University,United States,"30,821",15.7,7%,61 : 39,
2024,401–500,"Goldsmiths, University of London",United Kingdom,"8,780",14.5,38%,66 : 34,
2024,401–500,Gwangju Institute of Science and Technology (GIST),South Korea,"1,795",9.5,7%,26 : 74,
2024,401–500,HSE University,Russian Federation,"34,656",18.6,12%,,
2024,401–500,Imam Mohammad Ibn Saud Islamic University,Saudi Arabia,"42,107",10.5,3%,39 : 61,
2024,401–500,IMT Atlantique,France,"1,683",9.4,37%,25 : 75,
2024,401–500,Institut Agro,France,"3,117",10.8,13%,60 : 40,
2024,401–500,Iran University of Science and Technology,Iran,"14,679",32.7,1%,35 : 65,
2024,401–500,Johannes Kepler University of Linz,Austria,"6,803",20.8,16%,50 : 50,
2024,401–500,King Saud University,Saudi Arabia,"50,906",11.9,6%,43 : 57,
2024,401–500,Lincoln University (New Zealand),New Zealand,"2,562",14.5,33%,52 : 48,
2024,401–500,Maynooth University,Ireland,"11,885",28.5,12%,56 : 44,
2024,401–500,Missouri University of Science and Technology,United States,"7,271",21.6,9%,24 : 76,
2024,401–500,Mizzou - University of Missouri,United States,"25,993",12.3,3%,55 : 45,
2024,401–500,National Research Nuclear University MEPhI,Russian Federation,"4,993",9.2,28%,39 : 61,
2024,401–500,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,"9,221",18.5,19%,30 : 70,
2024,401–500,National Tsing Hua University,Taiwan,"13,979",16.2,12%,42 : 58,
2024,401–500,National Yang Ming Chiao Tung University (NYCU Taiwan),Taiwan,"16,944",14.6,9%,36 : 64,
2024,401–500,New Jersey Institute of Technology,United States,"9,981",14.5,24%,27 : 73,
2024,401–500,Polytechnic University of Turin,Italy,"30,497",31.9,15%,30 : 70,
2024,401–500,Pontificia Universidad Católica de Chile,Chile,"30,448",15.0,3%,,
2024,401–500,Prince Sultan University (PSU),Saudi Arabia,"5,982",17.4,11%,56 : 44,
2024,401–500,Quaid-i-Azam University,Pakistan,"11,386",20.3,1%,45 : 55,
2024,401–500,Rensselaer Polytechnic Institute,United States,"7,496",15.3,20%,31 : 69,
2024,401–500,Royal Veterinary College,United Kingdom,"2,275",10.3,32%,80 : 20,
2024,401–500,Saint Louis University,United States,"11,041",7.3,6%,61 : 39,
2024,401–500,SOAS University of London,United Kingdom,"4,845",14.9,45%,65 : 35,
2024,401–500,Stevens Institute of Technology,United States,"6,393",18.6,30%,29 : 71,
2024,401–500,Syracuse University,United States,"19,214",14.1,21%,53 : 47,
2024,401–500,Taipei Medical University,Taiwan,"5,993",8.9,10%,59 : 41,
2024,401–500,Tokyo Medical and Dental University (TMDU),Japan,"2,990",4.4,12%,57 : 43,
2024,401–500,TU Dortmund University,Germany,"19,477",56.0,15%,49 : 51,
2024,401–500,Tulane University,United States,"12,217",7.7,9%,60 : 40,
2024,401–500,Umeå University,Sweden,"18,773",13.8,12%,61 : 39,
2024,401–500,Université du Québec,Canada,"51,748",18.4,11%,58 : 42,
2024,401–500,Universiti Brunei Darussalam,Brunei Darussalam,"3,503",11.3,14%,66 : 34,
2024,401–500,Universiti Kebangsaan Malaysia,Malaysia,"16,764",10.1,18%,57 : 43,
2024,401–500,Universiti Sains Malaysia,Malaysia,"24,850",12.1,28%,63 : 37,
2024,401–500,Universiti Teknologi Malaysia,Malaysia,"20,863",12.7,26%,45 : 55,
2024,401–500,Universiti Utara Malaysia,Malaysia,"12,229",11.5,30%,73 : 27,
2024,401–500,University of Brescia,Italy,"14,615",24.2,6%,47 : 53,
2024,401–500,"University of California, Merced",United States,"9,170",19.6,9%,51 : 49,
2024,401–500,University of Catania,Italy,"26,717",22.2,3%,57 : 43,
2024,401–500,University of Central Florida,United States,"65,269",39.1,4%,57 : 43,
2024,401–500,University of Coimbra,Portugal,"21,767",18.4,15%,57 : 43,
2024,401–500,University of Delaware,United States,"21,545",16.1,11%,57 : 43,
2024,401–500,University of Fribourg,Switzerland,"6,961",16.0,15%,64 : 36,
2024,401–500,University of Genoa,Italy,"21,470",16.5,7%,58 : 42,
2024,401–500,University of Greifswald,Germany,"10,366",21.1,8%,59 : 41,
2024,401–500,University of Guelph,Canada,"22,936",27.3,10%,59 : 41,
2024,401–500,University of Hull,United Kingdom,"12,305",18.0,21%,56 : 44,
2024,401–500,University of Johannesburg,South Africa,"31,721",26.5,13%,55 : 45,
2024,401–500,University of Jyväskylä,Finland,"10,702",13.8,3%,62 : 38,
2024,401–500,University of Kent,United Kingdom,"16,515",18.0,27%,53 : 47,
2024,401–500,University of Kentucky,United States,"27,540",11.3,3%,58 : 42,
2024,401–500,University of Limerick,Ireland,"14,640",27.1,15%,50 : 50,
2024,401–500,University of Lisbon,Portugal,"49,847",18.0,16%,53 : 47,
2024,401–500,University of Marburg,Germany,"24,644",32.7,14%,56 : 44,
2024,401–500,University of Modena and Reggio Emilia,Italy,"21,836",27.0,5%,54 : 46,
2024,401–500,University of Nebraska-Lincoln,United States,"23,920",16.6,9%,49 : 51,
2024,401–500,University of Neuchâtel,Switzerland,"4,379",11.8,21%,61 : 39,
2024,401–500,University of Oregon,United States,"21,185",13.0,6%,55 : 45,
2024,401–500,University of Passau,Germany,"8,536",58.2,13%,60 : 40,
2024,401–500,University of Pisa,Italy,"31,567",20.9,5%,52 : 48,
2024,401–500,University of Plymouth,United Kingdom,"15,675",17.1,16%,59 : 41,
2024,401–500,University of Porto,Portugal,"36,386",16.9,17%,54 : 46,
2024,401–500,University of Portsmouth,United Kingdom,"23,625",16.8,29%,47 : 53,
2024,401–500,University of South Carolina-Columbia,United States,"32,770",16.9,5%,56 : 44,
2024,401–500,University of Stirling,United Kingdom,"10,650",18.7,28%,64 : 36,
2024,401–500,University of Tehran,Iran,"54,890",26.6,2%,5 : 95,
2024,401–500,University of Toulouse,France,"111,949",22.9,15%,56 : 44,
2024,401–500,University of Turin,Italy,"63,232",29.5,6%,61 : 39,
2024,401–500,University of Vaasa,Finland,"3,927",18.8,4%,53 : 47,
2024,401–500,University of Waikato,New Zealand,"10,538",20.7,26%,61 : 39,
2024,401–500,Verona University,Italy,"20,968",26.0,4%,64 : 36,
2024,401–500,Victoria University,Australia,"14,113",40.0,19%,57 : 43,
2024,401–500,Victoria University of Wellington,New Zealand,"18,231",19.4,17%,58 : 42,
2024,401–500,Virginia Commonwealth University,United States,"25,944",10.6,3%,63 : 37,
2024,401–500,Wake Forest University,United States,"8,293",4.1,9%,54 : 46,
2024,401–500,Zayed University,United Arab Emirates,"9,036",14.4,2%,87 : 13,
2024,501–600,Aberystwyth University,United Kingdom,"6,180",15.6,23%,51 : 49,
2024,501–600,Åbo Akademi University,Finland,"5,637",18.2,13%,60 : 40,
2024,501–600,Ajou University,South Korea,"7,714",14.9,17%,41 : 59,
2024,501–600,Alfaisal University,Saudi Arabia,"3,274",10.8,32%,56 : 44,
2024,501–600,American University of Beirut,Lebanon,"8,722",8.7,20%,49 : 51,
2024,501–600,Anglia Ruskin University (ARU),United Kingdom,"17,200",24.1,41%,61 : 39,
2024,501–600,Anna University,India,"12,824",13.1,1%,41 : 59,
2024,501–600,Auburn University,United States,"27,670",18.2,8%,50 : 50,
2024,501–600,Babol Noshirvani University of Technology,Iran,"5,815",26.7,0%,34 : 66,
2024,501–600,Bar-Ilan University,Israel,"19,599",19.0,4%,61 : 39,
2024,501–600,Beirut Arab University,Lebanon,"4,834",10.4,21%,45 : 55,
2024,501–600,Ben-Gurion University of the Negev,Israel,"17,265",21.3,2%,52 : 48,
2024,501–600,Brighton and Sussex Medical School,United Kingdom,25,0.3,26%,60 : 40,
2024,501–600,Ca’ Foscari University of Venice,Italy,"15,053",29.5,7%,66 : 34,
2024,501–600,Carleton University,Canada,"29,656",29.4,21%,50 : 50,
2024,501–600,Central Queensland University,Australia,"12,874",25.6,11%,65 : 35,
2024,501–600,"China University of Petroleum, Beijing",China,"18,061",18.6,7%,,
2024,501–600,Complutense University of Madrid,Spain,"59,814",11.8,10%,62 : 38,
2024,501–600,Concordia University,Canada,"36,749",34.6,34%,50 : 50,
2024,501–600,Donghua University,China,"23,099",14.7,6%,44 : 56,
2024,501–600,Edinburgh Napier University,United Kingdom,"12,415",22.4,34%,52 : 48,
2024,501–600,ENSTA Bretagne,France,652,8.6,18%,26 : 74,
2024,501–600,Graz University of Technology,Austria,"6,660",8.2,24%,26 : 74,
2024,501–600,Hamburg University of Technology,Germany,"4,246",26.4,23%,29 : 71,
2024,501–600,Istanbul Technical University,Turkey,"19,055",25.8,14%,42 : 58,
2024,501–600,Jamia Millia Islamia,India,"10,235",11.2,4%,52 : 48,
2024,501–600,Jinan University (China),China,"37,555",15.0,30%,60 : 40,
2024,501–600,Keele University,United Kingdom,"9,610",15.8,15%,60 : 40,
2024,501–600,King Khalid University,Saudi Arabia,"32,078",8.3,16%,61 : 39,
2024,501–600,Kyungpook National University (KNU),South Korea,"18,432",20.1,14%,45 : 55,
2024,501–600,Lebanese American University,Lebanon,"7,100",10.1,17%,52 : 48,
2024,501–600,Leuphana University of Lüneburg,Germany,"7,773",22.5,7%,62 : 38,
2024,501–600,Liverpool John Moores University,United Kingdom,"23,200",18.1,16%,54 : 46,
2024,501–600,Mahatma Gandhi University,India,"2,045",20.5,2%,60 : 40,
2024,501–600,Manchester Metropolitan University,United Kingdom,"30,985",17.4,19%,58 : 42,
2024,501–600,Massey University,New Zealand,"17,883",17.4,27%,64 : 36,
2024,501–600,Memorial University of Newfoundland,Canada,"16,318",15.1,23%,55 : 45,
2024,501–600,Middlesex University,United Kingdom,"15,545",18.3,50%,59 : 41,
2024,501–600,Nantes Université,France,"36,654",24.5,9%,56 : 44,
2024,501–600,National and Kapodistrian University of Athens,Greece,"67,934",34.0,11%,59 : 41,
2024,501–600,National Cheng Kung University (NCKU),Taiwan,"20,971",15.9,11%,37 : 63,
2024,501–600,National Taiwan Normal University,Taiwan,"10,878",12.3,12%,,
2024,501–600,National Yunlin University of Science and Technology,Taiwan,"9,151",21.5,6%,43 : 57,
2024,501–600,Nazarbayev University,Kazakhstan,"5,847",13.9,3%,52 : 48,
2024,501–600,Northumbria University,United Kingdom,"23,815",16.1,22%,54 : 46,
2024,501–600,Nottingham Trent University,United Kingdom,"32,545",15.4,21%,55 : 45,
2024,501–600,NOVA University of Lisbon,Portugal,"22,140",17.8,20%,51 : 49,
2024,501–600,Polytechnic University of Bari,Italy,"10,460",43.0,1%,29 : 71,
2024,501–600,Pusan National University,South Korea,"17,195",16.9,10%,55 : 45,
2024,501–600,Rovira i Virgili University,Spain,"13,656",13.3,13%,60 : 40,
2024,501–600,Rush University,United States,"2,848",2.1,1%,76 : 24,
2024,501–600,Sciences Po,France,"12,445",42.6,32%,63 : 37,
2024,501–600,Shanghai University,China,"38,015",13.0,6%,51 : 49,
2024,501–600,Shiraz University of Technology,Iran,"1,372",12.9,0%,39 : 61,
2024,501–600,Shoolini University of Biotechnology and Management Sciences,India,"3,251",15.3,1%,47 : 53,
2024,501–600,"Soochow University, China",China,"47,295",15.8,3%,52 : 48,
2024,501–600,Southern Cross University,Australia,"10,381",48.7,23%,66 : 34,
2024,501–600,Tabriz University of Medical Sciences,Iran,"8,065",9.3,2%,54 : 46,
2024,501–600,Taif University,Saudi Arabia,"36,059",19.4,3%,55 : 45,
2024,501–600,The University of Texas at San Antonio,United States,"28,469",26.4,3%,52 : 48,
2024,501–600,The University of Tulsa,United States,"4,110",10.8,9%,49 : 51,
2024,501–600,Tomsk State University,Russian Federation,"7,930",11.6,37%,,
2024,501–600,TU Braunschweig,Germany,"18,384",19.6,18%,41 : 59,
2024,501–600,UiT The Arctic University of Norway,Norway,"15,114",10.6,8%,57 : 43,
2024,501–600,Université Côte d'Azur,France,"33,024",20.5,20%,56 : 44,
2024,501–600,Universiti Putra Malaysia,Malaysia,"19,001",11.3,27%,65 : 35,
2024,501–600,University of Alaska Fairbanks,United States,"2,829",7.9,6%,55 : 45,
2024,501–600,University of Bradford,United Kingdom,"8,970",19.5,31%,57 : 43,
2024,501–600,University of Calabria,Italy,"12,784",16.1,5%,62 : 38,
2024,501–600,University of Canterbury,New Zealand,"16,102",22.0,18%,52 : 48,
2024,501–600,University of Crete,Greece,"14,119",26.5,4%,63 : 37,
2024,501–600,University of Cyprus,Cyprus,"6,907",20.0,14%,61 : 39,
2024,501–600,University of Denver,United States,"10,367",13.6,5%,60 : 40,
2024,501–600,University of Eastern Finland,Finland,"12,237",18.5,5%,67 : 33,
2024,501–600,University of Ferrara,Italy,"23,010",34.8,5%,62 : 38,
2024,501–600,University of Granada,Spain,"55,523",14.7,9%,59 : 41,
2024,501–600,University of Graz,Austria,"12,830",12.6,17%,66 : 34,
2024,501–600,University of Greenwich,United Kingdom,"17,095",21.8,46%,58 : 42,
2024,501–600,University of Houston,United States,"47,963",26.3,7%,52 : 48,
2024,501–600,University of Huddersfield,United Kingdom,"14,270",19.8,26%,58 : 42,
2024,501–600,University of Iceland,Iceland,"9,899",17.0,12%,68 : 32,
2024,501–600,University of Klagenfurt,Austria,"3,479",10.0,31%,67 : 33,
2024,501–600,University of KwaZulu-Natal,South Africa,"33,039",27.6,2%,60 : 40,
2024,501–600,University of L’Aquila,Italy,"18,822",31.7,5%,55 : 45,
2024,501–600,University of Lincoln,United Kingdom,"15,020",16.1,13%,55 : 45,
2024,501–600,University of Messina,Italy,"13,509",21.1,3%,63 : 37,
2024,501–600,University of Mons,Belgium,"8,132",28.1,18%,56 : 44,
2024,501–600,University of Nebraska Medical Center,United States,"3,318",2.0,7%,71 : 29,
2024,501–600,University of Nicosia,Cyprus,"4,754",13.0,54%,53 : 47,
2024,501–600,University of Pretoria,South Africa,"37,315",22.1,6%,59 : 41,
